 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),284144,201598,140617,120786,123923,136695,118507,116556,93926,45700,32565, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,100,183,511,336,1004,959,232,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2321,4850,2932,5658,11505,7516,4570,1989,3841,1373,43, 
 经营活动现金流入小计(万元),286465,206548,143732,126954,135764,145214,124036,118778,97767,47073,32609, 
 购买商品、接受劳务支付的现金(万元),91258,111086,91711,72011,74083,79833,70919,89546,60715,26658,22073, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),65457,45696,31718,23267,21588,20169,13002,6965,4005,2047,1212, 
 支付的各项税费(万元),33668,20309,10602,6434,6873,11049,10436,5917,8289,3640,1370, 
 支付的其他与经营活动有关的现金(万元),16203,14037,8965,9268,8024,8855,5824,4874,4008,2137,2322, 
 经营活动现金流出小计(万元),206587,191129,142996,110980,110568,119906,100181,107303,77016,34481,26976, 
 经营活动产生的现金流量净额(万元),79878,15419,736,15974,25196,25308,23855,11475,20750,12592,5632, 
 收回投资所收到的现金(万元),44450,117069,138610,123671,200394,75300,53500,--,--,--,--, 
 取得投资收益所收到的现金(万元),1408,3618,5218,3231,1345,671,313,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),126,33,34,279,85,131,0,4,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),-5,--,--,--,3658,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),3144,1746,935,1055,1693,2615,4696,348,49,39,12, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),49124,122466,144797,128235,207173,78717,58509,352,49,39,12, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),49826,21268,18177,22406,50121,56742,45333,50656,39476,5639,6378, 
 投资所支付的现金(万元),31300,109750,130179,150380,203915,100422,63900,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),-3892,--,157,11849,128,41,5697,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,33,--,--,--,0,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),77234,131051,148513,184635,254163,157205,114930,50656,39476,5639,6378, 
 投资活动产生的现金流量净额(万元),-28110,-8585,-3716,-56400,-46990,-78488,-56421,-50304,-39427,-5600,-6366, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,233249,9913,--,1605, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),117551,114694,102445,68547,4000,300,--,42391,21016,100,1500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),12053,719,2128,1629,--,0,--,--,--,--,--, 
 筹资活动现金流入小计(万元),129604,115412,104573,70176,4000,300,0,275640,30928,100,3105, 
 偿还债务支付的现金(万元),118389,79571,75614,4000,76,--,--,63206,200,700,1200, 
 分配股利、利润或偿付利息所支付的现金(万元),14172,8663,7108,5075,8248,9729,10500,6972,7094,2605,31, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,50,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),12202,12053,2235,612,1629,0,105,553,78,--,--, 
 筹资活动现金流出小计(万元),144763,100287,84956,9687,9952,9729,10605,70732,7372,3305,1231, 
 筹资活动产生的现金流量净额(万元),-15159,15125,19616,60489,-5952,-9429,-10605,204908,23556,-3205,1875, 
 汇率变动对现金及现金等价物的影响(万元),5770,-5657,4636,2905,-748,-394,-16,-2,88,-37,19, 
 现金及现金等价物净增加额(万元),42379,16303,21272,22969,-28494,-63002,-43187,166077,4967,3750,1160, 
 加:期初现金及现金等价物余额(万元),102540,86237,64965,41996,70490,133492,176678,10601,5634,1884,724, 
 期末现金及现金等价物余额(万元),144919,102540,86237,64965,41996,70490,133492,176678,10601,5634,1884, 
 净利润(万元),83695,38100,6738,6063,8927,22196,27623,32491,22873,11547,9411, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),11854,3796,2576,1542,340,-6,304,317,177,-206,239, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),21907,18921,16540,14506,12125,9964,7642,2432,1035,847,387, 
 无形资产摊销(万元),1058,1037,952,721,678,510,221,150,26,15,12, 
 长期待摊费用摊销(万元),193,112,77,18,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),329,-12,9,11,-1200,-6,-0,1,--,--,--, 
 固定资产报废损失(万元),--,2,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-3160,7774,-2752,-2603,-799,-2156,-4175,-223,-83,8,2, 
 投资损失(万元),-1787,-3730,-5317,-3491,-1363,-851,-323,--,--,--,--, 
 递延所得税资产减少(万元),-3435,-667,-135,-50,318,5,-442,-195,-14,29,-67, 
 递延所得税负债增加(万元),3774,-21,-45,--,-25,25,1,--,--,--,--, 
 存货的减少(万元),-27192,-26492,-14468,1378,-4412,-9795,-3843,-16249,-3943,527,-2591, 
 经营性应收项目的减少(万元),-28484,-50536,-24193,-3948,1176,220,-4488,-9554,-9186,-3818,-2851, 
 经营性应付项目的增加(万元),21137,27151,20772,1842,9454,5363,1305,1414,9267,3643,1089, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-10,-15,-17,-14,-22,-160,32,890,599,--,--, 
 经营活动产生现金流量净额(万元),79878,15419,736,15974,25196,25308,23855,11475,20750,12592,5632, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),144919,102540,86237,64965,41996,70490,133492,176678,10601,5634,1884, 
 现金的期初余额(万元),102540,86237,64965,41996,70490,133492,176678,10601,5634,1884,724, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),42379,16303,21272,22969,-28494,-63002,-43187,166077,4967,3750,1160, 

