 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),656602,259749,259440,125764,104873,47548,82901,76565,68915,73952,72167,67537, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),23757,718,1074,678,94,784,852,374,305,495,489,593, 
 收到的其他与经营活动有关的现金(万元),18047,6864,5882,3583,6435,2712,269,994,663,529,2520,502, 
 经营活动现金流入小计(万元),698407,267332,266395,130024,111402,51045,84023,77933,69883,74976,75176,68632, 
 购买商品、接受劳务支付的现金(万元),455628,188510,186402,82073,74796,36826,65995,54839,73001,57280,58210,52432, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),103386,28929,24536,13490,7491,8865,11459,12006,7945,6725,5728,3915, 
 支付的各项税费(万元),43510,11779,10464,5294,5416,2037,2469,2924,2965,2453,2676,2549, 
 支付的其他与经营活动有关的现金(万元),76734,17947,19955,13191,7403,5354,7867,3954,3944,2402,4354,5038, 
 经营活动现金流出小计(万元),679258,247164,241357,114049,95106,53082,87790,73722,87855,68861,70967,63934, 
 经营活动产生的现金流量净额(万元),19148,20167,25038,15976,16296,-2037,-3768,4211,-17972,6115,4209,4698, 
 收回投资所收到的现金(万元),473052,370919,360000,--,--,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),673,32,10,362,885,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),49,1282,2506,20413,38,1,11,0,5,0,0,230, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,220,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),3341,4659,36908,1375,--,--,--,--,--,0,0,0, 
