 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),418333,377859,299952,230577,177218,173609,140685,138373,110473,95709, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,34,28,--,--,--,--,43,--, 
 收到的其他与经营活动有关的现金(万元),10495,10344,9383,11195,6159,4068,7319,2863,3650,7909, 
 经营活动现金流入小计(万元),428828,388204,309368,241801,183377,177676,148003,141236,114166,103618, 
 购买商品、接受劳务支付的现金(万元),220204,179063,139765,106154,92157,74464,68132,71483,57291,45567, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),84619,71109,60130,50803,39478,32697,29680,24018,17879,14698, 
 支付的各项税费(万元),31097,21471,17412,12432,12501,10740,8497,8718,6592,5290, 
 支付的其他与经营活动有关的现金(万元),72419,59621,47390,41734,34541,28339,23643,25700,22314,20727, 
 经营活动现金流出小计(万元),408338,331265,264697,211123,178677,146240,129952,129919,104076,86281, 
 经营活动产生的现金流量净额(万元),20490,56939,44671,30678,4700,31436,18051,11318,10090,17337, 
 收回投资所收到的现金(万元),298770,252670,166700,314300,181000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),2246,2127,3050,2460,2143,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),71,4,9,408,9,28,13,14,25,0, 
 处置子公司及其他营业单位收到的现金净额(万元),261,--,0,0,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),0,838,0,0,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),301347,255640,169759,317167,183151,28,13,14,25,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8162,34077,4521,10682,11682,3458,8636,2237,1108,1752, 
 投资所支付的现金(万元),290700,248200,163000,319293,211000,--,--,--,385,--, 
 质押贷款净增加额(万元),--,--,0,0,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),19825,10135,5403,10093,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),0,--,0,1,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),318687,292412,172924,340071,222682,3458,8636,2237,1493,1752, 
 投资活动产生的现金流量净额(万元),-17341,-36772,-3165,-22904,-39530,-3430,-8623,-2223,-1468,-1752, 
 吸收投资收到的现金(万元),--,22598,5986,0,47414,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,98,0,0,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2009,--,0,0,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,0,0,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,0,0,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2009,22598,5986,0,47414,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,2000,0,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),32375,22900,10373,11864,6242,3727,3424,2017,3019,--, 
 其中：子公司支付给少数股东的股利、利润(万元),3539,2652,374,0,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),11938,882,3127,0,804,--,--,--,--,--, 
 筹资活动现金流出小计(万元),44313,23782,15499,11864,7046,3727,3424,2017,3019,0, 
 筹资活动产生的现金流量净额(万元),-42304,-1184,-9514,-11864,40368,-3727,-3424,-2017,-3019,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-39155,18983,31992,-4090,5537,24280,6003,7077,5604,15585, 
 加:期初现金及现金等价物余额(万元),122158,103175,71182,75272,69735,45456,39453,32375,26771,11186, 
 期末现金及现金等价物余额(万元),83003,122158,103175,71182,75272,69735,45456,39453,32375,26771, 
 净利润(万元),30787,27292,20313,11571,11630,10561,7323,6997,3917,3538, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2303,851,867,-234,755,1305,507,602,217,312, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3028,2649,2302,1970,1878,1787,1746,1652,1602,1417, 
 无形资产摊销(万元),1021,1026,888,739,645,484,284,76,61,65, 
 长期待摊费用摊销(万元),2264,1345,1906,1147,1005,716,546,738,1184,1192, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,7,15,-8,9,9,13,-1,-0,1, 
 固定资产报废损失(万元),17,45,--,1542,--,4,0,3,2,5, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),794,2,12,16,--,--,--,--,--,0, 
 投资损失(万元),-4736,-3330,-1792,-2861,-2168,--,--,--,50,0, 
 递延所得税资产减少(万元),-308,-1028,-826,353,183,-600,-173,-38,-31,17, 
 递延所得税负债增加(万元),-2,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),1490,1381,-2083,-4730,183,765,168,-546,36,437, 
 经营性应收项目的减少(万元),-23368,-13561,-9271,5606,-3345,-2204,-1291,-4008,398,-3030, 
 经营性应付项目的增加(万元),6964,38404,30549,15828,-6190,18577,8927,5842,1456,13384, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),236,1857,1791,-261,114,32,--,--,1199,0, 
 经营活动产生现金流量净额(万元),20490,56939,44671,30678,4700,31436,18051,11318,10090,17337, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),83003,122158,103175,71182,75272,69735,45456,39453,32375,26771, 
 现金的期初余额(万元),122158,103175,71182,75272,69735,45456,39453,32375,26771,11186, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-39155,18983,31992,-4090,5537,24280,6003,7077,5604,15585, 

