 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),104114,76572,58448,50316,43211,19988,16243,19313,20888,12490, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),307,112,470,6,4,3,4,7,12,1, 
 收到的其他与经营活动有关的现金(万元),7987,5597,1549,3046,3095,970,1350,1234,879,938, 
 经营活动现金流入小计(万元),112408,82280,60467,53368,46310,20961,17597,20553,21779,13429, 
 购买商品、接受劳务支付的现金(万元),41862,39631,19161,27978,19561,9625,8624,8607,8715,6423, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),27207,21029,17004,8696,5165,3248,2428,2014,1389,943, 
 支付的各项税费(万元),11750,11338,9185,6453,5392,2423,2850,4325,3201,1374, 
 支付的其他与经营活动有关的现金(万元),16309,14006,11203,4668,5115,2545,1779,2229,2057,1598, 
 经营活动现金流出小计(万元),97127,86002,56552,47794,35232,17841,15681,17175,15362,10338, 
 经营活动产生的现金流量净额(万元),15281,-3722,3916,5573,11078,3121,1916,3378,6417,3091, 
