 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),93002,51453,51700,70323,82365,81987,68223,84940,72337,50342,42243,35572,36005, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),428,925,512,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),6862,5064,1635,1864,1122,17884,366,1025,181,281,382,2002,26, 
 经营活动现金流入小计(万元),100292,57442,53846,72187,83487,99871,68589,85966,72518,50623,42625,37574,36031, 
 购买商品、接受劳务支付的现金(万元),49337,20412,22018,41044,55451,72142,33043,66034,50832,32395,23424,31448,21808, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20489,13003,12556,10931,10138,10783,12530,12915,7675,6157,6118,6260,4952, 
 支付的各项税费(万元),8622,7942,6562,3672,5119,6283,3356,4706,4744,4005,2923,1910,2393, 
 支付的其他与经营活动有关的现金(万元),16009,10550,10279,6821,5050,4820,17386,4188,4177,3416,3267,4594,2816, 
 经营活动现金流出小计(万元),94458,51908,51415,62468,75757,94028,66314,87843,67429,45973,35731,44212,31969, 
 经营活动产生的现金流量净额(万元),5834,5534,2431,9719,7729,5843,2275,-1878,5090,4650,6894,-6638,4063, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,10,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,2,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),790,440,957,97,0,24,--,424,35,--,0,--,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),45,9531,8569,16423,1970,--,1850,--,--,--,300,--,905, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),836,9972,9525,16520,1970,24,1850,424,35,12,300,--,906, 
