 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),209389,185327,140016,132681,157297,145843,138674, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3366,2594,1724,2962,4646,2118,1727, 
 经营活动现金流入小计(万元),212756,187920,141739,135644,161943,147961,140402, 
 购买商品、接受劳务支付的现金(万元),166585,139400,102901,91862,108916,113485,97558, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15349,12718,9990,9868,9452,7490,5561, 
 支付的各项税费(万元),10989,9545,10499,9709,11110,7687,7077, 
 支付的其他与经营活动有关的现金(万元),9234,8495,9887,8383,8772,8519,10027, 
 经营活动现金流出小计(万元),202157,170158,133277,119822,138250,137181,120224, 
 经营活动产生的现金流量净额(万元),10599,17763,8462,15822,23693,10780,20178, 
 收回投资所收到的现金(万元),97520,9500,10500,2700,4800,--,--, 
 取得投资收益所收到的现金(万元),537,52,30,9,320,108,108, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),44,16,74,6,19,12,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),0,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),98102,9568,10604,2715,5140,120,108, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14597,6590,5649,8360,15812,5431,7053, 
 投资所支付的现金(万元),83520,27500,10500,2700,--,3000,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),0,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),98117,34090,16149,11060,15812,8431,7053, 
 投资活动产生的现金流量净额(万元),-16,-24522,-5545,-8345,-10673,-8311,-6945, 
 吸收投资收到的现金(万元),--,48787,--,--,3600,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),198,1500,12660,12800,17700,18800,26750, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),0,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),198,50287,12660,12800,21300,18800,26750, 
 偿还债务支付的现金(万元),1000,12960,13000,17700,18800,20900,31205, 
 分配股利、利润或偿付利息所支付的现金(万元),3670,3327,4248,8671,1102,4143,1792, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),0,672,--,--,--,--,--, 
 筹资活动现金流出小计(万元),4670,16959,17248,26371,19902,25043,32997, 
 筹资活动产生的现金流量净额(万元),-4472,33328,-4588,-13571,1398,-6243,-6247, 
 汇率变动对现金及现金等价物的影响(万元),-3,-1,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),6108,26568,-1671,-6094,14417,-3774,6985, 
 加:期初现金及现金等价物余额(万元),51301,24733,26403,32497,18080,21854,14869, 
 期末现金及现金等价物余额(万元),57409,51301,24733,26403,32497,18080,21854, 
 净利润(万元),20396,13366,10012,9868,11052,8721,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),354,58,285,-66,-68,234,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4437,3920,3455,3131,2477,2327,--, 
 无形资产摊销(万元),412,389,368,353,335,225,--, 
 长期待摊费用摊销(万元),881,678,483,212,501,132,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-8,12,-3,1,-19,8,--, 
 固定资产报废损失(万元),71,--,--,--,--,--,--, 
 公允价值变动损失(万元),0,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),22,287,559,873,1102,1143,--, 
 投资损失(万元),-537,-52,-30,-9,-320,-108,--, 
 递延所得税资产减少(万元),52,19,72,-462,-761,-9,--, 
 递延所得税负债增加(万元),661,--,--,--,--,--,--, 
 存货的减少(万元),-4838,-8045,-434,-1385,6877,-3124,--, 
 经营性应收项目的减少(万元),-6621,1621,-5621,3322,1532,-2943,--, 
 经营性应付项目的增加(万元),-4682,5510,-685,-16,984,4174,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
