 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),116179,125219,106382,69431,80013,70034,61752,80518,78796,52333,51969,46552,43908, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),1857,2774,2811,2919,3328,3157,4344,5371,4687,2275,1773,2365,1794, 
 收到的其他与经营活动有关的现金(万元),3486,1224,6456,2558,22418,3307,2634,1357,4137,878,434,772,348, 
 经营活动现金流入小计(万元),121522,129217,115650,74908,105759,76499,68730,87246,87620,55486,54176,49690,46049, 
 购买商品、接受劳务支付的现金(万元),70423,77621,73517,43950,51570,51993,47126,62602,65584,38705,42433,41895,37976, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),22092,21061,16966,17393,18161,14809,13360,11824,9547,6070,6261,4788,4544, 
 支付的各项税费(万元),5767,5475,2973,1404,1551,1776,1042,1326,1201,671,210,392,384, 
 支付的其他与经营活动有关的现金(万元),9008,9957,5288,4006,4041,21130,3786,3086,2210,1908,1330,2123,1142, 
 经营活动现金流出小计(万元),107290,114113,98743,66752,75323,89708,65314,78837,78542,47354,50233,49198,44045, 
 经营活动产生的现金流量净额(万元),14232,15104,16907,8156,30436,-13209,3416,8409,9078,8132,3943,492,2004, 
 收回投资所收到的现金(万元),111543,88314,123658,86946,500,1845,1655,--,1384,100,0,207,0, 
 取得投资收益所收到的现金(万元),1235,576,2679,706,--,400,4229,1625,--,108,58,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),56,58,3,1,237,98,11,--,25,5,109,2,232, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,1112,--,--,--,--,--,--,--,0,812,0, 
 收到的其他与投资活动有关的现金(万元),24,--,--,--,--,--,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),112857,88948,127452,87652,737,2343,5895,1625,1409,213,167,1021,232, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7960,6315,9359,7929,7838,8469,6642,9828,13543,5228,6577,8110,3603, 
 投资所支付的现金(万元),132149,69300,128300,107567,250,265,1778,1800,105,1202,2968,3303,100, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,8244,--,--,--,170,--,1836,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),2676,--,--,--,--,--,--,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),142785,83859,137659,115497,8088,8904,8420,13464,13648,6429,9545,11413,3703, 
 投资活动产生的现金流量净额(万元),-29928,5089,-10206,-27844,-7351,-6562,-2525,-11839,-12239,-6216,-9378,-10391,-3471, 
 吸收投资收到的现金(万元),--,2000,108,688,--,1924,947,52812,--,--,0,0,22658, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,2000,108,688,--,168,947,35,--,--,0,0,0, 
 取得借款收到的现金(万元),3291,2676,--,3654,1800,11875,17810,19907,10619,5099,15918,16313,3488, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,750,239,1763,--,0,0,0, 
 筹资活动现金流入小计(万元),3291,4676,108,4342,1800,13799,19506,72958,12381,5099,15918,16313,26146, 
 偿还债务支付的现金(万元),3290,1320,--,4525,4732,14917,22983,14067,7300,2156,20246,11373,4141, 
 分配股利、利润或偿付利息所支付的现金(万元),2688,2413,1456,1521,1559,1324,3532,270,1342,872,765,1503,1054, 
 其中：子公司支付给少数股东的股利、利润(万元),438,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,895,239,1763,0,0,0, 
 筹资活动现金流出小计(万元),5978,3732,1456,6046,6290,16242,26515,15232,8881,4791,21011,12876,5195, 
 筹资活动产生的现金流量净额(万元),-2687,944,-1348,-1704,-4490,-2443,-7009,57726,3500,308,-5093,3438,20951, 
 汇率变动对现金及现金等价物的影响(万元),850,-1916,1188,872,-27,-162,109,-147,-121,-8,19,-176,-53, 
 现金及现金等价物净增加额(万元),-17533,19220,6541,-20520,18567,-22375,-6009,54150,218,2216,-10509,-6637,19430, 
 加:期初现金及现金等价物余额(万元),57657,38438,31897,52417,33850,56225,62234,8084,7866,5650,16158,22796,3365, 
 期末现金及现金等价物余额(万元),40124,57657,38438,31897,52417,33850,56225,62234,8084,7866,5650,16158,22796, 
 净利润(万元),13221,14908,13211,1871,3620,3973,1759,6907,6888,3747,1679,2677,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,0,-3,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),1074,1488,787,559,807,1098,982,-52,369,697,164,22,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),9157,8695,7316,6988,6403,6039,5354,4800,3377,2717,2530,2111,0, 
 无形资产摊销(万元),340,343,350,461,460,426,651,821,424,420,123,53,0, 
 长期待摊费用摊销(万元),201,7,2,4,57,92,80,--,--,--,0,2,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-61,-48,39,108,95,-8,55,39,109,66,-13,2,0, 
 固定资产报废损失(万元),70,--,--,--,--,--,--,--,--,--,0,0,0, 
 公允价值变动损失(万元),404,--,--,--,--,--,-36,-0,-46,-55,65,-25,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),-901,2654,-1674,-1379,190,511,325,279,103,44,357,150,0, 
 投资损失(万元),2194,128,-1931,-340,131,-5,-2658,-3974,-1294,-433,790,-13,0, 
 递延所得税资产减少(万元),-193,-184,231,31,291,-686,-346,-104,-29,-96,-31,-48,0, 
 递延所得税负债增加(万元),--,--,--,--,--,-36,15,-26,2,-24,-8,76,0, 
 存货的减少(万元),3238,-5835,-3533,-170,-502,-700,681,-611,-3042,-1950,844,-3070,0, 
 经营性应收项目的减少(万元),-8859,-15177,-5607,-1177,16116,-19487,-4734,812,-1389,-2540,-211,-2379,0, 
 经营性应付项目的增加(万元),-5653,8125,7715,1198,2768,-4427,1288,-479,3623,5540,-2349,936,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,-18,--,0,0,0, 
 经营活动产生现金流量净额(万元),14232,15104,16907,8156,30436,-13209,3416,8409,9078,8132,3943,492,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),40124,57657,38438,31897,52417,33850,56225,62234,8084,7866,5650,16158,22796, 
 现金的期初余额(万元),57657,38438,31897,52417,33850,56225,62234,8084,7866,5650,16158,22796,3365, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
