 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),312980,260703,266208,206490,151800,133534,109068,93623,74363,50443,33259, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),792,21,--,--,--,--,--,0,0,0,--, 
 收到的其他与经营活动有关的现金(万元),7546,1956,1737,1259,1052,1298,1623,638,812,541,349, 
 经营活动现金流入小计(万元),321319,262680,267945,207749,152853,134832,110690,94261,75175,50984,33607, 
 购买商品、接受劳务支付的现金(万元),232234,205546,216174,150741,111545,100466,75122,68558,50445,36035,24880, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),30249,22601,19564,17817,16161,13708,9138,6111,4323,3285,2231, 
 支付的各项税费(万元),13451,10980,9276,9362,8283,7142,6278,4722,3025,3205,2832, 
 支付的其他与经营活动有关的现金(万元),23065,26190,20213,15619,10732,7716,9261,7228,6809,5693,3967, 
 经营活动现金流出小计(万元),298999,265317,265228,193539,146720,129032,99799,86620,64602,48218,33909, 
 经营活动产生的现金流量净额(万元),22320,-2637,2717,14211,6133,5799,10891,7642,10574,2767,-302, 
 收回投资所收到的现金(万元),279083,271361,171654,33494,53032,25500,--,0,0,73,--, 
 取得投资收益所收到的现金(万元),--,--,44,18,20,245,50,0,2,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14,36,2087,58,68,5,8,0,0,343,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,5199,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1000,1705,1346,1344,2372,26693,238,120,513,1139,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),280097,273102,175132,34914,60691,52443,296,120,515,1555,6, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),52825,27266,26172,31072,11445,11591,10336,5727,2712,761,13232, 
 投资所支付的现金(万元),291206,258987,248428,21489,49309,41380,7800,0,0,1076,450, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,831,--,--,--,--,--,0,0,160,--, 
 支付的其他与投资活动有关的现金(万元),4344,3935,98,449,1060,1897,25296,0,0,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),348375,291020,274698,53009,61814,54868,43432,5727,2712,1997,13682, 
 投资活动产生的现金流量净额(万元),-68279,-17917,-99566,-18095,-1123,-2425,-43136,-5607,-2197,-442,-13677, 
 吸收投资收到的现金(万元),--,787,227,118493,5323,400,41290,0,462,0,2700, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,520,--,--,1000,400,90,--,--,--,--, 
 取得借款收到的现金(万元),106000,62000,8000,16580,9500,9900,17180,18145,15000,9700,15500, 
 发行债券收到的现金(万元),39830,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,4144,--,--,--,--,0,0,0,0,--, 
 筹资活动现金流入小计(万元),145830,66931,8227,135073,14823,10300,58470,18145,15462,9700,18200, 
 偿还债务支付的现金(万元),80000,14000,17000,10780,13900,10870,21070,16585,18400,8100,2100, 
 分配股利、利润或偿付利息所支付的现金(万元),10504,8234,5854,4836,4934,4984,5403,1200,2496,1108,638, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,0,0,0,--, 
 支付其他与筹资活动有关的现金(万元),3429,2210,3112,2455,--,--,815,0,0,0,--, 
 筹资活动现金流出小计(万元),93933,24445,25966,18070,18834,15854,27287,17785,20896,9208,2738, 
 筹资活动产生的现金流量净额(万元),51897,42486,-17739,117002,-4011,-5554,31183,360,-5434,492,15462, 
 汇率变动对现金及现金等价物的影响(万元),-29,-3,0,--,--,--,--,0,0,0,--, 
 现金及现金等价物净增加额(万元),5908,21929,-114588,113118,998,-2180,-1062,2395,2943,2817,1483, 
 加:期初现金及现金等价物余额(万元),28497,6568,121156,8038,7040,9220,10282,7887,4945,2128,645, 
 期末现金及现金等价物余额(万元),34405,28497,6568,121156,8038,7040,9220,10282,7887,4945,2128, 
 净利润(万元),18496,11224,13699,10803,6566,8706,8017,6572,5115,3325,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),792,2851,854,517,200,773,41,6,-35,105,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),8023,7234,5128,3756,3241,1948,1415,1259,1080,1034,--, 
 无形资产摊销(万元),475,380,343,266,204,131,137,124,70,67,--, 
 长期待摊费用摊销(万元),180,181,150,106,42,41,29,2,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-0,-14,222,51,7,29,4,2,0,-35,--, 
 固定资产报废损失(万元),117,178,--,--,--,--,84,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),4379,1691,345,715,771,854,1249,1200,1296,1108,--, 
 投资损失(万元),-2732,-2182,-1971,-370,-1509,-346,-6,12,-6,32,--, 
 递延所得税资产减少(万元),69,-59,50,-252,-244,-451,-27,-11,11,75,--, 
 递延所得税负债增加(万元),-191,-50,14,142,43,--,--,--,--,--,--, 
 存货的减少(万元),-15602,-9375,-11654,170,-54,-2661,2440,-612,-1447,-1570,--, 
 经营性应收项目的减少(万元),1806,-7171,-4295,-13851,-7041,-8943,-2525,-1001,3791,-2402,--, 
 经营性应付项目的增加(万元),5638,-7089,-333,10536,3391,5717,33,87,560,1027,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),869,-436,167,1622,515,--,--,--,138,--,--, 
 经营活动产生现金流量净额(万元),22320,-2637,2717,14211,6133,5799,10891,7642,10574,2767,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),34405,28497,6568,121156,8038,7040,9220,10282,7887,4945,2128, 
 现金的期初余额(万元),28497,6568,121156,8038,7040,9220,10282,7887,4945,2128,645, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5908,21929,-114588,113118,998,-2180,-1062,2395,2943,2817,1483, 

