 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),26200,26679,26350,25721,24071,20428,15204,12130, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,63,120,455,0, 
 收到的其他与经营活动有关的现金(万元),710,345,625,247,524,752,478,2500, 
 经营活动现金流入小计(万元),26910,27024,26974,25968,24659,21300,16136,14630, 
 购买商品、接受劳务支付的现金(万元),12712,15689,14078,14516,13559,12308,8422,6789, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4778,5854,5597,4099,3268,2451,1584,828, 
 支付的各项税费(万元),1407,937,1647,1558,804,698,1444,1875, 
 支付的其他与经营活动有关的现金(万元),4024,2300,3291,2638,2679,2193,1840,2983, 
 经营活动现金流出小计(万元),22920,24781,24613,22811,20310,17649,13289,12474, 
 经营活动产生的现金流量净额(万元),3990,2243,2362,3157,4348,3651,2847,2156, 
 收回投资所收到的现金(万元),15920,31771,16800,12800,29821,39150,9500,--, 
 取得投资收益所收到的现金(万元),142,215,77,110,170,174,26,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,14,1,0,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),16064,32000,16878,12910,29991,39324,9526,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),218,545,409,598,321,2407,814,53, 
 投资所支付的现金(万元),16500,38343,16800,12800,29821,39150,9500,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16718,38888,17209,13398,30142,41557,10314,53, 
 投资活动产生的现金流量净额(万元),-654,-6889,-332,-487,-151,-2233,-788,-53, 
 吸收投资收到的现金(万元),--,19102,--,--,--,--,--,2953, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
