 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),47472,42375,44339,36158,28873,30804,25037, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),173,171,147,149,272,362,377, 
 收到的其他与经营活动有关的现金(万元),5348,6057,6142,2225,3057,1907,5303, 
 经营活动现金流入小计(万元),52993,48603,50628,38531,32202,33072,30717, 
 购买商品、接受劳务支付的现金(万元),31889,26140,24141,13381,12154,12831,15156, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7208,6427,5942,6789,6435,5924,5828, 
 支付的各项税费(万元),3944,3270,2856,4870,4417,4926,4399, 
 支付的其他与经营活动有关的现金(万元),10701,8456,12355,12050,8150,7560,11329, 
 经营活动现金流出小计(万元),53742,44292,45295,37090,31157,31240,36711, 
 经营活动产生的现金流量净额(万元),-749,4311,5334,1441,1045,1832,-5993, 
 收回投资所收到的现金(万元),19300,--,--,--,90,--,--, 
 取得投资收益所收到的现金(万元),1143,95,--,--,--,--,5862, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2969,0,9,46,50,1,1947, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,113, 
 收到的其他与投资活动有关的现金(万元),--,--,--,1673,2681,1000,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),23412,95,9,1718,2822,1001,7922, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6782,288,128,530,4403,4981,5554, 
 投资所支付的现金(万元),9301,10256,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,400,--,1005,1324,1729,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,42,465,1841,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16083,10944,128,1576,6191,8552,5554, 
 投资活动产生的现金流量净额(万元),7329,-10849,-119,142,-3369,-7551,2368, 
 吸收投资收到的现金(万元),--,17823,--,--,--,2025,5517, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),18242,16801,20263,28500,19875,18211,18500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,47,--,502,--,--,--, 
 筹资活动现金流入小计(万元),18242,34671,20263,29002,19875,20236,24017, 
 偿还债务支付的现金(万元),14147,18403,20993,29364,17976,10081,20900, 
 分配股利、利润或偿付利息所支付的现金(万元),2719,1447,1864,1830,1900,1249,1736, 
 其中：子公司支付给少数股东的股利、利润(万元),--,177,191,53,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,938,--,--,--,576,--, 
 筹资活动现金流出小计(万元),16866,20788,22857,31193,19875,11906,22636, 
 筹资活动产生的现金流量净额(万元),1376,13882,-2594,-2191,0,8330,1381, 
 汇率变动对现金及现金等价物的影响(万元),378,135,536,94,1,-250,-19, 
 现金及现金等价物净增加额(万元),8334,7479,3156,-514,-2323,2361,-2264, 
 加:期初现金及现金等价物余额(万元),14000,6522,3365,3879,6202,3841,6105, 
 期末现金及现金等价物余额(万元),22334,14000,6522,3365,3879,6202,3841, 
 净利润(万元),3356,4096,3992,3631,3405,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),2042,1505,1259,1257,913,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1032,1052,1083,1076,787,--,--, 
 无形资产摊销(万元),122,101,90,90,78,--,--, 
 长期待摊费用摊销(万元),71,74,127,112,122,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,54,1,0,--,--, 
 固定资产报废损失(万元),15,2,--,--,--,--,--, 
 公允价值变动损失(万元),35,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),269,591,898,1047,1030,--,--, 
 投资损失(万元),-849,-641,-438,-340,111,--,--, 
 递延所得税资产减少(万元),-338,-192,-160,-153,-76,--,--, 
 递延所得税负债增加(万元),58,-0,-6,1,5,--,--, 
 存货的减少(万元),-5721,-4507,-725,-1293,1377,--,--, 
 经营性应收项目的减少(万元),-8535,4315,3474,-4425,-4368,--,--, 
 经营性应付项目的增加(万元),7694,-2084,1567,5910,-522,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,-5882,-5474,-1817,--,--, 
 经营活动产生现金流量净额(万元),-749,4311,5334,1441,1045,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),22334,14000,6522,3365,3879,6202,3841, 
 现金的期初余额(万元),14000,6522,3365,3879,6202,3841,6105, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),8334,7479,3156,-514,-2323,2361,-2264, 

