 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),860621,776656,730933,797577,804734,888968,848567,809898,711503,537713,387745,327973,231924,196589,173579, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,12,138,102,--,0,0,35,0, 
 收到的其他与经营活动有关的现金(万元),8831,12607,8008,9974,9853,11010,11929,16599,10488,8953,11704,7833,4894,3669,4404, 
 经营活动现金流入小计(万元),869452,789263,738941,807551,814587,899978,860495,826510,722130,546768,399449,335806,236818,200293,177983, 
 购买商品、接受劳务支付的现金(万元),720702,642300,586807,665869,671348,711995,655850,634870,554625,434659,295242,240830,177818,153519,134201, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),34841,33118,33206,32997,34479,33210,32377,31086,27296,21779,13992,12322,10522,9758,8729, 
 支付的各项税费(万元),29412,32749,29683,35736,37970,41437,46679,40021,35705,28045,21842,18545,14955,9762,10504, 
 支付的其他与经营活动有关的现金(万元),62822,61424,61992,63681,63971,73684,74671,68391,50546,45518,39335,36248,20511,12367,14787, 
 经营活动现金流出小计(万元),847777,769592,711687,798283,807768,860326,809576,774367,668173,530000,370411,307944,223807,185405,168221, 
 经营活动产生的现金流量净额(万元),21675,19671,27254,9268,6820,39651,50919,52143,53957,16768,29038,27862,13011,14888,9762, 
 收回投资所收到的现金(万元),117949,128178,221551,228880,274726,273210,221603,118141,2659,4547,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),91,318,813,633,48,--,--,--,24,325,17,98,146,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),65,10,6,2,15,89,156,1,43,5,0,48,1,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),21,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 投资活动现金流入小计(万元),118126,128506,222369,229515,274789,273299,221759,118142,2725,4877,17,146,147,2,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6737,12288,23343,1390,1601,4861,13515,31603,35304,9084,52762,26582,1509,387,1913, 
 投资所支付的现金(万元),117591,130889,228990,228356,271350,278599,222918,123009,1265,1917,156,0,0,0,25, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 投资活动现金流出小计(万元),124328,143177,252333,229746,272951,283459,236432,154612,36569,11000,52918,26582,1509,387,1937, 
 投资活动产生的现金流量净额(万元),-6202,-14671,-29964,-230,1838,-10160,-14674,-36470,-33844,-6123,-52901,-26436,-1363,-385,-1937, 
 吸收投资收到的现金(万元),245,245,--,--,392,--,690,51181,225,1398,--,45120,0,147,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),245,245,--,--,392,--,690,490,225,0,--,0,0,0,0, 
 取得借款收到的现金(万元),878,426,300,--,--,--,2400,1000,8500,32011,--,4000,0,7000,17000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 筹资活动现金流入小计(万元),1123,671,300,0,392,0,3090,52181,8725,33409,--,49120,0,7147,17000, 
 偿还债务支付的现金(万元),878,--,--,--,--,--,3400,1500,12286,26721,--,4000,0,10000,18000, 
 分配股利、利润或偿付利息所支付的现金(万元),10370,10276,10367,10554,10556,7202,6040,3985,6219,7372,4967,3821,4472,3693,2073, 
 其中：子公司支付给少数股东的股利、利润(万元),13,3,94,281,274,305,251,120,44,58,--,15,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,54,--,0,--,161,0,0,0, 
 筹资活动现金流出小计(万元),11248,10276,10367,10554,10556,7202,9440,5540,18505,34093,4967,7982,4472,13693,20073, 
 筹资活动产生的现金流量净额(万元),-10125,-9605,-10067,-10554,-10164,-7202,-6350,46642,-9780,-684,-4967,41138,-4472,-6546,-3073, 
 汇率变动对现金及现金等价物的影响(万元),--,3,3,--,--,--,--,--,--,0,--,0,0,0,0, 
 现金及现金等价物净增加额(万元),5348,-4602,-12773,-1516,-1506,22290,29896,62315,10334,9960,-28830,42564,7177,7957,4752, 
 加:期初现金及现金等价物余额(万元),160684,165286,178059,179575,181082,158792,128896,66581,56248,46287,66611,24047,0,8913,4161, 
 期末现金及现金等价物余额(万元),166033,160684,165286,178059,179575,181082,158792,128896,66581,56248,37781,66611,0,16870,8913, 
 净利润(万元),20243,15278,14888,24496,23288,20787,19151,21514,17413,16618,14541,11286,0,5896,4111, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 资产减值准备(万元),-72,488,74,362,103,447,61,-156,19,167,-11,-30,0,145,64, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6148,5479,5624,5807,6030,6284,6382,6324,5217,5103,2209,2054,0,2248,2304, 
 无形资产摊销(万元),336,346,329,320,340,323,329,319,310,318,276,231,0,223,222, 
 长期待摊费用摊销(万元),1732,1710,4170,8200,10005,8623,8376,5581,5156,3317,2143,1912,0,25,50, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3,-3,22,33,106,98,74,10,66,17,1,-13,0,2,1334, 
 固定资产报废损失(万元),13,22,0,0,--,0,30,0,--,6,15,14,0,35,2, 
 公允价值变动损失(万元),951,-516,695,1042,-1921,-541,1284,131,--,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 财务费用(万元),90,214,41,0,9,48,82,61,96,301,0,110,0,85,149, 
 投资损失(万元),-2201,-4645,-4290,-6537,-4285,-299,-754,404,-291,-217,-2405,-630,0,199,469, 
 递延所得税资产减少(万元),-1493,2584,-1857,-806,-1448,477,-2091,-2851,-2303,-816,-205,55,0,106,3, 
 递延所得税负债增加(万元),-119,-121,-132,-405,203,-114,-3,43,39,44,-0,-52,0,-5,-1, 
 存货的减少(万元),106,1763,2072,2311,7654,-7535,-1264,2862,-9914,1573,-541,-2589,0,-917,1739, 
 经营性应收项目的减少(万元),-8871,1426,18877,-4280,21866,-9787,2743,-21135,-4261,-23360,-2122,-4513,0,-2049,-1172, 
 经营性应付项目的增加(万元),4816,-4354,-13260,-21274,-55129,20841,16521,39035,42409,13697,15138,20026,0,8921,559, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 其他(万元),--,--,0,--,--,--,--,--,--,0,--,0,0,-27,-72, 
 经营活动产生现金流量净额(万元),21675,19671,27254,9268,6820,39651,50919,52143,53957,16768,29038,27862,0,14888,9762, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 现金的期末余额(万元),166033,160684,165286,178059,179575,181082,158792,128896,66581,55248,37781,66611,0,16870,8913, 
 现金的期初余额(万元),160684,165286,178059,179575,181082,158792,128896,66581,55248,46287,66611,24047,0,8913,4161, 
 现金等价物的期末余额(万元),--,--,0,0,--,--,0,0,--,1000,--,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,0,0,--,--,0,0,1000,0,--,0,0,0,0, 
 现金及现金等价物的净增加额(万元),5348,-4602,-12773,-1516,-1506,22290,29896,62315,10334,9960,-28830,42564,0,7957,4752, 

