 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),658932,449255,273482,230877,252338,295077,221662, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,1033,500, 
 收到的其他与经营活动有关的现金(万元),8852,1508,1903,723,1545,3178,4171, 
 经营活动现金流入小计(万元),667784,450763,275385,231600,253883,299289,226333, 
 购买商品、接受劳务支付的现金(万元),419264,306620,185872,134476,163791,209577,161916, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20505,17539,16566,16769,16661,15336,12552, 
 支付的各项税费(万元),35706,43030,20920,13835,18236,20633,11431, 
 支付的其他与经营活动有关的现金(万元),23124,20814,16996,16894,13962,14410,13695, 
 经营活动现金流出小计(万元),498598,388003,240354,181974,212650,259957,199594, 
 经营活动产生的现金流量净额(万元),169186,62760,35031,49626,41233,39332,26739, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),5422,813,32,6,28,--,13, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),459,244,1205,274,192,910,112, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),231842,242419,37890,21658,6000,--,31800, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),237723,243475,39127,21938,6219,910,31925, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),77115,50554,9381,21004,8414,16044,18256, 
 投资所支付的现金(万元),--,3000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
