 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),154736,150495,137542,124560,131432,115749,113790,126073,98197,65688,68389,46787,44952, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),2388,2820,1839,2814,2820,2691,2981,2849,2327,2236,806,0,0, 
 收到的其他与经营活动有关的现金(万元),2749,1617,1104,1344,2985,3104,1621,993,1291,1365,796,1070,589, 
 经营活动现金流入小计(万元),159873,154932,140484,128719,137236,121544,118391,129915,101815,69288,69990,47856,45541, 
 购买商品、接受劳务支付的现金(万元),44819,55129,42559,47014,58118,48238,50886,61147,48904,33837,32951,22699,19138, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),36232,35979,30660,29689,31314,26904,23154,22033,18808,11254,8900,8446,6275, 
 支付的各项税费(万元),15150,16601,14799,14174,12378,9894,9482,9420,6143,5442,5693,5247,4894, 
 支付的其他与经营活动有关的现金(万元),5754,6246,6057,5308,5179,4479,3298,4024,3455,1774,2198,2043,1681, 
 经营活动现金流出小计(万元),101955,113956,94075,96185,106989,89515,86820,96624,77310,52307,49742,38436,31988, 
 经营活动产生的现金流量净额(万元),57918,40976,46410,32533,30247,32029,31571,33291,24505,16981,20248,9421,13553, 
 收回投资所收到的现金(万元),169900,40440,121810,100950,77391,--,1797,998,1174,29,286,541,0, 
 取得投资收益所收到的现金(万元),2709,1855,203,2209,439,353,--,6,6,0,137,611,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),36,30,7,13,1,9,14,6,40,2,1,3,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,31,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),1960,--,1548,--,--,--,--,--,--,153,--,1013,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流入小计(万元),174605,42325,123598,103172,77831,362,1811,1010,1220,184,424,2168,6, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12455,14660,10836,11343,11194,6856,2825,5563,9638,4460,14262,15019,5205, 
 投资所支付的现金(万元),207480,86120,97790,104630,114503,--,--,1500,412,664,286,541,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,1984,0,0, 
 支付的其他与投资活动有关的现金(万元),417,1965,--,1548,--,--,--,--,--,0,153,0,1013, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流出小计(万元),220352,102745,108626,117521,125697,6856,2825,7063,10049,5124,16685,15559,6218, 
 投资活动产生的现金流量净额(万元),-45747,-60420,14972,-14349,-47866,-6494,-1014,-6053,-8830,-4940,-16261,-13391,-6212, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得借款收到的现金(万元),3100,2705,1300,1300,1800,1555,2342,1122,2225,1637,11574,5000,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,448,299,88,--,--,--,--,--,0,800,0,240, 
 筹资活动现金流入小计(万元),3100,3153,1599,1388,1800,1555,2342,1122,2225,1637,12374,5000,240, 
