 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),1353119,1130144,661779,467247,397249,352669,367315,839547,937747,738336, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,9893,9893,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,814,1549,342,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),1794,2983,1637,548,58,34,722,26,963,315, 
 收到的其他与经营活动有关的现金(万元),731115,621249,686791,562540,771814,1139153,773009,696894,658715,666780, 
 经营活动现金流入小计(万元),2086028,1755191,1351756,1040569,1169121,1491855,1141047,1536466,1597425,1405431, 
 购买商品、接受劳务支付的现金(万元),1310726,1116336,659336,460786,375845,350185,359375,845593,951660,700076, 
 客户贷款及垫款净增加额(万元),--,-3220,8705,6630,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),3296,3240,2905,2448,1967,1963,1785,1088,745,345, 
 支付的各项税费(万元),4708,5194,2469,2895,2493,1885,3693,3957,3146,2001, 
 支付的其他与经营活动有关的现金(万元),751956,614568,699898,565755,772556,1134313,776405,692151,662299,683855, 
 经营活动现金流出小计(万元),2070687,1736118,1383205,1038513,1152860,1488347,1141259,1542789,1617850,1386277, 
 经营活动产生的现金流量净额(万元),15342,19072,-31449,2057,16261,3509,-211,-6323,-20425,19154, 
 收回投资所收到的现金(万元),1601078,981400,652500,981600,959201,706801,275300,0,10622,397, 
 取得投资收益所收到的现金(万元),1062,761,174,554,659,523,488,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,40,16,0,12,88,4,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,11584,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,31091,39220,2810, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),1602141,993786,652689,982154,959873,707412,275791,31091,49842,3207, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),653,719,8195,3902,4347,4764,2998,6889,844,283, 
 投资所支付的现金(万元),1599889,1013400,652540,982100,959201,706801,275300,0,10879,383, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),1600542,1014119,660735,986002,963548,711565,278298,6889,11723,666, 
 投资活动产生的现金流量净额(万元),1599,-20333,-8045,-3848,-3675,-4153,-2507,24202,38119,2540, 
 吸收投资收到的现金(万元),100,44682,--,2740,--,--,--,0,0,10, 
 其中：子公司吸收少数股东投资收到的现金(万元),100,--,--,--,--,--,--,0,0,10, 
 取得借款收到的现金(万元),269372,211586,505048,1066828,792642,912193,738896,906510,847312,690679, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),9651,11971,35407,40571,24407,18688,20624,24476,25471,1724, 
 筹资活动现金流入小计(万元),279124,268239,540455,1110139,817049,930881,759520,930986,1075471,692413, 
 偿还债务支付的现金(万元),269525,231204,471935,1063953,788820,903868,754170,693440,865413,76077, 
 分配股利、利润或偿付利息所支付的现金(万元),10079,10628,33388,43764,21806,21863,19992,56148,53964,4059, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,4000,2274,1882,2036,1386,479,3091,4682,626, 
 筹资活动现金流出小计(万元),279604,245833,507597,1109599,812662,927118,774642,1164967,924058,622350, 
 筹资活动产生的现金流量净额(万元),-480,22406,32859,540,4387,3763,-15122,-233981,151413,70063, 
