 报告日期,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),501519,579129,97894,46121,131838,62258,24207, 
 客户存款和同业存放款项净增加额(万元),0,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,0,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),0,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),0,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),0,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),0,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),0,--,--,0,--,0,0, 
 拆入资金净增加额(万元),0,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),0,--,--,0,--,0,0, 
 收到的税费返还(万元),0,--,--,168,--,0,0, 
 收到的其他与经营活动有关的现金(万元),7558,7201,3631,1089,6248,823,484, 
 经营活动现金流入小计(万元),509077,586330,101525,47377,138087,63080,24691, 
 购买商品、接受劳务支付的现金(万元),259138,290406,74616,37115,96705,46014,4896, 
 客户贷款及垫款净增加额(万元),0,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),0,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),0,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),0,--,--,0,--,0,0, 
 支付保单红利的现金(万元),0,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),31921,32127,4915,4195,4720,3026,2125, 
 支付的各项税费(万元),87437,89815,5721,5890,5461,4143,5481, 
 支付的其他与经营活动有关的现金(万元),34127,18632,5613,2548,2283,1907,1451, 
 经营活动现金流出小计(万元),412622,430980,90864,49748,109168,55091,13953, 
 经营活动产生的现金流量净额(万元),96455,155351,10661,-2370,28919,7989,10738, 
 收回投资所收到的现金(万元),14400,--,--,0,--,301,1079, 
 取得投资收益所收到的现金(万元),6715,7070,--,104,--,0,217, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,8,4,6,39, 
 处置子公司及其他营业单位收到的现金净额(万元),0,418,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),5400,2122,--,2,28,3415,646, 
 减少质押和定期存款所收到的现金(万元),--,--,--,0,--,0,0, 
 投资活动现金流入小计(万元),26515,9611,0,114,32,3722,1980, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),44318,31526,1033,1436,2297,52697,24482, 
 投资所支付的现金(万元),14400,--,--,40,--,0,0, 
 质押贷款净增加额(万元),0,--,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),0,--,-2399,0,--,11286,0, 
 支付的其他与投资活动有关的现金(万元),6196,869,1545,4,67,573,3448, 
 增加质押和定期存款所支付的现金(万元),--,--,--,0,--,0,0, 
 投资活动现金流出小计(万元),64913,32395,179,1480,2364,64557,27930, 
 投资活动产生的现金流量净额(万元),-38398,-22785,-179,-1365,-2332,-60835,-25950, 
 吸收投资收到的现金(万元),0,--,--,0,--,0,22230, 
 其中：子公司吸收少数股东投资收到的现金(万元),0,--,--,0,--,0,0, 
 取得借款收到的现金(万元),238355,50000,15000,63000,--,45000,0, 
 发行债券收到的现金(万元),0,--,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),0,--,11091,1439,--,15000,12770, 
 筹资活动现金流入小计(万元),238355,50000,26091,64439,--,60000,35000, 
 偿还债务支付的现金(万元),271020,121980,20000,54423,5000,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),86155,37700,666,3099,5492,11112,0, 
 其中：子公司支付给少数股东的股利、利润(万元),38749,--,--,0,--,10640,0, 
 支付其他与筹资活动有关的现金(万元),634,567,6091,43,177,13000,0, 
 筹资活动现金流出小计(万元),357809,160247,26757,57565,10669,24112,0, 
 筹资活动产生的现金流量净额(万元),-119454,-110247,-666,6874,-10669,35888,35000, 
 汇率变动对现金及现金等价物的影响(万元),-28,1,--,0,--,0,0, 
 现金及现金等价物净增加额(万元),-61426,22320,9816,3138,15917,-16958,19788, 
 加:期初现金及现金等价物余额(万元),134513,112193,67346,64208,48291,65248,45460, 
 期末现金及现金等价物余额(万元),73087,134513,77162,67346,64208,48291,65248, 
 净利润(万元),93714,69772,-11489,-7051,2828,4560,5503, 
 少数股东损益(万元),--,--,--,0,--,3422,3752, 
 未确认的投资损失(万元),--,--,--,0,--,0,0, 
 资产减值准备(万元),1208,-56,-344,1110,274,107,19, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),71918,73086,7115,8127,7849,3900,1205, 
 无形资产摊销(万元),933,1145,54,54,43,39,0, 
 长期待摊费用摊销(万元),90,39,--,0,--,87,0, 
 待摊费用的减少(万元),--,--,--,0,--,0,0, 
 预提费用的增加(万元),--,--,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),16,11,--,-1,0,5,-3, 
 固定资产报废损失(万元),--,--,--,0,--,0,0, 
 公允价值变动损失(万元),-45755,-33799,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,0,--,0,0, 
 预计负债(万元),--,--,--,0,--,0,0, 
 财务费用(万元),14838,39168,5881,5825,5778,2221,0, 
 投资损失(万元),-5822,-10050,-592,-466,-238,225,168, 
 递延所得税资产减少(万元),7128,2593,-41,19,301,-294,13, 
 递延所得税负债增加(万元),11338,3324,--,-89,33,55,0, 
 存货的减少(万元),-5435,19339,-487,-601,-2238,-12281,59, 
 经营性应收项目的减少(万元),-16968,-6247,4699,4549,-5597,-26605,321, 
 经营性应付项目的增加(万元),-30749,-2773,5969,-13719,19885,32549,-269, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,0,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,0,--,0,0, 
 其他(万元),--,-201,-104,-129,--,0,-28, 
 经营活动产生现金流量净额(万元),96455,155351,10661,-2370,28919,7989,10738, 
 债务转为资本(万元),--,--,--,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,0,--,0,0, 
 现金的期末余额(万元),73087,134513,77162,67346,64208,48291,65248, 
 现金的期初余额(万元),134513,112193,67346,64208,48291,65248,45460, 
 现金等价物的期末余额(万元),--,--,--,0,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,0,--,0,0, 
 现金及现金等价物的净增加额(万元),-61426,22320,9816,3138,15917,-16958,19788, 

