 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),31729,34019,29803,36432,29544,30000,32735,30441, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),657,1109,374,302,105,337,82,12, 
 收到的其他与经营活动有关的现金(万元),1074,1730,240,786,848,1019,1244,3504, 
 经营活动现金流入小计(万元),33461,36858,30417,37520,30496,31356,34061,33957, 
 购买商品、接受劳务支付的现金(万元),17336,26286,17593,17622,15035,17081,15673,20584, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8118,8489,6611,7747,7448,7025,6347,4498, 
 支付的各项税费(万元),2576,3220,4505,4606,3995,4877,4443,2680, 
 支付的其他与经营活动有关的现金(万元),3372,4400,4580,3803,3407,4500,5431,4485, 
 经营活动现金流出小计(万元),31402,42394,33289,33778,29885,33483,31894,32246, 
 经营活动产生的现金流量净额(万元),2059,-5537,-2872,3742,612,-2127,2167,1711, 
 收回投资所收到的现金(万元),22750,29800,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),207,172,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),22,26,12,1,--,7,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),22979,29998,12,1,0,7,2,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2471,3180,1627,1153,684,646,790,2336, 
 投资所支付的现金(万元),19950,22600,10000,--,--,--,155,87, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,3688,4293, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),22421,25780,11627,1153,684,646,4633,6716, 
 投资活动产生的现金流量净额(万元),559,4218,-11616,-1152,-684,-639,-4631,-6716, 
 吸收投资收到的现金(万元),--,--,18525,--,--,--,8175,5437, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),200,1900,1820,1400,789,100,219,1050, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),200,1900,20345,1400,789,100,8394,6487, 
 偿还债务支付的现金(万元),1900,1820,600,1050,639,19,705,545, 
 分配股利、利润或偿付利息所支付的现金(万元),307,597,59,40,32,1,30,75, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),33,32,927,113,87,24,158,38, 
 筹资活动现金流出小计(万元),2240,2449,1586,1203,758,43,893,658, 
 筹资活动产生的现金流量净额(万元),-2040,-549,18759,197,31,57,7501,5828, 
 汇率变动对现金及现金等价物的影响(万元),1,-10,-4,-15,5,-25,-16,-6, 
 现金及现金等价物净增加额(万元),578,-1878,4267,2771,-36,-2734,5021,818, 
 加:期初现金及现金等价物余额(万元),9809,11686,7419,4647,4684,7418,2397,1580, 
 期末现金及现金等价物余额(万元),10386,9809,11686,7419,4647,4684,7418,2397, 
 净利润(万元),643,1617,3022,3950,3879,3946,4502,2602, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1384,886,1242,309,667,452,570,157, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),783,506,417,457,470,452,608,411, 
 无形资产摊销(万元),111,77,53,54,53,51,--,--, 
 长期待摊费用摊销(万元),97,104,185,188,189,171,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),3,29,-5,2,1,2,16,1, 
 固定资产报废损失(万元),25,6,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),81,155,94,86,58,56,76,99, 
 投资损失(万元),-195,-172,--,--,--,--,36,1, 
 递延所得税资产减少(万元),-183,-23,-192,-85,-142,-12,-164,-39, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),2528,-4675,-465,-277,134,6195,-1383,-7885, 
 经营性应收项目的减少(万元),2004,-4372,-5504,721,-6286,-2957,-5105,-2746, 
 经营性应付项目的增加(万元),-5222,326,-1622,-1384,2018,-10574,2545,8426, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,-98,-278,-428,91,467,684, 
 经营活动产生现金流量净额(万元),2059,-5537,-2872,3742,612,-2127,2167,1711, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10386,9809,11686,7419,4647,4684,7418,2397, 
 现金的期初余额(万元),9809,11686,7419,4647,4684,7418,2397,1580, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),578,-1878,4267,2771,-36,-2734,5021,818, 

