 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),54954,40805,38396,37325,16468,7815,6224, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),2534,1733,1930,990,348,32,143, 
 收到的其他与经营活动有关的现金(万元),3718,687,1782,2049,1054,1036,784, 
 经营活动现金流入小计(万元),61206,43225,42109,40364,17869,8883,7150, 
 购买商品、接受劳务支付的现金(万元),33685,20602,23940,18549,12490,3721,3390, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11278,7274,7217,4835,3526,1677,1561, 
 支付的各项税费(万元),6073,6388,4829,3175,2112,2481,2853, 
 支付的其他与经营活动有关的现金(万元),8509,6287,6859,6485,3036,1908,1086, 
 经营活动现金流出小计(万元),59544,40550,42844,33044,21164,9788,8890, 
 经营活动产生的现金流量净额(万元),1661,2675,-736,7320,-3295,-904,-1740, 
 收回投资所收到的现金(万元),--,--,--,250,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,48,138,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,13,--,15,--,7,100, 
 处置子公司及其他营业单位收到的现金净额(万元),102,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,147,155,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),112,13,147,468,138,7,100, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),213,4011,643,1413,887,597,1522, 
 投资所支付的现金(万元),--,--,--,250,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,-73,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,449,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),213,4011,643,1663,1264,597,1522, 
 投资活动产生的现金流量净额(万元),-102,-3999,-497,-1195,-1125,-590,-1422, 
 吸收投资收到的现金(万元),--,33284,--,30,--,6000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,30,--,--,--, 
 取得借款收到的现金(万元),9500,7500,6000,7500,--,3000,4000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),9500,40784,6000,7530,0,9000,4000, 
 偿还债务支付的现金(万元),9500,6000,7500,5400,800,800,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2742,385,404,432,476,302,99, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),12242,6385,7904,5832,1276,1102,99, 
 筹资活动产生的现金流量净额(万元),-2742,34399,-1904,1698,-1276,7898,3901, 
 汇率变动对现金及现金等价物的影响(万元),267,-165,216,--,--,--,--, 
 现金及现金等价物净增加额(万元),-915,32910,-2920,7822,-5697,6405,740, 
 加:期初现金及现金等价物余额(万元),42255,9345,12266,4444,10140,3736,2996, 
 期末现金及现金等价物余额(万元),41340,42255,9345,12266,4444,10140,3736, 
 净利润(万元),9026,7775,6935,6514,3436,3543,3651, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),1095,742,1317,1065,681,434,227, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1582,1164,1084,789,676,596,354, 
 无形资产摊销(万元),70,179,290,280,154,25,16, 
 长期待摊费用摊销(万元),15,6,7,2,5,5,5, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-4,-8,-0,3,7,-5,0, 
 固定资产报废损失(万元),9,--,0,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),133,550,620,432,476,302,99, 
 投资损失(万元),-22,--,--,-48,-166,234,160, 
 递延所得税资产减少(万元),-427,173,-525,-330,-116,-64,-34, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-13926,-833,-16253,-14369,-8387,4065,1476, 
 经营性应收项目的减少(万元),-13846,-10455,-3742,-6193,-8183,-8944,-1300, 
 经营性应付项目的增加(万元),17717,3156,9373,18669,7992,-1214,-6501, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),240,225,159,507,129,119,108, 
 经营活动产生现金流量净额(万元),1661,2675,-736,7320,-3295,-904,-1740, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),41340,42255,9345,12266,4444,10140,3736, 
 现金的期初余额(万元),42255,9345,12266,4444,10140,3736,2996, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-915,32910,-2920,7822,-5697,6405,740, 

