 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),58201,52502,71832,51958,47811,58880,29808,17333, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),746,468,243,241,3,--,7,--, 
 收到的其他与经营活动有关的现金(万元),1146,289,457,662,676,66,38,11, 
 经营活动现金流入小计(万元),60092,53259,72532,52861,48490,58946,29853,17344, 
 购买商品、接受劳务支付的现金(万元),36872,35669,42406,37747,29332,40619,23985,13671, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12773,9310,8328,6904,4560,4252,2716,1560, 
 支付的各项税费(万元),256,1840,2229,2946,3586,5823,4391,319, 
 支付的其他与经营活动有关的现金(万元),7232,5125,4125,3399,1926,1947,868,529, 
 经营活动现金流出小计(万元),57132,51944,57087,50996,39404,52640,31960,16079, 
 经营活动产生的现金流量净额(万元),2960,1315,15444,1865,9086,6306,-2107,1265, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,2394,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),16,10,26,--,11,21,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),16,10,26,0,11,21,2394,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),18845,7463,9500,7657,1020,2836,744,1258, 
 投资所支付的现金(万元),13350,--,--,--,--,--,2391,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),32195,7463,9500,7657,1020,2836,3135,1258, 
 投资活动产生的现金流量净额(万元),-32179,-7453,-9474,-7657,-1010,-2814,-741,-1258, 
 吸收投资收到的现金(万元),4776,24500,--,--,991,--,5292,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,991,--,--,--, 
 取得借款收到的现金(万元),27495,12681,10950,22077,9549,18787,5664,514, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1688,600,--,332,311,--,1069,1150, 
 筹资活动现金流入小计(万元),33959,37781,10950,22408,10851,18787,12025,1664, 
 偿还债务支付的现金(万元),20912,8276,14794,14989,12776,16567,2249,152, 
 分配股利、利润或偿付利息所支付的现金(万元),1529,407,467,346,3159,6375,48,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),460,1513,1225,332,53,311,4654,--, 
 筹资活动现金流出小计(万元),22901,10196,16485,15667,15987,23253,6951,152, 
 筹资活动产生的现金流量净额(万元),11058,27585,-5535,6741,-5136,-4466,5074,1512, 
 汇率变动对现金及现金等价物的影响(万元),169,-428,238,105,-1,-4,1,-5, 
 现金及现金等价物净增加额(万元),-17992,21019,673,1054,2939,-978,2227,1515, 
 加:期初现金及现金等价物余额(万元),29112,8093,7420,6365,3426,4404,2178,663, 
 期末现金及现金等价物余额(万元),11120,29112,8093,7420,6365,3426,4404,2178, 
 净利润(万元),683,4202,5750,4635,5936,9086,6325,3182, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1492,204,161,175,-71,88,413,43, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2482,1826,1414,675,562,421,271,147, 
 无形资产摊销(万元),113,71,70,49,32,8,--,--, 
 长期待摊费用摊销(万元),797,604,500,95,98,58,56,41, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),11,0,6,5,-1,1,1,--, 
 固定资产报废损失(万元),27,15,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),952,404,560,550,306,389,70,3, 
 投资损失(万元),--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-523,-91,-61,-29,10,50,-103,-11, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-6191,2312,210,-1863,-213,-1915,-2086,-2097, 
 经营性应收项目的减少(万元),-6710,-4663,4229,-4976,1582,-1838,-8083,-1647, 
 经营性应付项目的增加(万元),9204,-3569,2605,2548,847,-41,1030,1603, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),623,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),2960,1315,15444,1865,9086,6306,-2107,1265, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11120,29112,8093,7420,6365,3426,4404,2178, 
 现金的期初余额(万元),29112,8093,7420,6365,3426,4404,2178,663, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-17992,21019,673,1054,2939,-978,2227,1515, 

