 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),359747,292894,262683,209790,181212,156667,138813,106600, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),168,--,--,--,--,1983,--,288, 
 收到的其他与经营活动有关的现金(万元),2947,3701,2683,1375,672,847,959,615, 
 经营活动现金流入小计(万元),362863,296594,265366,211165,181884,159497,139772,107503, 
 购买商品、接受劳务支付的现金(万元),199566,157267,118883,90796,96412,74723,72507,54619, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),97670,80862,64971,56523,41225,32718,24353,20277, 
 支付的各项税费(万元),16766,25821,27233,23842,17730,17167,14660,10429, 
 支付的其他与经营活动有关的现金(万元),45653,37069,30523,25843,23126,19062,15681,12740, 
 经营活动现金流出小计(万元),359655,301019,241609,197004,178494,143670,127201,98065, 
 经营活动产生的现金流量净额(万元),3208,-4424,23756,14160,3390,15827,12571,9438, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),673,1163,303,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),97,2157,65,152,110,39,31,11, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),771,3320,368,152,110,39,31,11, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11529,15381,11379,9832,9730,7614,6874,10235, 
 投资所支付的现金(万元),10869,8100,24375,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1414,1486,878,--,--,--,1200,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),23812,24967,36631,9832,9730,7614,8074,10235, 
 投资活动产生的现金流量净额(万元),-23041,-21648,-36263,-9680,-9620,-7575,-8043,-10225, 
 吸收投资收到的现金(万元),60,2161,89763,--,--,--,980,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),60,2161,--,--,--,--,980,--, 
 取得借款收到的现金(万元),36314,7000,--,18946,18973,5046,2500,5000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),866,4,20540,194,72,--,20,1311, 
 筹资活动现金流入小计(万元),37240,9165,110303,19141,19046,5046,3500,6311, 
 偿还债务支付的现金(万元),33700,7000,10646,17273,14046,4450,3827,5500, 
 分配股利、利润或偿付利息所支付的现金(万元),3735,5488,3451,750,483,194,317,255, 
 其中：子公司支付给少数股东的股利、利润(万元),147,98,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3558,1671,21595,197,500,69,55,--, 
 筹资活动现金流出小计(万元),40993,14159,35692,18221,15029,4713,4200,5755, 
 筹资活动产生的现金流量净额(万元),-3753,-4994,74611,920,4017,333,-700,556, 
 汇率变动对现金及现金等价物的影响(万元),-350,-56,4,2,7,-3,-3,-3, 
 现金及现金等价物净增加额(万元),-23937,-31121,62108,5403,-2205,8582,3826,-233, 
 加:期初现金及现金等价物余额(万元),63775,94896,32789,27386,29591,21010,17184,17417, 
 期末现金及现金等价物余额(万元),39838,63775,94896,32789,27386,29591,21010,17184, 
 净利润(万元),16922,19290,25214,21133,21578,22945,18559,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),3673,2937,1080,1006,880,720,136,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6119,4971,3511,3344,3008,2731,2095,--, 
 无形资产摊销(万元),1890,1354,714,574,542,374,225,--, 
 长期待摊费用摊销(万元),842,581,358,212,149,106,30,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),232,41,99,57,26,48,113,--, 
 固定资产报废损失(万元),23,13,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),375,83,161,696,563,202,259,--, 
 投资损失(万元),-270,-882,-362,--,--,--,--,--, 
 递延所得税资产减少(万元),-588,-331,-266,-127,-187,-151,-13,--, 
 递延所得税负债增加(万元),769,18,-11,13,157,--,--,--, 
 存货的减少(万元),-20706,-18038,-5318,-4670,-7205,-5927,-8182,--, 
 经营性应收项目的减少(万元),-45042,-34358,-9953,-14920,-18654,-15847,-4290,--, 
 经营性应付项目的增加(万元),38970,19898,8529,6842,2535,10626,3637,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),3208,-4424,23756,14160,3390,15827,12571,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),39838,63775,94896,32789,27386,29591,21010,17184, 
 现金的期初余额(万元),63775,94896,32789,27386,29591,21010,17184,17417, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-23937,-31121,62108,5403,-2205,8582,3826,-233, 

