 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),89366,53879,85840,151321,141162,97897,95051,70303,46853,33709,21322,14891, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,25,36,0,0, 
 收到的其他与经营活动有关的现金(万元),131527,25785,11919,7754,7330,4304,17353,2002,704,3260,550,145, 
 经营活动现金流入小计(万元),220893,79665,97760,159075,148492,102200,112404,72304,47582,37004,21871,15036, 
 购买商品、接受劳务支付的现金(万元),22456,47749,96761,116719,65885,62829,85911,28234,33156,23554,14738,8796, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),20945,27191,14628,12267,15327,14139,9282,6172,4935,2862,2385,1135, 
 支付的各项税费(万元),5287,12534,19233,21709,6770,7756,5501,4478,3398,2185,1524,1047, 
 支付的其他与经营活动有关的现金(万元),117507,202879,30157,33443,41297,15502,10700,21833,8947,2821,2725,2971, 
 经营活动现金流出小计(万元),166194,290353,160780,184138,129279,100226,111394,60717,50437,31422,21372,13949, 
 经营活动产生的现金流量净额(万元),54699,-210689,-63020,-25063,19213,1974,1010,11587,-2855,5583,499,1087, 
 收回投资所收到的现金(万元),12617,--,10728,46090,500,--,2320,--,--,0,105,0, 
 取得投资收益所收到的现金(万元),--,281,1972,14032,14023,--,--,--,--,0,5,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),-128,--,0,108,--,66,--,--,--,0,62,0, 
 处置子公司及其他营业单位收到的现金净额(万元),222,4254,5,291,12611,--,--,82,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,30820,--,--,--,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),12711,35355,12705,60522,27134,66,2320,82,0,0,172,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),28018,112911,79554,137319,60209,29350,32498,8356,14265,7493,13278,5324, 
 投资所支付的现金(万元),280,--,1338,18698,38395,16892,12453,--,10745,0,0,50, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,18968,--,--,3880,--,--,10048,--,560,0,805, 
 支付的其他与投资活动有关的现金(万元),--,4125,1000,--,--,--,530,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),28298,136004,81891,156017,102484,46243,45480,18404,25010,8052,13278,6178, 
 投资活动产生的现金流量净额(万元),-15587,-100649,-69186,-95495,-75350,-46177,-43160,-18321,-25010,-8052,-13106,-6178, 
 吸收投资收到的现金(万元),--,3080,--,219100,5177,15350,--,--,52968,5070,4000,4000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,3080,--,--,--,--,--,--,400,0,0,0, 
 取得借款收到的现金(万元),128108,437318,264789,494668,302017,162075,131802,42470,53340,19965,6450,5584, 
 发行债券收到的现金(万元),--,45091,50000,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,32000,1350,--,--,0,4633,1347, 
 筹资活动现金流入小计(万元),128108,485488,314789,713768,307194,209425,133152,42470,106308,25035,15083,10931, 
 偿还债务支付的现金(万元),166514,261541,323218,279717,182149,160374,73700,48827,30660,12235,3115,2534, 
 分配股利、利润或偿付利息所支付的现金(万元),18235,25295,37533,34342,11392,9544,10701,2210,1493,1176,1628,807, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),506,27000,1050,8227,21264,2250,72,144,1332,6070,0,0, 
 筹资活动现金流出小计(万元),185255,313836,361800,322286,214805,172168,84472,51181,33485,19481,4743,3341, 
 筹资活动产生的现金流量净额(万元),-57147,171652,-47012,391482,92389,37257,48680,-8711,72823,5554,10340,7590, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,-1,-2,-1,1,--,0,0,0, 
 现金及现金等价物净增加额(万元),-18036,-139686,-179218,270924,36250,-6948,6529,-15444,44958,3085,-2267,2499, 
 加:期初现金及现金等价物余额(万元),21314,160999,340123,69200,32950,39721,33192,48636,3678,593,2860,361, 
 期末现金及现金等价物余额(万元),3278,21314,160905,340123,69200,32773,39721,33192,48636,3678,593,2860, 
 净利润(万元),-312356,-132235,11938,74048,23996,18523,8700,7127,5342,4859,3980,2279, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),187956,71467,6554,4391,2874,235,687,813,385,258,-41,18, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4313,4107,4076,3677,4733,4101,3147,1923,1071,775,440,232, 
 无形资产摊销(万元),16083,8209,5635,3021,2202,1254,490,274,95,105,79,25, 
 长期待摊费用摊销(万元),270,145,232,378,427,392,209,117,74,69,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-128,394,14,-5,-92,4,36,-1264,--,-2,28,0, 
 固定资产报废损失(万元),2,--,--,--,--,--,--,--,--,0,0,6, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),53866,29181,21194,23760,17475,10396,4244,2312,1313,776,401,627, 
 投资损失(万元),-2926,-1561,-1320,-87822,-20971,-10517,-4769,205,--,0,-5,0, 
 递延所得税资产减少(万元),1477,-1019,-878,-869,-552,-297,-66,-213,-79,-68,44,-5, 
 递延所得税负债增加(万元),-9694,-2359,-196,12064,200,2337,--,--,--,0,0,0, 
