 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),574375,524866,399310,401539,450714,494270,438322,474117,404700,306040,217316,169158,149170, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),11615,8925,8472,6626,5802,8258,6881,7430,7190,3159,4058,2826,1400, 
 收到的其他与经营活动有关的现金(万元),19513,7318,5653,6320,11871,11628,4567,2246,2892,28347,28753,9485,1814, 
 经营活动现金流入小计(万元),605504,541110,413434,414485,468387,514156,449771,483794,414782,337546,250128,181469,152385, 
 购买商品、接受劳务支付的现金(万元),441577,416365,284666,266726,358094,375895,344075,369583,317701,218080,175319,156807,147117, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),55307,47827,44685,42454,41547,42121,38853,38515,33270,21724,18386,11489,7926, 
 支付的各项税费(万元),24808,18556,23483,22637,22816,21238,23263,16587,17240,16583,7447,7533,6143, 
 支付的其他与经营活动有关的现金(万元),61978,49989,44019,45634,49378,51202,43254,38623,40693,27349,43665,19260,21312, 
 经营活动现金流出小计(万元),583670,532737,396854,377450,471835,490455,449444,463309,408903,283736,244817,195090,182498, 
 经营活动产生的现金流量净额(万元),21834,8373,16581,37035,-3448,23701,327,20485,5879,53810,5311,-13620,-30113, 
 收回投资所收到的现金(万元),302570,110009,--,29350,222825,318115,--,730,2368,--,601,--,22694, 
 取得投资收益所收到的现金(万元),359,202,426,378,251,265,16,51,--,9,17,202,19546, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,280,107,16,49,75,92,1192,541,998,165,30,325, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,89,--,1944,1945,7774,24029,--,--, 
 收到的其他与投资活动有关的现金(万元),--,2074,--,4184,--,--,--,--,--,--,152,109,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),302935,112565,533,33929,223125,318543,108,3916,4854,8781,24964,341,42565, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),31984,29372,19244,5522,8208,6271,10370,14751,5296,8981,4018,2304,1120, 
 投资所支付的现金(万元),289928,127010,--,29350,216475,337985,53,--,1722,2,--,94,6681, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,2596, 
 支付的其他与投资活动有关的现金(万元),655,2000,2000,--,5365,1507,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),322567,158382,21244,34872,230048,345764,10423,14751,7018,8982,4018,2398,10397, 
 投资活动产生的现金流量净额(万元),-19632,-45817,-20711,-943,-6923,-27221,-10314,-10835,-2164,-201,20947,-2058,32168, 
 吸收投资收到的现金(万元),6332,5400,78074,--,5126,689,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),1128,5400,5126,--,5126,689,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),80949,78085,43254,61500,67535,48200,37500,26600,30220,37300,53595,65891,104237, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,22000,--,22975,30000,32000,--,--,0,--,312,345, 
 筹资活动现金流入小计(万元),87281,83485,143328,61500,95636,78889,69500,26600,30220,37300,53595,66203,104582, 
 偿还债务支付的现金(万元),113043,25532,41267,68337,60800,49435,45100,29060,39860,55740,82576,57200,141223, 
 分配股利、利润或偿付利息所支付的现金(万元),6401,3644,1665,3849,4997,5623,1925,2200,1631,3085,8818,8052,9612, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),500,22500,1944,22083,35858,27088,2590,--,--,17,33,40,99, 
 筹资活动现金流出小计(万元),119944,51676,44876,94269,101655,82146,49615,31260,41491,58843,91426,65292,150934, 
 筹资活动产生的现金流量净额(万元),-32663,31809,98452,-32769,-6019,-3257,19885,-4660,-11271,-21542,-37831,911,-46353, 
 汇率变动对现金及现金等价物的影响(万元),308,-310,458,73,23,-123,103,-18,-280,14,-233,-100,-31, 
 现金及现金等价物净增加额(万元),-30153,-5945,94780,3396,-16366,-6899,10001,4972,-7836,32081,-11806,-14866,-44329, 
 加:期初现金及现金等价物余额(万元),123490,129435,34655,31259,47625,54525,44524,39552,47388,15307,27113,41979,86308, 
 期末现金及现金等价物余额(万元),93337,123490,129435,34655,31259,47625,54525,44524,39552,47388,15307,27113,41979, 
 净利润(万元),7499,3179,2249,1261,7083,15167,16545,3659,6774,4718,1062,-55901,-11145, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
