 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),3090669,2447070,2138124,2828538,3610053,3565347, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),3363,4598,7652,10448,5216,5489, 
 收到的其他与经营活动有关的现金(万元),58066,67623,41988,64897,35227,31639, 
 经营活动现金流入小计(万元),3152098,2519291,2187764,2903883,3650495,3602476, 
 购买商品、接受劳务支付的现金(万元),2250875,1660799,1312706,1978445,2633553,2771541, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),491425,390509,397101,381923,364880,354868, 
 支付的各项税费(万元),137708,128246,146284,168987,246140,232525, 
 支付的其他与经营活动有关的现金(万元),111521,127508,106010,89417,81420,73215, 
 经营活动现金流出小计(万元),2991529,2307063,1962101,2618771,3325993,3432149, 
 经营活动产生的现金流量净额(万元),160569,212228,225662,285112,324502,170327, 
 收回投资所收到的现金(万元),--,--,704,5781,3038,192, 
 取得投资收益所收到的现金(万元),8902,10536,7587,8499,10103,6034, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4716,24,111,239,425,2420, 
 处置子公司及其他营业单位收到的现金净额(万元),8737,378,--,--,2639,-0, 
 收到的其他与投资活动有关的现金(万元),--,--,1984,--,270,40, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),22356,10938,10385,14519,16476,8686, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),67985,48047,76559,189902,357642,234941, 
 投资所支付的现金(万元),39554,20268,13034,10432,4700,41, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),658,1110,--,--,10988,4208, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),108197,69425,89593,200334,373330,239189, 
 投资活动产生的现金流量净额(万元),-85842,-58486,-79208,-185815,-356854,-230504, 
 吸收投资收到的现金(万元),60,8668,147,230098,4855,5031, 
 其中：子公司吸收少数股东投资收到的现金(万元),60,8668,147,98,4855,5031, 
 取得借款收到的现金(万元),759775,942694,1042641,568561,232486,375153, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),7220,--,--,84033,65693,38252, 
 筹资活动现金流入小计(万元),767055,951362,1042788,882691,303034,418435, 
 偿还债务支付的现金(万元),815132,1016954,960667,360793,319856,337469, 
 分配股利、利润或偿付利息所支付的现金(万元),30658,139062,187191,508688,21511,22678, 
 其中：子公司支付给少数股东的股利、利润(万元),3485,7406,3107,6871,4012,3456, 
 支付其他与筹资活动有关的现金(万元),2438,1814,8517,228059,684,34, 
 筹资活动现金流出小计(万元),848228,1157831,1156375,1097541,342051,360181, 
 筹资活动产生的现金流量净额(万元),-81174,-206469,-113587,-214850,-39017,58254, 
 汇率变动对现金及现金等价物的影响(万元),1029,-1823,902,344,89,-836, 
 现金及现金等价物净增加额(万元),-5418,-54550,33770,-115209,-71280,-2758, 
 加:期初现金及现金等价物余额(万元),105978,160528,126758,241967,313247,316005, 
 期末现金及现金等价物余额(万元),100561,105978,160528,126758,241967,313247, 
 净利润(万元),112340,123823,65227,200525,222205,196501, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),-768,-1889,7865,9094,6950,832, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),156969,167761,160181,149985,140953,154741, 
 无形资产摊销(万元),6131,8829,9510,10558,8275,7593, 
 长期待摊费用摊销(万元),13977,13600,16844,22129,15468,7350, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-427,93,578,-30483,359,2362, 
 固定资产报废损失(万元),910,506,10,--,--,87, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),23497,26841,25049,21091,13531,16423, 
 投资损失(万元),-20643,-13025,-11378,-9245,-11935,-8650, 
 递延所得税资产减少(万元),2289,5147,4340,11105,20015,-458, 
 递延所得税负债增加(万元),-1261,-1317,-1373,-1328,-1812,-3763, 
 存货的减少(万元),7961,-3907,17347,32058,-27613,16025, 
 经营性应收项目的减少(万元),-114954,-90006,151774,69019,-83480,-252702, 
 经营性应付项目的增加(万元),-24177,-22146,-220336,-199395,21585,33987, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),-1274,-2082,24,--,--,--, 
 经营活动产生现金流量净额(万元),160569,212228,225662,285112,324502,170327, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),10557,--,--,--,--,--, 
 现金的期末余额(万元),100561,105978,160528,126758,241967,313247, 
 现金的期初余额(万元),105978,160528,126758,241967,313247,316005, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-5418,-54550,33770,-115209,-71280,-2758, 

