 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),7785367,7404233,4868834,4775793,4942479,5064804,4657468,4412473,4243011,2714326,3520539, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),4719,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1861,931,--,--,--,--,--,3620,1333,--,1046, 
 收到的其他与经营活动有关的现金(万元),115700,111349,44347,53852,39575,10983,12442,43251,18088,30637,8519, 
 经营活动现金流入小计(万元),7907648,7516514,4913181,4829645,4982054,5075787,4669910,4459344,4262432,2744963,3530104, 
 购买商品、接受劳务支付的现金(万元),6733394,6357834,4319552,4199125,4460298,4576688,4281672,3983306,3818296,2379578,3176062, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),5143,2404,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),588929,555098,338206,316712,313307,285950,268295,236529,201122,180031,179852, 
 支付的各项税费(万元),158450,136708,75737,54311,63837,49804,66235,74730,56871,73636,76060, 
