 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),146977,149151,167317,240919,266681,285262,271721,139848,153283,134228,76138,90943,83413, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4640,3108,2503,2690,8211,11676,2554,610,11639,1666,1057,378,906, 
 经营活动现金流入小计(万元),151617,152259,169820,243608,274892,296938,274275,140458,164922,135894,77195,91321,84318, 
 购买商品、接受劳务支付的现金(万元),89922,86465,82537,70133,98971,107729,98230,33917,84149,64824,41246,73658,71371, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),25308,22575,24352,23766,22667,21110,19007,15376,9114,6340,4527,2272,1878, 
 支付的各项税费(万元),24898,29062,33607,50846,69454,70568,69511,49385,30847,20109,9379,5567,6175, 
 支付的其他与经营活动有关的现金(万元),29918,39006,47564,63498,78471,68501,30734,27048,23460,13882,7696,4612,2335, 
 经营活动现金流出小计(万元),170046,177107,188060,208244,269564,267909,217482,125726,147571,105156,62848,86110,81759, 
 经营活动产生的现金流量净额(万元),-18429,-24848,-18240,35365,5328,29029,56793,14732,17351,30738,14347,5211,2559, 
 收回投资所收到的现金(万元),--,11500,33000,195000,136720,70200,1500,2,141,183,--,--,--, 
 取得投资收益所收到的现金(万元),--,48,719,4364,2579,447,--,0,23,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3702,443,36,248,37,7,35,21,40,21,15,--,40, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,3222,2307,--,--,--,327, 
 收到的其他与投资活动有关的现金(万元),645,1688,1922,940,2266,2932,2622,1457,144,73,25,37,43, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4347,13679,35677,200552,141602,73586,4157,4702,2656,277,41,37,409, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6261,12172,8656,13057,11683,24499,1787,14204,8177,2047,1332,465,13037, 
 投资所支付的现金(万元),--,11000,500,133000,168720,133200,--,1500,88,517,5,--,208, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6261,23172,9156,146057,180403,157699,1787,15704,8265,2564,1337,465,13245, 
 投资活动产生的现金流量净额(万元),-1914,-9493,26521,54495,-38801,-84113,2370,-11002,-5609,-2287,-1296,-428,-12836, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,54000,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,5000,7500,3200,11768,17330, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),300,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),300,0,0,0,0,0,0,0,59000,7500,3200,11768,17330, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,12500,3200,11468,17530,18849, 
 分配股利、利润或偿付利息所支付的现金(万元),556,--,1667,2779,4446,17229,10004,--,253,146,708,1115,1336, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,2040,--,--,--,--,--,--,108,--,--,--,--, 
 筹资活动现金流出小计(万元),556,2040,1667,2779,4446,17229,10004,0,12861,3346,12176,18645,20185, 
 筹资活动产生的现金流量净额(万元),-256,-2040,-1667,-2779,-4446,-17229,-10004,0,46139,4154,-8976,-6877,-2855, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-20599,-36381,6614,87081,-37919,-72313,49160,3731,57881,32605,4074,-2093,-13132, 
 加:期初现金及现金等价物余额(万元),98402,134783,128169,41088,79007,151320,102160,98429,40548,7943,3868,5961,19093, 
 期末现金及现金等价物余额(万元),77803,98402,134783,128169,41088,79007,151320,102160,98429,40548,7943,3868,5961, 
 净利润(万元),10276,916,1754,5235,8857,13362,56153,36581,16901,7146,2429,2648,1871, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),648,239,760,1161,770,123,360,-1531,-305,76,-175,2771,425, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3112,2521,2173,1966,1478,1458,1244,792,767,570,529,591,951, 
 无形资产摊销(万元),816,816,816,869,869,613,511,645,446,628,617,565,347, 
 长期待摊费用摊销(万元),--,50,51,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-9201,-325,21,-69,37,410,237,59,216,45,48,--,-4, 
 固定资产报废损失(万元),18,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,-0,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-3504,-4226,-4735,-3357,-2008,-2818,-2946,-1592,109,73,663,1063,1293, 
 投资损失(万元),--,-48,-421,-3119,-3310,-1258,--,-0,-3483,-30,--,--,-19, 
 递延所得税资产减少(万元),556,-332,-1008,-402,-623,-2637,-641,142,-223,-293,-370,5,144, 
 递延所得税负债增加(万元),715,634,629,302,118,165,84,31,--,--,0,--,--, 
 存货的减少(万元),-14399,-4864,-5782,-1401,-1020,-12039,-5211,-5466,-2566,258,-1193,821,1761, 
 经营性应收项目的减少(万元),-2700,-6082,-7906,27401,4194,7061,-8441,-18654,-17555,-248,3170,-1318,6655, 
