 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),325024,162933,109550,76813,64189,45157,32037,21279, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),321,140,143,122,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4514,4015,3022,3375,1139,854,1068,1071, 
 经营活动现金流入小计(万元),329858,167088,112715,80310,65329,46011,33106,22350, 
 购买商品、接受劳务支付的现金(万元),193441,111440,65610,32428,28642,18549,16516,8905, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),34070,27246,16554,10602,7650,5861,3314,2729, 
 支付的各项税费(万元),22132,14086,12668,8123,8747,6122,5107,2882, 
 支付的其他与经营活动有关的现金(万元),38335,27157,17638,11403,8638,5472,3491,2852, 
 经营活动现金流出小计(万元),287978,179928,112470,62555,53678,36004,28428,17367, 
 经营活动产生的现金流量净额(万元),41880,-12840,245,17755,11651,10006,4678,4982, 
 收回投资所收到的现金(万元),100764,103600,104893,18143,7052,--,--,--, 
 取得投资收益所收到的现金(万元),766,949,1914,327,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1111,2532,10,545,1204,1,20,20, 
 处置子公司及其他营业单位收到的现金净额(万元),625,530,--,--,--,--,--,210, 
 收到的其他与投资活动有关的现金(万元),2955,1643,1008,2283,1166,59,--,21, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),106221,109254,107825,21299,9422,60,20,250, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),44622,41219,29259,9227,7363,7261,5660,3071, 
 投资所支付的现金(万元),84331,106796,136906,46862,11196,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),17864,497,11710,2174,--,--,--,3022, 
 支付的其他与投资活动有关的现金(万元),4518,37,1737,3730,--,--,--,466, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),151334,148549,179613,61993,18559,7261,5660,6559, 
 投资活动产生的现金流量净额(万元),-45114,-39295,-71787,-40694,-9137,-7201,-5641,-6309, 
 吸收投资收到的现金(万元),131,10088,14219,72996,--,249,--,3513, 
 其中：子公司吸收少数股东投资收到的现金(万元),131,9554,4048,--,--,249,--,--, 
 取得借款收到的现金(万元),165649,124500,42000,1472,14539,7800,8200,4107, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),77292,2184,2324,--,--,--,--,--, 
 筹资活动现金流入小计(万元),243072,136771,58543,74468,14539,8049,8200,7619, 
 偿还债务支付的现金(万元),138880,63000,6000,11549,12262,6700,4500,3957, 
 分配股利、利润或偿付利息所支付的现金(万元),11640,4923,4533,255,3577,448,381,351, 
