 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),189993,442746,72632,53343,32904,23798,16190,10366,11939,10727,6905,8274, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到的税费返还(万元),2984,41,7,99,8,--,6,4,0,0,0,--, 
 收到的其他与经营活动有关的现金(万元),57788,93978,67585,20260,9642,5009,3406,539,691,497,472,96, 
 经营活动现金流入小计(万元),250765,536766,140224,73702,42554,28807,19602,10910,12629,11223,7378,8370, 
 购买商品、接受劳务支付的现金(万元),97403,403424,237312,39717,24854,16190,13791,7766,6155,4131,4297,3827, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付给职工以及为职工支付的现金(万元),24213,82556,32252,5174,5006,3743,3212,1671,1309,1122,831,409, 
 支付的各项税费(万元),6454,91209,27903,4724,2598,1825,1597,1711,1768,2293,1247,976, 
 支付的其他与经营活动有关的现金(万元),93712,160524,58134,24487,8382,8076,5678,3240,2196,2042,2024,1388, 
 经营活动现金流出小计(万元),221782,737712,355601,74102,40839,29834,24278,14387,11428,9588,8399,6600, 
