 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),43697,17004,9953,13877,19152,24139,30380,33887,45798,27251,35336, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),816,1008,442,318,352,333,409,482,614,407,606, 
 收到的其他与经营活动有关的现金(万元),6068,1120,3041,2189,2985,1480,971,1918,1706,949,869, 
 经营活动现金流入小计(万元),91011,19132,13436,16384,22489,25952,31759,36288,48118,28607,36812, 
 购买商品、接受劳务支付的现金(万元),29443,4915,3281,5689,7506,7461,12174,14037,24451,12105,19516, 
 客户贷款及垫款净增加额(万元),32110,18800,5000,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12082,4322,3861,3605,3351,3918,4719,4696,4208,3659,2527, 
 支付的各项税费(万元),7735,2675,1483,2783,2545,3059,4132,4750,4565,3452,2608, 
 支付的其他与经营活动有关的现金(万元),9219,5126,3132,2669,3114,4582,6694,5403,5383,4358,6003, 
 经营活动现金流出小计(万元),90588,35839,16758,14747,16516,19019,27720,28886,38606,23574,30655, 
 经营活动产生的现金流量净额(万元),423,-16706,-3322,1638,5972,6932,4040,7402,9511,5033,6157, 
 收回投资所收到的现金(万元),900,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),2500,2491,2270,622,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24487,2021,14,122,--,18,368,19,33,62,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,1507,100,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),15880,98631,25393,80274,91872,128890,105507,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),43767,104650,27778,81019,91872,128907,105875,19,33,62,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1222,807,737,3113,12613,3447,4677,1431,1408,2889,1437, 
 投资所支付的现金(万元),33604,--,0,--,34050,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5851,27848,500,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),10672,87631,17147,55025,77479,114849,110432,65500,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),51349,116286,18384,58138,124142,118296,115109,66931,1408,2889,1437, 
 投资活动产生的现金流量净额(万元),-7582,-11636,9393,22881,-32270,10611,-9234,-66912,-1375,-2828,-1432, 
 吸收投资收到的现金(万元),169,49,0,--,--,--,--,73471,--,--,500, 
 其中：子公司吸收少数股东投资收到的现金(万元),169,49,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),22823,43000,0,24421,11900,--,--,2020,10500,8720,8750, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),22992,43049,0,24421,11900,0,0,75491,10500,8720,9250, 
 偿还债务支付的现金(万元),18339,5189,14499,21900,39,39,39,9279,12039,10650,10750, 
 分配股利、利润或偿付利息所支付的现金(万元),3460,1345,362,16365,523,10,4513,181,2273,680,993, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),300,--,--,--,--,--,--,689,--,--,--, 
 筹资活动现金流出小计(万元),22099,6534,14861,38265,562,49,4552,10149,14312,11330,11743, 
 筹资活动产生的现金流量净额(万元),894,36515,-14861,-13844,11338,-49,-4552,65341,-3812,-2610,-2493, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,3,-1,0,-2,-5,-0,-31, 
 现金及现金等价物净增加额(万元),-6265,8173,-8789,10674,-14955,17494,-9746,5829,4319,-405,2201, 
 加:期初现金及现金等价物余额(万元),16046,7873,16661,5987,20942,3449,13194,7365,3046,3451,1250, 
 期末现金及现金等价物余额(万元),9781,16046,7873,16661,5987,20942,3449,13194,7365,3046,3451, 
 净利润(万元),3581,7388,1447,9037,4725,3867,5443,9169,8264,6712,6362, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),7281,548,1646,219,-437,105,560,305,-185,415,296, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1291,1374,1365,1065,1000,1013,877,798,735,674,714, 
 无形资产摊销(万元),702,390,139,140,140,140,82,59,58,57,51, 
 长期待摊费用摊销(万元),429,180,43,--,--,--,--,--,--,--,25, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-13213,-1203,-11,-60,-17,-45,-166,-17,-12,-46,-56, 
 固定资产报废损失(万元),157,--,--,--,--,--,--,--,--,--,7, 
 公允价值变动损失(万元),-5,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),3773,1435,-483,520,-1626,-2348,-2438,-227,657,680,998, 
 投资损失(万元),-5162,-7113,-4708,-7325,-674,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-27,101,-454,-8,110,112,39,-89,119,-160,-252, 
 递延所得税负债增加(万元),-72,-34,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),705,1664,2079,-645,1386,704,1178,533,-3075,1325,-3729, 
 经营性应收项目的减少(万元),6054,-19506,-9299,-201,1478,475,1406,-2425,1276,-3357,2079, 
 经营性应付项目的增加(万元),-5132,-2188,4999,-1407,150,2751,-2747,-704,1674,-1266,-405, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),59,258,-85,302,-264,158,-195,--,--,--,67, 
 经营活动产生现金流量净额(万元),423,-16706,-3322,1638,5972,6932,4040,7402,9511,5033,6157, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9781,16046,7873,16661,5987,20942,3449,13194,7365,3046,3451, 
 现金的期初余额(万元),16046,7873,16661,5987,20942,3449,13194,7365,3046,3451,1250, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6265,8173,-8789,10674,-14955,17494,-9746,5829,4319,-405,2201, 

