 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),256037,223766,184382,154139,135732,117553, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),15956,10739,7673,8134,7095,6967, 
 收到的其他与经营活动有关的现金(万元),6145,4782,3353,8411,7175,2494, 
 经营活动现金流入小计(万元),278138,239287,195408,170684,150002,127015, 
 购买商品、接受劳务支付的现金(万元),148972,110234,80242,77982,69298,56161, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),47670,34672,27466,20766,16118,13978, 
 支付的各项税费(万元),18208,20546,19999,18507,14751,12388, 
 支付的其他与经营活动有关的现金(万元),16465,11781,12502,11555,14775,14262, 
 经营活动现金流出小计(万元),231315,177233,140209,128811,114942,96789, 
 经营活动产生的现金流量净额(万元),46822,62054,55199,41873,35060,30225, 
 收回投资所收到的现金(万元),167970,--,--,15912,--,--, 
 取得投资收益所收到的现金(万元),3642,94,102,809,1019,105, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),504,100,64,103,186,193, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),172115,194,166,16824,1204,299, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),65573,50443,46267,25309,20357,17483, 
 投资所支付的现金(万元),138403,88563,509,--,7190,9600, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),40,--,--,--,--,1171, 
 支付的其他与投资活动有关的现金(万元),--,--,--,107,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),204016,139006,46776,25417,27547,28254, 
 投资活动产生的现金流量净额(万元),-31901,-138812,-46610,-8592,-26343,-27955, 
 吸收投资收到的现金(万元),4132,152265,19558,19005,914,11956, 
 其中：子公司吸收少数股东投资收到的现金(万元),1168,63,1606,2239,914,996, 
 取得借款收到的现金(万元),6000,1946,--,14445,15115,10982, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,2169,309,3214,1348,--, 
 筹资活动现金流入小计(万元),10132,156380,19867,36665,17377,22938, 
 偿还债务支付的现金(万元),7297,649,--,24313,15336,5127, 
 分配股利、利润或偿付利息所支付的现金(万元),20293,18116,7387,25555,20067,14064, 
 其中：子公司支付给少数股东的股利、利润(万元),697,425,315,7119,3216,3898, 
 支付其他与筹资活动有关的现金(万元),1220,12145,1950,9086,115,--, 
 筹资活动现金流出小计(万元),28810,30910,9337,58954,35518,19192, 
 筹资活动产生的现金流量净额(万元),-18678,125470,10530,-22289,-18140,3746, 
 汇率变动对现金及现金等价物的影响(万元),1351,-1718,3104,1506,-159,-451, 
 现金及现金等价物净增加额(万元),-2406,46993,22223,12498,-9583,5565, 
