 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),115376,153173,135409,103872,81787,60399, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),3321,4296,4806,5072,2333,1314, 
 收到的其他与经营活动有关的现金(万元),8606,42381,40543,25926,53365,56898, 
 经营活动现金流入小计(万元),127303,199851,180758,134870,137485,118611, 
 购买商品、接受劳务支付的现金(万元),58100,102869,86653,78189,51966,45161, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23325,21394,17781,12690,8125,5889, 
 支付的各项税费(万元),5926,9950,10907,7017,7064,6412, 
 支付的其他与经营活动有关的现金(万元),19690,44172,55879,36908,54324,73266, 
 经营活动现金流出小计(万元),107042,178385,171220,134804,121479,130728, 
 经营活动产生的现金流量净额(万元),20261,21466,9538,66,16006,-12116, 
 收回投资所收到的现金(万元),229507,54969,--,1200,--,40, 
 取得投资收益所收到的现金(万元),2736,154,--,179,--,65, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),37,--,--,2,76,9502, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),232280,55123,0,1381,76,9608, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11974,425,190,208,218,125, 
 投资所支付的现金(万元),228116,108750,--,2000,4000,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),240090,109175,190,2208,4218,125, 
 投资活动产生的现金流量净额(万元),-7810,-54052,-190,-827,-4142,9482, 
 吸收投资收到的现金(万元),--,71350,--,4700,8338,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),318,4070,35244,38380,33836,82393, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),318,75420,35244,43080,42174,82393, 
 偿还债务支付的现金(万元),318,31320,29094,35808,55842,64859, 
