 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),372422,350859,380956,420068,446747,409754,358407, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),3525,1001,565,2992,755,947,4527, 
 收到的其他与经营活动有关的现金(万元),5229,3292,1437,4186,1651,3186,3279, 
 经营活动现金流入小计(万元),381176,355152,382958,427246,449153,413887,366213, 
 购买商品、接受劳务支付的现金(万元),264335,220147,249374,271819,295447,281741,241217, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),68158,67773,56974,61888,65158,67650,63923, 
 支付的各项税费(万元),5923,15269,16765,20535,15989,13807,14570, 
 支付的其他与经营活动有关的现金(万元),35076,34773,27392,33135,36357,32819,23262, 
 经营活动现金流出小计(万元),373491,337962,350506,387377,412950,396018,342971, 
 经营活动产生的现金流量净额(万元),7685,17190,32453,39869,36203,17870,23242, 
 收回投资所收到的现金(万元),157300,36000,10000,13000,--,8056,323, 
 取得投资收益所收到的现金(万元),2763,1396,1593,2460,2019,1231,3036, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),230,204,1146,213,348,125,460, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,1412,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,1, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),160293,37600,12739,15673,3778,9411,3821, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),24947,16895,11460,9210,6449,11738,9070, 
 投资所支付的现金(万元),153600,64000,13000,10000,13000,565,8503, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,1277,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),178547,80895,24460,19210,19449,13580,17573, 
 投资活动产生的现金流量净额(万元),-18254,-43295,-11721,-3537,-15671,-4168,-13752, 
 吸收投资收到的现金(万元),--,94086,--,--,--,--,988, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,988, 
 取得借款收到的现金(万元),--,49580,3800,98206,141459,119706,110629, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,88,17681,981,66697, 
 筹资活动现金流入小计(万元),0,143666,3800,98294,159140,120687,178314, 
 偿还债务支付的现金(万元),--,75530,22963,107011,168740,95345,178718, 
 分配股利、利润或偿付利息所支付的现金(万元),11939,11801,14467,14956,20895,10673,6623, 
 其中：子公司支付给少数股东的股利、利润(万元),97,169,33,175,47,84,12, 
 支付其他与筹资活动有关的现金(万元),--,158,--,--,88,17681,--, 
 筹资活动现金流出小计(万元),11939,87488,37431,121966,189724,123698,185341, 
 筹资活动产生的现金流量净额(万元),-11939,56178,-33631,-23672,-30584,-3012,-7027, 
 汇率变动对现金及现金等价物的影响(万元),-64,-83,-34,159,-26,-754,-31, 
 现金及现金等价物净增加额(万元),-22572,29990,-12933,12818,-10077,9935,2432, 
 加:期初现金及现金等价物余额(万元),75851,45861,58794,45975,56053,46118,43685, 
 期末现金及现金等价物余额(万元),53279,75851,45861,58794,45975,56053,46118, 
 净利润(万元),1802,27938,29168,18296,24112,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),5854,519,6382,2911,2340,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),10357,9869,9891,10227,10225,--,--, 
 无形资产摊销(万元),584,577,505,485,445,--,--, 
 长期待摊费用摊销(万元),123,109,109,232,354,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),389,18,821,603,213,--,--, 
 固定资产报废损失(万元),466,160,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),78,2677,2244,2533,2010,--,--, 
 投资损失(万元),-3183,-2176,-1722,2399,-2224,--,--, 
 递延所得税资产减少(万元),-3791,-192,-565,-67,-860,--,--, 
 递延所得税负债增加(万元),--,--,--,-8,6,--,--, 
 存货的减少(万元),-17521,5284,-10181,10066,-5386,--,--, 
 经营性应收项目的减少(万元),23608,-8837,-45202,5110,1229,--,--, 
 经营性应付项目的增加(万元),-11082,-18756,40854,-13118,3580,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),7685,17190,32453,39869,36203,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),53279,75851,45861,58794,45975,56053,46118, 
 现金的期初余额(万元),75851,45861,58794,45975,56053,46118,43685, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-22572,29990,-12933,12818,-10077,9935,2432, 

