 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),75935,55354,56801,54228,50545,48683,32721, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),8,30,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4257,589,1348,2192,493,320,103, 
 经营活动现金流入小计(万元),80199,55973,58149,56420,51038,49003,32823, 
 购买商品、接受劳务支付的现金(万元),36538,22693,21123,22054,22244,20539,14955, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12939,10881,10340,8210,7971,3162,2346, 
 支付的各项税费(万元),9465,5898,7414,7349,7348,3718,2679, 
 支付的其他与经营活动有关的现金(万元),10120,9369,10692,8181,10095,5381,4296, 
 经营活动现金流出小计(万元),69062,48841,49569,45793,47657,32800,24276, 
 经营活动产生的现金流量净额(万元),11137,7132,8581,10626,3381,16203,8547, 
 收回投资所收到的现金(万元),40000,25000,16000,--,--,1000,--, 
 取得投资收益所收到的现金(万元),150,125,95,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),581,1,0,4,6,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,4,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,19,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),40731,25126,16095,27,6,1000,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2088,1283,1735,3552,7675,9916,466, 
 投资所支付的现金(万元),35000,25000,17000,4000,1,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),37088,26283,18735,7552,7676,9916,466, 
 投资活动产生的现金流量净额(万元),3643,-1157,-2640,-7525,-7670,-8916,-466, 
 吸收投资收到的现金(万元),45044,--,--,--,--,2196,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),45044,0,0,0,0,2196,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,--,727,1920,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,0,0,727,1920,0,0, 
 筹资活动产生的现金流量净额(万元),45044,0,0,-727,-1920,2196,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),59824,5975,5941,2375,-6209,9483,8081, 
 加:期初现金及现金等价物余额(万元),28066,22092,16150,13776,19985,10502,2421, 
 期末现金及现金等价物余额(万元),87891,28066,22092,16150,13776,19985,10502, 
 净利润(万元),9804,10232,8820,10001,6713,3678,1760, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),292,1334,639,2424,272,251,165, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1225,1180,1113,953,916,220,99, 
 无形资产摊销(万元),143,136,125,135,119,59,27, 
 长期待摊费用摊销(万元),70,82,77,59,39,5,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),15,14,11,0,1,--,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--, 
 投资损失(万元),-150,-125,-95,-19,--,--,--, 
 递延所得税资产减少(万元),45,-214,-100,-363,-39,-38,-20, 
 递延所得税负债增加(万元),-3,-5,-4,-4,19,--,0, 
 存货的减少(万元),-9830,-1649,-2442,2772,-6194,-4171,-4536, 
 经营性应收项目的减少(万元),-2587,-3354,-3573,-3206,-3931,-2001,-5880, 
 经营性应付项目的增加(万元),12114,-498,4010,-2126,5466,18200,16931, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),11137,7132,8581,10626,3381,16203,8547, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),87891,28066,22092,16150,13776,19985,10502, 
 现金的期初余额(万元),28066,22092,16150,13776,19985,10502,2421, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,0, 
 现金及现金等价物的净增加额(万元),59824,5975,5941,2375,-6209,9483,8081, 

