 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),48567,35581,33282,34708,41580,31972,37393,23056, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3322,3232,3821,2780,629,1810,1100,1181, 
 经营活动现金流入小计(万元),51889,38813,37103,37488,42210,33782,38493,24237, 
 购买商品、接受劳务支付的现金(万元),40390,44666,24035,21971,31866,34209,20541,25606, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2598,2484,1988,1999,1950,2050,1717,1555, 
 支付的各项税费(万元),1051,1198,2236,2441,2022,798,1988,921, 
 支付的其他与经营活动有关的现金(万元),4393,4597,4463,3612,2516,1636,3157,1458, 
 经营活动现金流出小计(万元),48433,52945,32722,30023,38355,38692,27402,29540, 
 经营活动产生的现金流量净额(万元),3456,-14132,4381,7465,3855,-4910,11091,-5302, 
 收回投资所收到的现金(万元),8000,5800,3650,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),33,129,3,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,110,39,16,--,2,7,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
