 报告日期,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),4160896,4252490,3709880,2082713,1586843,1592668,619534,378545,328344,257868, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,0,0,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,0,0,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,0,0,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,0,0,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,0,0,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,0,0,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,0,0,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,0,0,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,0,0,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,0,0,--,0, 
 收到的税费返还(万元),--,1581,--,1180,1522,60,2552,5783,3339,3129, 
 收到的其他与经营活动有关的现金(万元),851219,474295,560432,526629,265078,354274,88793,175627,122998,16910, 
 经营活动现金流入小计(万元),5012116,4728366,4270311,2610521,1853444,1947002,710878,559955,454681,277907, 
 购买商品、接受劳务支付的现金(万元),3988191,3177977,2346649,1893945,1550459,837025,937482,821320,509919,365878, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,0,0,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,0,0,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,0,0,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,0,0,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,0,0,--,0, 
 支付给职工以及为职工支付的现金(万元),178741,146222,111818,93240,66352,56150,51510,38405,26833,12698, 
 支付的各项税费(万元),805816,779396,625146,376369,270791,142634,80201,54732,41908,31302, 
 支付的其他与经营活动有关的现金(万元),684072,575178,676821,458201,410471,205720,33670,45757,34302,5420, 
 经营活动现金流出小计(万元),5656821,4678773,3760434,2821755,2298073,1241529,1102863,960214,612962,415298, 
 经营活动产生的现金流量净额(万元),-644706,49592,509878,-211234,-444629,705473,-391984,-400259,-158281,-137391, 
 收回投资所收到的现金(万元),--,8,--,--,2062,--,4070,1497,10533,342, 
 取得投资收益所收到的现金(万元),2055,32682,--,14158,36,41,1287,3542,139,1027, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,37,44,41,48,25,277,30427,41,28, 
 处置子公司及其他营业单位收到的现金净额(万元),2929,--,--,--,15883,1330,68191,0,--,0, 
 收到的其他与投资活动有关的现金(万元),353,--,--,16184,--,48592,0,0,1589,3413, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,0,0,--,0, 
 投资活动现金流入小计(万元),5347,32727,44,30383,18030,49989,73826,35465,12302,4810, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5592,32444,6753,6905,4377,7563,8384,103982,13706,8351, 
 投资所支付的现金(万元),7667,3396,25180,21068,3863,87004,101352,62857,24022,2636, 
 质押贷款净增加额(万元),--,--,--,--,--,--,0,0,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,15480,31710,15555,1531,--,525,22758,--,-20, 
 支付的其他与投资活动有关的现金(万元),--,56122,865,3657,258,--,5489,1991,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,0,0,--,0, 
 投资活动现金流出小计(万元),13259,107443,64508,47186,10028,94568,115750,191588,37729,10967, 
 投资活动产生的现金流量净额(万元),-7912,-74715,-64464,-16803,8001,-44579,-41924,-156123,-25426,-6158, 
 吸收投资收到的现金(万元),159605,161089,51100,6325,61767,33861,644420,318836,2110,90, 
 其中：子公司吸收少数股东投资收到的现金(万元),159605,161089,51100,6325,61767,33861,0,89486,2110,0, 
 取得借款收到的现金(万元),2015782,1969974,1040053,1220661,776625,561211,894364,875878,356512,517827, 
 发行债券收到的现金(万元),--,300338,--,--,--,--,0,0,148573,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,0,0,--,0, 
 筹资活动现金流入小计(万元),2175387,2131063,1091153,1226986,838393,595072,1538784,1194714,507195,517917, 
 偿还债务支付的现金(万元),1329687,1291487,857147,385179,304254,1004449,632914,324058,241370,366354, 
 分配股利、利润或偿付利息所支付的现金(万元),270985,216173,222642,135682,81703,109537,89425,51083,20438,17261, 
 其中：子公司支付给少数股东的股利、利润(万元),27191,14967,43923,40439,23694,30368,0,199,303,0, 
 支付其他与筹资活动有关的现金(万元),52190,--,--,--,--,--,0,0,407,0, 
 筹资活动现金流出小计(万元),1652863,1507660,1079789,520862,385957,1113986,722339,375141,262215,383615, 
 筹资活动产生的现金流量净额(万元),522524,623403,11364,706124,452435,-518914,816445,819573,244980,134302, 
 汇率变动对现金及现金等价物的影响(万元),1301,3437,-924,-3549,-1914,-220,-1229,-634,135,-111, 
 现金及现金等价物净增加额(万元),-128792,601717,455853,474538,13893,141760,381307,262558,61408,-9358, 
 加:期初现金及现金等价物余额(万元),2423568,1821851,1365997,891460,877566,735806,354498,91941,30533,39890, 
 期末现金及现金等价物余额(万元),2294776,2423568,1821851,1365997,891460,877566,735806,354498,91941,30533, 
 净利润(万元),550985,550831,427752,331295,248399,175447,109200,115788,66291,0, 
 少数股东损益(万元),--,--,--,--,--,--,0,3725,--,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,0,0,--,0, 
