 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),59323,50201,46546,49639,50780,16902,11270,10514,8908,7896,6161,6803,6283,5801,4927, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2342,328,421,2512,1253,2230,320,1279,874,529,614,490,318,155,2, 
 经营活动现金流入小计(万元),61665,50529,46967,52151,52033,19132,11590,11792,9782,8426,6776,7293,6602,5955,4928, 
 购买商品、接受劳务支付的现金(万元),10746,8790,5592,10233,8008,5188,5002,5382,3972,1957,2768,2552,1713,2098,2508, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6555,7776,7809,7019,6240,2423,1342,1302,1011,901,667,511,413,386,418, 
 支付的各项税费(万元),10415,8747,8746,8483,8602,2512,1319,1066,918,1284,1243,1369,757,698,345, 
 支付的其他与经营活动有关的现金(万元),27739,22154,19508,22185,18847,7062,3400,3964,1911,1485,1026,1026,1081,1010,779, 
 经营活动现金流出小计(万元),55455,47466,41655,47920,41697,17185,11063,11714,7812,5628,5705,5459,3965,4192,4050, 
 经营活动产生的现金流量净额(万元),6210,3063,5313,4231,10336,1946,527,78,1970,2798,1071,1835,2637,1763,878, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,533,1777,--,--,0,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),216,248,8,--,0,--,--,--,--,--,2,--,--,13,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,102,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,1632,24,3713,--,--,--,0,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),216,248,8,1734,24,4246,1777,0,0,0,2,--,--,13,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),895,1844,1198,3342,9874,872,658,1077,3562,7695,2905,868,1295,609,1804, 
 投资所支付的现金(万元),--,425,250,700,875,--,--,--,--,0,2888,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,1600,--,--,--,--,0,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),895,2269,1448,4042,12349,872,658,1077,3562,7695,5793,868,1295,609,1804, 
