 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),132599,93323,62695,42171,47442,33138,26585,22855, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),42,2,4,124,107,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1548,2114,672,752,706,187,232,49, 
 经营活动现金流入小计(万元),134190,95439,63371,43046,48255,33325,26818,22904, 
 购买商品、接受劳务支付的现金(万元),77942,58325,35327,22870,28510,21085,15636,14960, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11034,5600,4074,3702,3417,2546,1834,1092, 
 支付的各项税费(万元),10490,6798,5009,3597,4094,3576,2402,1665, 
 支付的其他与经营活动有关的现金(万元),4718,2122,3032,1615,1516,863,845,628, 
 经营活动现金流出小计(万元),104185,72846,47441,31784,37537,28070,20716,18345, 
 经营活动产生的现金流量净额(万元),30005,22593,15930,11262,10718,5255,6102,4559, 
 收回投资所收到的现金(万元),77432,350,--,--,450,--,677,756, 
 取得投资收益所收到的现金(万元),3566,1355,112,49,257,61,75,62, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),17,8781,6,18,2,1650,16,36, 
 处置子公司及其他营业单位收到的现金净额(万元),--,234,2010,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,11,59,1103,281,1, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),81016,10720,2127,78,769,2814,1049,856, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5591,2026,1238,4290,13984,2293,6470,4476, 
 投资所支付的现金(万元),79475,71110,--,--,450,--,1158,687, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),10699,--,--,--,--,--,177,--, 
 支付的其他与投资活动有关的现金(万元),1434,--,3,188,90,100,180,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),97199,73136,1241,4478,14523,2393,7986,5163, 
 投资活动产生的现金流量净额(万元),-16184,-62416,886,-4400,-13754,420,-6936,-4307, 
 吸收投资收到的现金(万元),--,5285,31474,720,--,--,--,1980, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,980, 
 取得借款收到的现金(万元),2180,--,--,900,--,--,1200,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),200,--,--,147,2339,485,98,1575, 
 筹资活动现金流入小计(万元),2380,5285,31474,1767,2339,485,1298,3555, 
 偿还债务支付的现金(万元),986,--,--,900,--,1200,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),7337,2183,8500,1524,2500,3503,42,500, 
 其中：子公司支付给少数股东的股利、利润(万元),--,49,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3204,1074,53,2069,1000,--,1430,1645, 
 筹资活动现金流出小计(万元),11527,3257,8553,4493,3500,4703,1472,2145, 
 筹资活动产生的现金流量净额(万元),-9147,2029,22921,-2726,-1161,-4218,-174,1410, 
 汇率变动对现金及现金等价物的影响(万元),-111,-153,34,33,-61,--,--,--, 
 现金及现金等价物净增加额(万元),4564,-37947,39771,4169,-4259,1457,-1008,1661, 
 加:期初现金及现金等价物余额(万元),6418,44365,4595,426,4685,3228,4236,2575, 
 期末现金及现金等价物余额(万元),10982,6418,44365,4595,426,4685,3228,4236, 
 净利润(万元),27306,23480,15614,8788,10774,6799,5188,4003, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2257,34,19,6,19,36,-21,46, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1277,1028,1182,858,594,576,330,251, 
 无形资产摊销(万元),463,93,84,72,56,40,31,10, 
 长期待摊费用摊销(万元),--,--,--,40,153,164,114,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-2,-700,-4,-6,-1,-19,-3,0, 
 固定资产报废损失(万元),25,1,1,2,0,--,0,--, 
 公允价值变动损失(万元),27,--,--,--,--,--,--,80, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),103,144,-15,16,129,--,--,--, 
 投资损失(万元),-3512,-1469,-1555,-49,-257,-59,-115,24, 
 递延所得税资产减少(万元),-490,-235,-10,120,-44,-31,35,-25, 
 递延所得税负债增加(万元),1268,-44,64,23,47,--,--,--, 
 存货的减少(万元),-7902,-4547,-1847,1459,-1643,-2618,-243,-1264, 
 经营性应收项目的减少(万元),-2966,-642,-720,17,-444,-946,584,-942, 
 经营性应付项目的增加(万元),9064,3726,2976,-283,1175,1155,53,2376, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),3087,1725,141,199,159,159,149,--, 
 经营活动产生现金流量净额(万元),30005,22593,15930,11262,10718,5255,6102,4559, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10982,2618,34765,4595,426,4685,3228,4236, 
 现金的期初余额(万元),2618,34765,4595,426,4685,2728,4236,2575, 
 现金等价物的期末余额(万元),--,3800,9600,--,--,--,--,--, 
 现金等价物的期初余额(万元),3800,9600,--,--,--,500,--,--, 
 现金及现金等价物的净增加额(万元),4564,-37947,39771,4169,-4259,1457,-1008,1661, 

