 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),426687,274047,153208,83016,48172,42377,38168,34207,20903,13967,14198, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1925,904,2718,1744,149,718,820,584,1222,533,755, 
 收到的其他与经营活动有关的现金(万元),10628,3785,1785,1538,768,2368,1713,923,610,269,226, 
 经营活动现金流入小计(万元),439240,278736,157710,86297,49089,45463,40702,35714,22736,14769,15179, 
 购买商品、接受劳务支付的现金(万元),354585,218842,92240,56604,30275,22027,25800,21812,14102,8633,10359, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),28833,22573,18447,14727,8023,6292,5448,4461,3108,2128,1712, 
 支付的各项税费(万元),11076,9430,9112,4625,2501,2901,2066,1546,883,747,666, 
 支付的其他与经营活动有关的现金(万元),35327,23461,12637,5721,3737,3239,2879,2233,1953,1659,1250, 
 经营活动现金流出小计(万元),429822,274306,132436,81677,44536,34458,36193,30051,20046,13167,13986, 
 经营活动产生的现金流量净额(万元),9419,4429,25274,4620,4553,11005,4509,5663,2690,1601,1192, 
 收回投资所收到的现金(万元),7272,1900,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),133,221,42,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),71,48,148,6,6,2,8,0,7,51,18, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,0,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),4072,26895,7200,5141,251,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),11549,29064,7390,5147,257,2,8,0,7,51,18, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10963,18327,18699,21726,11075,15263,10259,6228,6836,894,1948, 
 投资所支付的现金(万元),--,--,0,6200,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),36734,24871,15670,37161,--,91,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,21000,15000,4875,--,--,50,293,36,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),47697,64198,49369,69962,11075,15354,10309,6521,6872,894,1948, 
 投资活动产生的现金流量净额(万元),-36148,-35134,-41979,-64815,-10818,-15352,-10302,-6521,-6864,-843,-1930, 
 吸收投资收到的现金(万元),6921,144,43126,71816,--,441,22900,--,5685,245,2000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,144,620,2280,--,441,--,--,--,--,--, 
 取得借款收到的现金(万元),116821,49244,15262,28200,20000,8000,4850,4400,4318,2850,1823, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
