 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),30376,31009,28121,28870,25624,26010,22682, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),8,11,1,--,8,3,--, 
 收到的其他与经营活动有关的现金(万元),1939,556,661,289,169,210,41, 
 经营活动现金流入小计(万元),32323,31575,28783,29159,25801,26222,22723, 
 购买商品、接受劳务支付的现金(万元),18834,19511,12686,12684,12873,14874,12080, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7145,6416,5343,5344,4585,4527,3240, 
 支付的各项税费(万元),2022,2219,2794,3136,2379,2413,2815, 
 支付的其他与经营活动有关的现金(万元),3016,2259,1738,1894,1823,1582,1481, 
 经营活动现金流出小计(万元),31017,30405,22561,23058,21661,23396,19616, 
 经营活动产生的现金流量净额(万元),1306,1170,6223,6101,4140,2826,3107, 
 收回投资所收到的现金(万元),31800,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),371,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,12,10,26,124,13,15, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,15,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),32171,12,10,26,139,13,15, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1476,2265,3090,2307,820,992,2302, 
 投资所支付的现金(万元),45800,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,2034,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,15, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),47276,2265,3090,2307,2854,992,2317, 
 投资活动产生的现金流量净额(万元),-15105,-2253,-3080,-2281,-2715,-979,-2302, 
 吸收投资收到的现金(万元),--,16540,--,--,500,1000,510, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,1500,1500,800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,594,--,889, 
 筹资活动现金流入小计(万元),0,16540,0,0,2594,2500,2199, 
 偿还债务支付的现金(万元),--,--,--,1500,1500,800,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),1662,--,997,28,71,572,142, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,962,554,--,790,1027,816, 
 筹资活动现金流出小计(万元),1662,962,1551,1528,2361,2399,2958, 
 筹资活动产生的现金流量净额(万元),-1662,15578,-1551,-1528,233,101,-759, 
 汇率变动对现金及现金等价物的影响(万元),4,-11,20,15,-8,-13,-3, 
 现金及现金等价物净增加额(万元),-15458,14485,1610,2308,1649,1936,44, 
 加:期初现金及现金等价物余额(万元),24088,9603,7993,5685,4036,2100,2056, 
 期末现金及现金等价物余额(万元),8631,24088,9603,7993,5685,4036,2100, 
 净利润(万元),2823,3361,3704,3341,3409,3160,2650, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),286,86,12,252,10,180,-0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1278,972,1053,1045,1017,944,753, 
 无形资产摊销(万元),88,66,50,26,24,23,15, 
 长期待摊费用摊销(万元),95,22,3,13,15,6,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,-5,26,-3,-36,30, 
 固定资产报废损失(万元),3,35,--,--,4,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-2,6,-26,12,-0,59,144, 
 投资损失(万元),-405,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-51,-7,66,-2,80,39,-51, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-2212,-3806,103,1372,549,-1708,27, 
 经营性应收项目的减少(万元),-468,55,-753,161,-855,-32,216, 
 经营性应付项目的增加(万元),-129,380,2015,-145,-109,191,-678, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),1306,1170,6223,6101,4140,2826,3107, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),8631,24088,9603,7993,5685,4036,2100, 
 现金的期初余额(万元),24088,9603,7993,5685,4036,2100,2056, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15458,14485,1610,2308,1649,1936,44, 

