 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),77406,104956,70978,47594,84983,81878,46105,55941,66239,25116,29473,20178,16938,14348,5960, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),4254,2339,3815,1549,1944,5658,9511,9351,2777,2027,3344,1030,1381,359,8, 
 收到的其他与经营活动有关的现金(万元),20642,20141,16633,3230,1514,616,2813,1012,620,3453,1943,809,752,539,119, 
 经营活动现金流入小计(万元),102302,127436,91426,52373,88442,88152,58429,66305,69636,30596,34760,22018,19072,15246,6088, 
 购买商品、接受劳务支付的现金(万元),39770,64299,67163,23325,56750,79622,43897,78299,52249,17400,26316,12627,12881,9303,4601, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),10248,9187,9690,10564,7919,7362,7193,7855,5630,2823,2758,1752,1404,551,317, 
 支付的各项税费(万元),2802,3060,2447,2316,1600,1839,2795,2204,2213,1586,1428,664,849,228,94, 
 支付的其他与经营活动有关的现金(万元),42690,46342,8848,12362,7904,6885,5203,6121,5054,2486,2273,1640,586,1107,154, 
 经营活动现金流出小计(万元),95510,122888,88148,48567,74173,95708,59088,94479,65145,24296,32775,16683,15721,11190,5166, 
 经营活动产生的现金流量净额(万元),6792,4548,3278,3806,14269,-7556,-659,-28174,4491,6300,1985,5335,3351,4056,922, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,20000,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,828,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),340,19,0,2,--,--,305,--,--,--,--,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,15,--,900,2614,0,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,422,5,4151,1174,315,2277,1259,12146,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),340,442,20,4153,2074,2929,2582,1259,12146,20828,--,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),38338,25809,28710,69053,11033,6755,15489,47010,33352,26035,25080,2412,2586,867,350, 
 投资所支付的现金(万元),5,2355,578,--,--,--,2450,--,--,--,--,0,0,0,0, 
