 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),39721,35614,30103,27817,27873,27049, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),1669,1637,811,458,795,851, 
 收到的其他与经营活动有关的现金(万元),3888,1968,7829,1657,1403,3418, 
 经营活动现金流入小计(万元),45277,39220,38744,29932,30070,31318, 
 购买商品、接受劳务支付的现金(万元),24700,20296,18004,12988,14499,14813, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7895,6453,5051,4421,3430,2849, 
 支付的各项税费(万元),2397,2287,2428,2525,3553,2165, 
 支付的其他与经营活动有关的现金(万元),3341,4033,3697,3540,2560,7825, 
 经营活动现金流出小计(万元),38333,33069,29181,23474,24042,27652, 
 经营活动产生的现金流量净额(万元),6945,6150,9563,6457,6028,3666, 
 收回投资所收到的现金(万元),33600,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),551,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,6,1,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,1042,1015, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),34151,6,1,0,1042,1015, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9297,10960,10747,1120,7523,1075, 
 投资所支付的现金(万元),29600,14500,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,2000, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),38897,25460,10747,1120,7523,3075, 
 投资活动产生的现金流量净额(万元),-4746,-25455,-10747,-1120,-6481,-2060, 
 吸收投资收到的现金(万元),1669,21232,--,1300,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,428,--,3210,1100,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1669,21660,0,4510,1100,0, 
 偿还债务支付的现金(万元),--,428,2010,2300,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2001,11,34,4784,2480,164, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),63,913,--,--,--,--, 
 筹资活动现金流出小计(万元),2064,1351,2044,7084,2480,164, 
 筹资活动产生的现金流量净额(万元),-395,20309,-2044,-2574,-1380,-164, 
 汇率变动对现金及现金等价物的影响(万元),-7,-28,50,41,--,--, 
 现金及现金等价物净增加额(万元),1797,976,-3177,2805,-1833,1443, 
 加:期初现金及现金等价物余额(万元),2101,1125,4302,1497,3330,1887, 
 期末现金及现金等价物余额(万元),3898,2101,1125,4302,1497,3330, 
 净利润(万元),4807,4583,4527,4269,5145,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),206,195,169,205,41,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2253,1837,1545,1545,1307,--, 
 无形资产摊销(万元),98,96,87,89,46,--, 
 长期待摊费用摊销(万元),--,557,1114,1211,1088,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-34,--,1,-0,--,--, 
 固定资产报废损失(万元),--,3,--,47,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),8,146,-17,243,78,--, 
 投资损失(万元),-454,--,--,--,--,--, 
 递延所得税资产减少(万元),-36,-105,-160,-165,-116,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-700,-1205,-1074,-267,774,--, 
 经营性应收项目的减少(万元),-69,-3497,2655,-3839,-623,--, 
 经营性应付项目的增加(万元),548,3541,717,3119,-1712,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),317,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),6945,6150,9563,6457,6028,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),3898,2101,1125,4302,1497,3330, 
 现金的期初余额(万元),2101,1125,4302,1497,3330,1887, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1797,976,-3177,2805,-1833,1443, 

