 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),135287,114279,159902,150867,172366,171210,127646, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),2411,765,841,543,487,363,298, 
 收到的其他与经营活动有关的现金(万元),29062,4709,2437,1979,3836,9422,8184, 
 经营活动现金流入小计(万元),166760,119753,163180,153389,176689,180995,136127, 
 购买商品、接受劳务支付的现金(万元),103743,76020,91065,87599,98062,122276,96982, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),19104,15139,14558,13497,10907,6741,4533, 
 支付的各项税费(万元),18203,14135,16742,18353,17734,13427,9479, 
 支付的其他与经营活动有关的现金(万元),35487,26578,25326,26410,45568,21543,19160, 
 经营活动现金流出小计(万元),176537,131872,147691,145859,172271,163989,130154, 
 经营活动产生的现金流量净额(万元),-9777,-12120,15490,7529,4418,17007,5973, 
 收回投资所收到的现金(万元),105,--,--,--,492,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,173,13,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1301,8,10,695,12,2394,674, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1406,8,10,695,676,2407,675, 
