 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),246161,190239,167988,171455,201234,194845,165165,108526, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2547,--,348,102,260,93,362,352, 
 收到的其他与经营活动有关的现金(万元),6685,2432,6093,9226,3451,3388,1641,3633, 
 经营活动现金流入小计(万元),255393,192670,174429,180783,204945,198326,167168,112511, 
 购买商品、接受劳务支付的现金(万元),146918,103843,75075,113978,110143,94001,81204,43634, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),58927,45550,44908,51182,51056,53523,42639,43693, 
 支付的各项税费(万元),17808,17106,22641,24830,24554,25563,18437,9886, 
 支付的其他与经营活动有关的现金(万元),13516,13562,7516,8875,11577,13647,10897,7550, 
 经营活动现金流出小计(万元),237170,180062,150141,198865,197330,186734,153176,104763, 
 经营活动产生的现金流量净额(万元),18223,12609,24288,-18082,7616,11591,13992,7748, 
 收回投资所收到的现金(万元),12000,94400,161100,57530,--,--,--,--, 
 取得投资收益所收到的现金(万元),62,744,1205,537,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1921,79,542,13,11,60,279,7, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),86,--,364,254,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14069,95223,163211,58334,11,60,279,7, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),40858,32499,15399,16935,14558,18706,24952,26849, 
 投资所支付的现金(万元),12000,96400,173100,58838,--,--,--,184, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,82,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),52858,128899,188499,75773,14558,18706,25033,27032, 
 投资活动产生的现金流量净额(万元),-38789,-33676,-25289,-17439,-14547,-18646,-24754,-27026, 
 吸收投资收到的现金(万元),--,1176,--,155305,--,1350,--,30000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,1176,--,--,--,1350,--,--, 
 取得借款收到的现金(万元),104767,77341,66000,87149,79500,51000,42400,4800, 
 发行债券收到的现金(万元),11880,19800,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),490,2000,2000,--,30,--,--,--, 
 筹资活动现金流入小计(万元),117137,100317,68000,242454,79530,52350,42400,34800, 
 偿还债务支付的现金(万元),85592,70298,59050,124149,56480,25150,20070,--, 
 分配股利、利润或偿付利息所支付的现金(万元),10915,5353,5450,7306,8655,6025,2849,3069, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),7657,653,115,6116,5595,3549,30,--, 
 筹资活动现金流出小计(万元),104165,76305,64615,137570,70730,34724,22949,3069, 
 筹资活动产生的现金流量净额(万元),12972,24012,3385,104884,8800,17626,19451,31731, 
 汇率变动对现金及现金等价物的影响(万元),1597,-665,82,314,-83,-385,-91,55, 
 现金及现金等价物净增加额(万元),-5996,2280,2467,69676,1786,10187,8597,12508, 
 加:期初现金及现金等价物余额(万元),114977,112696,110230,40554,38768,28581,19984,7476, 
 期末现金及现金等价物余额(万元),108980,114977,112696,110230,40554,38768,28581,19984, 
 净利润(万元),28863,20539,17151,20388,28332,38550,32203,18885, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2114,6610,7855,4947,3119,2381,1450,1410, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),17819,14218,14059,13355,12394,8853,5623,4341, 
 无形资产摊销(万元),341,310,238,138,125,124,99,43, 
 长期待摊费用摊销(万元),208,297,313,230,165,48,24,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1215,72,-101,49,103,-50,88,112, 
 固定资产报废损失(万元),265,290,--,--,--,--,4,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),6684,3633,3355,4308,5196,3388,1515,533, 
 投资损失(万元),-148,-708,-1165,-537,--,--,--,--, 
 递延所得税资产减少(万元),-2409,-1077,436,-1469,-1236,-802,-442,-611, 
 递延所得税负债增加(万元),-124,458,1853,1483,--,--,--,--, 
 存货的减少(万元),-22393,-7561,5534,-2761,-2198,-15070,-6096,-5282, 
 经营性应收项目的减少(万元),34358,-15509,-33693,-62856,-50100,-34134,-34235,-24299, 
 经营性应付项目的增加(万元),-45698,-8830,8813,4657,11228,6934,10945,11305, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),-440,-131,-358,-16,487,1370,2814,1311, 
 经营活动产生现金流量净额(万元),18223,12609,24288,-18082,7616,11591,13992,7748, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),108980,114977,112696,110230,40554,38768,28581,19984, 
 现金的期初余额(万元),114977,112696,110230,40554,38768,28581,19984,7476, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-5996,2280,2467,69676,1786,10187,8597,12508, 

