 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),112992,94520,84898,76465,73883,63200,67258,62805,53971,32298, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4539,4811,4362,2568,2159,897,402,16,83,11, 
 收到的其他与经营活动有关的现金(万元),1756,1411,575,647,778,841,422,493,924,--, 
 经营活动现金流入小计(万元),119287,100741,89835,79680,76820,64939,68081,63314,54978,32310, 
 购买商品、接受劳务支付的现金(万元),84076,63807,58513,51548,48694,42996,42626,40122,36527,19365, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22084,19141,17155,15270,14650,13515,13151,11996,9438,6053, 
 支付的各项税费(万元),4083,4736,5804,4235,3091,2258,2177,2355,2168,1118, 
 支付的其他与经营活动有关的现金(万元),6344,4943,4020,3410,3193,3165,3338,3356,2915,2975, 
 经营活动现金流出小计(万元),116586,92627,85491,74462,69627,61934,61292,57829,51048,29510, 
 经营活动产生的现金流量净额(万元),2701,8114,4343,5218,7192,3005,6790,5486,3930,2799, 
 收回投资所收到的现金(万元),59800,48400,34900,--,--,52,--,--,2185,--, 
 取得投资收益所收到的现金(万元),616,481,340,--,--,--,--,--,--,410, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,8,14,--,14,3,6,--,26,14, 
