 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),1673115,1691286,1322682,1323957,1301347,1285545,936478,834696,786008,678049,660842,501151, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到的税费返还(万元),7,145,96,52,157,12,1675,55,306,109,7,--, 
 收到的其他与经营活动有关的现金(万元),103643,70338,86016,75024,75578,85396,51698,85603,32242,28543,21979,22585, 
 经营活动现金流入小计(万元),1776764,1761769,1408794,1399033,1377082,1370953,989851,920354,818556,706701,682828,523735, 
 购买商品、接受劳务支付的现金(万元),1464818,1483783,1182344,1208185,1271159,1225748,864409,843082,720794,607883,612647,475613, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付给职工以及为职工支付的现金(万元),60007,45487,40748,36417,33091,27850,18930,16082,12404,14783,19399,6135, 
 支付的各项税费(万元),43621,47617,52819,56099,58339,56502,38632,33164,34696,29279,29792,19406, 
 支付的其他与经营活动有关的现金(万元),105823,136405,92922,82487,74645,75667,62538,68051,34880,20230,11684,18295, 
 经营活动现金流出小计(万元),1674269,1713291,1368834,1383188,1437234,1385767,984508,960379,802774,672175,673521,519448, 
 经营活动产生的现金流量净额(万元),102495,48478,39960,15845,-60151,-14815,5343,-40025,15782,34525,9307,4287, 
 收回投资所收到的现金(万元),--,3800,--,--,1990,2034,162,601,0,821,4710,1156, 
 取得投资收益所收到的现金(万元),38,647,37,37,380,147,251,416,582,290,443,330, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1782,1770,91,54,132,297,888,23,48,174,14,190, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,-440,2633,0,--, 
 收到的其他与投资活动有关的现金(万元),1719,--,--,--,4183,330,33692,1048,1218,0,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 投资活动现金流入小计(万元),3540,6217,129,91,6685,2808,34994,2088,1408,3918,5167,1677, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),18510,31674,4742,5681,9859,10776,6925,8804,8981,5643,11945,1609, 
 投资所支付的现金(万元),48274,--,4505,8721,3430,1799,1328,1800,225,494,3502,8564, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,13257,5261,--,17076,--,0,0,0,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,330,--,1218,1048,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 投资活动现金流出小计(万元),66784,31674,9247,27659,18549,12575,25660,10604,10424,7185,15446,10173, 
 投资活动产生的现金流量净额(万元),-63245,-25458,-9119,-27568,-11864,-9767,9334,-8516,-9016,-3267,-10279,-8496, 
 吸收投资收到的现金(万元),12391,5069,--,879,--,15814,--,58735,0,0,0,300, 
 其中：子公司吸收少数股东投资收到的现金(万元),12391,5069,--,--,--,--,--,--,0,0,0,--, 
 取得借款收到的现金(万元),559658,584923,502559,603892,415395,259190,165690,118370,95990,92580,86104,58900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到其他与筹资活动有关的现金(万元),--,12000,--,5204,--,1050,--,--,0,0,0,--, 
 筹资活动现金流入小计(万元),572049,601992,502559,609975,415395,276054,165690,177105,95990,92580,86104,59200, 
 偿还债务支付的现金(万元),581057,551192,470302,517517,319620,262355,135440,84790,107730,100103,64250,42204, 
 分配股利、利润或偿付利息所支付的现金(万元),30678,28453,23782,29646,21916,16786,12074,8583,7289,9101,11250,5705, 
 其中：子公司支付给少数股东的股利、利润(万元),377,379,342,281,201,--,--,--,0,0,0,--, 
 支付其他与筹资活动有关的现金(万元),35585,3132,--,--,5204,--,--,--,0,0,0,38, 
 筹资活动现金流出小计(万元),647319,582777,494084,547163,346739,279141,147514,93373,115019,109204,75500,47947, 
 筹资活动产生的现金流量净额(万元),-75271,19215,8475,62812,68656,-3088,18176,83732,-19029,-16624,10604,11253, 
 汇率变动对现金及现金等价物的影响(万元),--,-0,--,--,--,--,--,--,0,0,0,--, 
 现金及现金等价物净增加额(万元),-36020,42235,39317,51088,-3360,-27670,32853,35192,-12262,14634,9632,7044, 
 加:期初现金及现金等价物余额(万元),207460,165225,125908,74820,78180,105849,72996,37805,50067,35433,25800,18756, 
 期末现金及现金等价物余额(万元),171440,207460,165225,125908,74820,78180,105849,72996,37805,50067,35433,25800, 
 净利润(万元),21981,21832,20549,19766,19619,23672,14265,11972,10246,9257,8390,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 资产减值准备(万元),11352,2223,4015,11936,12375,4165,5496,2330,4788,2537,1501,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),7196,5756,6681,6023,5424,4596,2878,1745,1563,1477,1335,--, 
 无形资产摊销(万元),1174,1016,905,905,881,732,324,284,250,198,86,--, 
 长期待摊费用摊销(万元),202,180,929,1463,1953,1332,924,1266,1229,1199,1989,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-125,-110,40,-98,1082,9,-136,-51,86,11,13,--, 
 固定资产报废损失(万元),53,81,--,--,--,--,--,--,0,0,0,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,0,-44,44,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
