 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),96960,74632,71713,56379,36037,37063,35817,35271,28884,20539, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1817,776,876,1764,637,328,546,502,279,105, 
 经营活动现金流入小计(万元),98776,75409,72589,58143,36674,37392,36363,35773,29163,20644, 
 购买商品、接受劳务支付的现金(万元),37161,37455,34043,32332,19307,19474,15718,21254,18690,14681, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7981,7234,7080,4890,2497,2137,1815,1558,1031,686, 
 支付的各项税费(万元),9624,7533,7554,4476,3954,4105,4503,3201,2056,1623, 
 支付的其他与经营活动有关的现金(万元),25214,12891,13783,9558,5180,4253,3877,2779,2695,1423, 
 经营活动现金流出小计(万元),79979,65113,62460,51256,30939,29969,25912,28793,24472,18413, 
 经营活动产生的现金流量净额(万元),18797,10296,10130,6887,5735,7423,10450,6981,4692,2232, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1142,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,4,50,10,--,--,12,--,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),57036,15,80,9559,--,290,1075,2191,1547,263, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),58178,19,130,9569,0,290,1087,2191,1547,266, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15244,4063,17085,10124,2698,4605,3220,772,329,402, 
 投资所支付的现金(万元),--,--,7185,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,66209,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),36559,30036,75,2,--,--,290,1075,2191,1547, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),51803,34099,24345,76335,2698,4605,3510,1847,2520,1949, 
 投资活动产生的现金流量净额(万元),6375,-34080,-24215,-66766,-2698,-4315,-2424,344,-973,-1684, 
 吸收投资收到的现金(万元),--,--,--,--,33000,--,--,--,3000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),45536,28562,31498,34831,--,--,--,1000,1864,5954, 
 发行债券收到的现金(万元),--,34801,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,17,306,1649,35,72,618,--,--,--, 
 筹资活动现金流入小计(万元),45536,63381,31804,36480,33035,72,618,1000,4864,5954, 
 偿还债务支付的现金(万元),31414,25480,22202,400,--,--,--,2264,4342,5802, 
 分配股利、利润或偿付利息所支付的现金(万元),11845,3192,3005,1738,1650,1575,1875,1541,1110,775, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3044,4655,1649,--,672,45,52,51,--,--, 
 筹资活动现金流出小计(万元),46303,33327,26855,2138,2322,1620,1927,3856,5453,6577, 
 筹资活动产生的现金流量净额(万元),-767,30053,4949,34342,30712,-1548,-1309,-2856,-588,-623, 
 汇率变动对现金及现金等价物的影响(万元),--,--,0,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),24404,6269,-9137,-25538,33749,1560,6718,4469,3130,-75, 
 加:期初现金及现金等价物余额(万元),21623,15354,24491,50029,16280,14720,8002,3534,403,479, 
 期末现金及现金等价物余额(万元),46028,21623,15354,24491,50029,16280,14720,8002,3534,403, 
 净利润(万元),15555,10634,9478,8111,8019,8055,7858,6969,4798,2410, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),314,-0,80,43,-161,16,205,-9,16,53, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3711,3253,2887,1345,908,672,645,618,578,542, 
 无形资产摊销(万元),502,341,345,140,47,47,47,47,44,43, 
 长期待摊费用摊销(万元),7,8,115,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,11,31,--,--,-10,--,--,-2, 
 固定资产报废损失(万元),11,41,11,4,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),4078,1819,1733,392,--,--,--,41,75,150, 
 投资损失(万元),-1142,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-451,-754,-65,20,24,-2,-31,1,-2,4, 
 递延所得税负债增加(万元),-305,-79,-446,-24,--,--,--,--,--,--, 
 存货的减少(万元),849,-2971,272,-3086,329,1304,-128,-1073,-848,-1139, 
 经营性应收项目的减少(万元),-5247,-583,1952,-1944,-2098,-2609,-2029,1563,-1993,-2834, 
 经营性应付项目的增加(万元),931,-1340,-6209,1999,-1334,-59,3894,-1177,2023,3005, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-15,-72,-35,-143,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),18797,10296,10130,6887,5735,7423,10450,6981,4692,2232, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),46028,21623,15354,24491,50029,16280,14720,8002,3534,403, 
