 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),119223,111024,93398,106880,95811,86957,75717, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),203,180,34,87,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1918,1276,502,1280,767,643,1211, 
 经营活动现金流入小计(万元),121344,112480,93934,108247,96578,87600,76928, 
 购买商品、接受劳务支付的现金(万元),93131,95724,73478,76785,84410,67257,67135, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6673,6158,5746,5035,4567,4227,3909, 
 支付的各项税费(万元),3142,5859,5798,5710,2999,3171,3464, 
 支付的其他与经营活动有关的现金(万元),5979,4532,4805,4102,3682,5654,5179, 
 经营活动现金流出小计(万元),108925,112272,89827,91633,95658,80308,79687, 
 经营活动产生的现金流量净额(万元),12419,208,4108,16614,921,7292,-2759, 
 收回投资所收到的现金(万元),156100,77700,32800,29100,1000,--,27, 
 取得投资收益所收到的现金(万元),1115,334,56,13,1,--,--, 
