 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),65833,53837,42613,24595,30237,40387,29098, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1478,621,490,785,606,724,933, 
 收到的其他与经营活动有关的现金(万元),4117,1896,1666,2152,1670,965,1345, 
 经营活动现金流入小计(万元),71428,56354,44769,27532,32514,42077,31376, 
 购买商品、接受劳务支付的现金(万元),44333,33536,19666,17205,11976,30581,23198, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9116,6827,4980,4395,3859,3099,2256, 
 支付的各项税费(万元),3153,2546,2040,2251,2028,1346,960, 
 支付的其他与经营活动有关的现金(万元),6515,6507,7112,3778,5568,6910,3046, 
 经营活动现金流出小计(万元),63116,49416,33798,27629,23431,41936,29460, 
 经营活动产生的现金流量净额(万元),8312,6938,10971,-97,9084,141,1916, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),17,12,1,5,3,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),66213,20211,9947,3200,8839,--,1467, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),66230,20223,9948,3205,8842,0,1467, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4398,4098,1995,870,2211,2335,4560, 
 投资所支付的现金(万元),--,--,199,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),48708,43004,9916,3000,8800,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),53106,47102,12110,3870,11011,2335,4560, 
 投资活动产生的现金流量净额(万元),13124,-26879,-2162,-665,-2169,-2334,-3094, 
 吸收投资收到的现金(万元),696,37418,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),576,--,1500,5223,7937,9147,5129, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1272,37418,1500,5223,7937,9147,5129, 
 偿还债务支付的现金(万元),576,1500,3000,5468,8804,10227,1800, 
 分配股利、利润或偿付利息所支付的现金(万元),2653,1346,904,894,1702,991,130, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,2211,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3229,5057,3904,6362,10506,11218,1930, 
 筹资活动产生的现金流量净额(万元),-1957,32362,-2404,-1139,-2568,-2071,3199, 
 汇率变动对现金及现金等价物的影响(万元),-99,-351,321,165,-70,-204,-89, 
 现金及现金等价物净增加额(万元),19380,12070,6725,-1736,4276,-4468,1932, 
 加:期初现金及现金等价物余额(万元),24901,12831,6106,7842,3566,8034,6102, 
 期末现金及现金等价物余额(万元),44281,24901,12831,6106,7842,3566,8034, 
 净利润(万元),10057,8351,7364,5349,6667,4210,4417, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),112,547,695,529,179,20,222, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1772,1581,1332,1344,1236,995,518, 
 无形资产摊销(万元),114,90,99,92,80,73,66, 
 长期待摊费用摊销(万元),42,19,38,34,20,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1,-1,0,-2,3,2,-0, 
 固定资产报废损失(万元),23,54,--,--,--,--,--, 
 公允价值变动损失(万元),96,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-762,1045,-651,-343,237,289,-192, 
 投资损失(万元),-312,-124,4,-13,-39,--,--, 
 递延所得税资产减少(万元),-46,-59,-99,-85,-54,-47,-48, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-3169,-3946,-1432,-1536,1759,-5607,521, 
 经营性应收项目的减少(万元),4727,-12947,-5106,-3003,-3303,-407,-3702, 
 经营性应付项目的增加(万元),-4458,12328,8727,-2463,2299,611,115, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),117,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),8312,6938,10971,-97,9084,141,1916, 
