 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),24718,31556,34532,34045,29094,32940,32942,28923, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1032,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2355,2400,1870,4777,3221,3250,2127,3085, 
 经营活动现金流入小计(万元),28105,33957,36403,38822,32314,36190,35069,32008, 
 购买商品、接受劳务支付的现金(万元),10316,11802,6422,4746,5257,5166,6186,6008, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7144,6089,5597,4980,4427,3883,3216,2590, 
 支付的各项税费(万元),3366,3119,3267,2052,4271,4161,4375,3924, 
 支付的其他与经营活动有关的现金(万元),5387,9455,10277,6876,7338,8216,9044,4526, 
 经营活动现金流出小计(万元),26213,30465,25564,18654,21292,21427,22822,17048, 
 经营活动产生的现金流量净额(万元),1892,3492,10839,20169,11022,14763,12248,14961, 
 收回投资所收到的现金(万元),152120,402211,164400,42800,--,--,--,71400, 
 取得投资收益所收到的现金(万元),2993,1884,1093,329,--,--,--,725, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),25,3,1,--,--,2,8,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,5,1852,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),155138,404098,165494,43134,1852,2,8,72130, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11229,8604,13616,13918,8707,2486,3458,5164, 
 投资所支付的现金(万元),137963,422797,183400,71900,--,--,--,59900, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),16376,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,338,--,1062,457,--,--,200, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),165569,431738,197016,86881,9164,2486,3458,65264, 
 投资活动产生的现金流量净额(万元),-10431,-27641,-31522,-43746,-7312,-2484,-3451,6866, 
 吸收投资收到的现金(万元),--,--,--,42896,--,1306,--,--, 
