 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),63075,51109,42298,36618,18562,16648,13142, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1541,1373,1229,551,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1368,652,188,181,362,8,17, 
 经营活动现金流入小计(万元),65985,53134,43715,37350,18924,16656,13159, 
 购买商品、接受劳务支付的现金(万元),42944,31801,31813,28390,15312,14311,11020, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2102,1775,1522,1104,705,508,431, 
 支付的各项税费(万元),4483,4218,3624,2266,771,564,159, 
 支付的其他与经营活动有关的现金(万元),2470,2178,1471,1872,703,2464,9979, 
 经营活动现金流出小计(万元),51998,39973,38430,33632,17491,17847,21589, 
 经营活动产生的现金流量净额(万元),13986,13162,5286,3718,1433,-1191,-8430, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,23,--,23,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3,23,0,23,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1475,11293,2786,8955,99,155,691, 
 投资所支付的现金(万元),--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1475,11293,2786,8955,99,155,691, 
 投资活动产生的现金流量净额(万元),-1472,-11270,-2786,-8932,-99,-155,-691, 
 吸收投资收到的现金(万元),--,18479,6808,3073,--,--,2600, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),21800,19210,18950,16900,15300,14650,11450, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1970,933,45816,--,--,--,--, 
 筹资活动现金流入小计(万元),23770,38622,71574,19973,15300,14650,14050, 
 偿还债务支付的现金(万元),16510,22350,19000,13200,15600,12800,4950, 
 分配股利、利润或偿付利息所支付的现金(万元),1198,939,1296,1248,1041,751,588, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),524,48,46093,--,--,--,--, 
 筹资活动现金流出小计(万元),18233,23338,66389,14448,16641,13551,5538, 
 筹资活动产生的现金流量净额(万元),5537,15284,5185,5525,-1341,1099,8512, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),18051,17176,7685,312,-7,-247,-609, 
 加:期初现金及现金等价物余额(万元),25415,8239,555,243,250,497,1106, 
 期末现金及现金等价物余额(万元),43467,25415,8239,555,243,250,497, 
 净利润(万元),9491,6882,5333,3521,598,445,233, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),67,49,85,73,20,-4,5, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1902,1645,1125,774,713,703,639, 
 无形资产摊销(万元),130,88,78,78,78,78,78, 
 长期待摊费用摊销(万元),148,168,89,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-2,306,--,374,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),1230,929,679,1252,1041,761,618, 
 投资损失(万元),--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-8,203,-14,-8,-5,1,-1, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),318,2408,-2606,-53,-677,-866,-1672, 
 经营性应收项目的减少(万元),-6742,-496,-3388,-1920,-14,-640,14, 
 经营性应付项目的增加(万元),6931,980,3770,-373,-321,-1669,-8345, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),521,--,134,--,--,--,--, 
 经营活动产生现金流量净额(万元),13986,13162,5286,3718,1433,-1191,-8430, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),43467,25415,8239,555,243,250,497, 
 现金的期初余额(万元),25415,8239,555,243,250,497,1106, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),18051,17176,7685,312,-7,-247,-609, 

