 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),154632,156224,121681,73568,21896,16604,15181,16460,9382,4231, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3526,4167,4142,3887,4587,2125,1585,85,161,--, 
 收到的其他与经营活动有关的现金(万元),25523,16157,12162,2542,1069,2748,565,322,700,1602, 
 经营活动现金流入小计(万元),183681,176548,137985,79997,27552,21477,17332,16867,10242,5833, 
 购买商品、接受劳务支付的现金(万元),80563,103887,88909,50888,7041,4754,3797,1806,1104,676, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20049,17617,11579,8943,7664,6091,4866,3464,1652,1101, 
 支付的各项税费(万元),21156,17464,11921,10426,5747,3627,2500,1485,615,255, 
 支付的其他与经营活动有关的现金(万元),30627,43533,11181,5270,4410,4112,2215,1333,1104,874, 
 经营活动现金流出小计(万元),152395,182501,123591,75526,24862,18584,13378,8088,4475,2906, 
 经营活动产生的现金流量净额(万元),31287,-5953,14394,4471,2689,2893,3954,8779,5767,2927, 
 收回投资所收到的现金(万元),103722,64851,72192,53344,--,1960,--,--,104,296, 
 取得投资收益所收到的现金(万元),97,60,76,30,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1070,90,5,58,589,1859,0,16,--,2, 
 处置子公司及其他营业单位收到的现金净额(万元),573,--,1772,626,1942,--,--,--,-307,--, 
 收到的其他与投资活动有关的现金(万元),2758,200,466,6028,2068,3168,--,1100,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),108220,65201,74510,60086,4599,6986,0,1116,-203,298, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),33948,37841,30479,15427,5496,13256,12761,31629,31645,13552, 
 投资所支付的现金(万元),101806,76401,75949,53410,4023,1800,--,--,100,200, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),0,36341,25412,68457,19641,487,--,--,70,150, 
 支付的其他与投资活动有关的现金(万元),151,0,--,1000,--,2360,--,--,1101,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),135904,150584,131840,138293,29159,17903,12761,31629,32916,13902, 
 投资活动产生的现金流量净额(万元),-27684,-85383,-57330,-78207,-24560,-10917,-12761,-30514,-33119,-13604, 
 吸收投资收到的现金(万元),29,2170,53316,24000,5774,1300,61865,--,17953,6499, 
 其中：子公司吸收少数股东投资收到的现金(万元),29,2170,2050,--,--,1300,--,--,--,150, 
 取得借款收到的现金(万元),110750,167413,117341,88040,24500,19965,25177,37556,13204,11100, 
 发行债券收到的现金(万元),--,--,--,19920,14940,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),27544,5464,28321,200,1080,721,10,--,--,--, 
 筹资活动现金流入小计(万元),138323,175047,198978,132160,46294,21986,87052,37556,31158,17599, 
 偿还债务支付的现金(万元),100320,82782,59106,44965,31567,24170,45062,11160,4664,1902, 
 分配股利、利润或偿付利息所支付的现金(万元),17089,9690,10295,7774,4278,3688,3084,2859,1102,675, 
 其中：子公司支付给少数股东的股利、利润(万元),278,--,278,10,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),49846,19828,30515,5257,586,42,897,203,--,--, 
 筹资活动现金流出小计(万元),167255,112300,99917,57996,36431,27900,49043,14222,5766,2577, 
 筹资活动产生的现金流量净额(万元),-28932,62747,99061,74164,9863,-5915,38009,23333,25391,15022, 
 汇率变动对现金及现金等价物的影响(万元),19,-2,2,-7,48,--,--,--,-0,-0, 
