 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),228453,153719,121832,83191,75175,70936,57221,85937,65602,36086,33313, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),8085,7359,5984,6246,7246,5813,6402,8592,5959,3808,2719, 
 收到的其他与经营活动有关的现金(万元),5414,2597,3740,2247,674,2979,1681,634,306,1729,2338, 
 经营活动现金流入小计(万元),241952,163674,131556,91684,83095,79728,65304,95163,71867,41623,38370, 
 购买商品、接受劳务支付的现金(万元),87415,74259,68795,60521,61006,69785,51988,74169,61999,39873,29987, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),21441,15127,10794,7547,5440,3774,2683,1824,1181,835,741, 
 支付的各项税费(万元),24895,19099,11370,6050,4409,3360,2891,2834,1276,740,338, 
 支付的其他与经营活动有关的现金(万元),58896,34296,20969,10897,7040,4869,3289,2454,1709,2835,3148, 
 经营活动现金流出小计(万元),192646,142780,111928,85015,77895,81788,60851,81280,66166,44283,34213, 
 经营活动产生的现金流量净额(万元),49306,20894,19628,6669,5200,-2060,4454,13883,5702,-2660,4157, 
 收回投资所收到的现金(万元),133240,109315,91218,98164,56906,27000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1581,1147,1015,970,712,273,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14,178,1802,8,17,24,--,0,--,5,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),9550,156,1100,--,--,1613,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),144385,110795,95135,99143,57634,28911,0,0,0,5,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12105,14393,13117,8204,6650,17313,7196,1773,1606,2357,530, 
 投资所支付的现金(万元),124999,209167,87992,96450,64230,35143,--,--,--,300,40, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,48942,-4291,--,16397,--,--,--,1828,--, 
 支付的其他与投资活动有关的现金(万元),--,--,50,--,--,--,--,--,--,--,--, 
