 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),1248492,1142322,1324872,685580,833188,985941,961054,765503,531707,364083,353451,327047,270147, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),68998,5388,9061,10839,10440,12920,16257,14725,9791,7435,8369,11148,10975, 
 收到的其他与经营活动有关的现金(万元),50542,185664,32746,8237,5543,6710,12942,15243,6975,5176,5238,8751,9232, 
 经营活动现金流入小计(万元),1368032,1333374,1366680,704656,849170,1005571,990253,795470,548473,376694,367059,346945,290354, 
 购买商品、接受劳务支付的现金(万元),1119860,1072047,1299784,572041,758890,852896,871410,736604,507592,338489,313003,288018,235765, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),122115,110676,114176,56142,55837,54710,48490,32730,30257,26318,26267,25122,20702, 
 支付的各项税费(万元),49548,37757,35713,22951,17036,22806,23160,8024,6891,6992,8027,6385,6557, 
 支付的其他与经营活动有关的现金(万元),72476,181358,77889,41224,40445,34526,38013,23077,20593,15122,15427,19069,19007, 
 经营活动现金流出小计(万元),1363998,1401838,1527562,692359,872208,964938,981072,800435,565334,386921,362723,338595,282031, 
 经营活动产生的现金流量净额(万元),4034,-68464,-160883,12297,-23037,40633,9181,-4965,-16860,-10227,4335,8351,8323, 
 收回投资所收到的现金(万元),744,3176,70205,457,800,2800,1070,4848,1065,1118,5142,1941,405, 
 取得投资收益所收到的现金(万元),299,593,41,156,20,28,-39,400,186,316,1989,3870,230, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7753,1512,1520,267,3002,5665,-4599,5876,56004,332,6058,82648,844, 
 处置子公司及其他营业单位收到的现金净额(万元),--,-852,--,19445,--,--,--,90,--,13,--,4,0, 
 收到的其他与投资活动有关的现金(万元),5500,4701,28621,3478,--,--,12305,1624,--,4296,1766,5682,10, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),14295,9129,100386,23804,3822,8493,8737,12838,57255,6076,14956,94145,1489, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14732,30843,16804,11144,20180,33001,24748,28957,23221,12699,12734,15887,16972, 
 投资所支付的现金(万元),319,--,67029,39311,50,17002,27619,8326,3884,992,4727,2314,1243, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),500,4823,5069,--,251,240,--,27,5016,415,477,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),15551,35666,88902,50455,20481,50243,52367,37311,32121,14106,17937,18201,18215, 
 投资活动产生的现金流量净额(万元),-1256,-26537,11484,-26651,-16659,-41750,-43630,-24473,25135,-8030,-2982,75943,-16726, 
 吸收投资收到的现金(万元),200,29,21690,39426,--,75655,410,--,1410,--,200,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,21690,--,--,736,410,--,1410,--,--,0,0, 
 取得借款收到的现金(万元),424072,462092,396631,320481,274302,277968,281377,174859,100175,97681,119794,97354,126821, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),21094,17982,9408,3480,6793,23770,2740,7187,10685,6702,100,4787,682, 
 筹资活动现金流入小计(万元),445367,480103,427729,363387,281095,377392,284527,182046,112270,104383,120094,102141,127503, 
 偿还债务支付的现金(万元),427736,378181,293145,342448,241961,262676,217098,157439,81956,83971,115502,120988,115295, 
 分配股利、利润或偿付利息所支付的现金(万元),27328,22423,15532,15699,18591,19076,18145,7211,4321,4009,6711,7610,7161, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,15532,--,--,2410,562,201,374,474,--,0,0, 
 支付其他与筹资活动有关的现金(万元),17916,3001,4196,966,800,14488,8467,--,590,321,5011,44361,1709, 
 筹资活动现金流出小计(万元),472980,403605,312874,359113,261352,296241,243710,164650,86866,88301,127224,172960,124165, 
 筹资活动产生的现金流量净额(万元),-27613,76499,114855,4275,19743,81151,40817,17396,25404,16082,-7130,-70819,3338, 
 汇率变动对现金及现金等价物的影响(万元),214,-365,446,45,391,137,34,-163,-11,-27,35,-76,139, 
 现金及现金等价物净增加额(万元),-24621,-18868,-34097,-10034,-19562,80172,6402,-12205,33667,-2202,-5742,13399,-4926, 
 加:期初现金及现金等价物余额(万元),78450,97318,131415,141449,161011,80839,74438,70730,37062,39265,45006,31607,36533, 
 期末现金及现金等价物余额(万元),53830,78450,97318,131415,141449,161011,80839,58525,70730,37062,39265,45006,31607, 
 净利润(万元),37939,24903,16804,8271,-27265,6057,14065,17635,12955,2117,2041,62244,-33793, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 资产减值准备(万元),28808,8715,11306,14452,20607,4345,6553,1275,81,1487,1626,544,32179, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),14711,14595,21921,8797,9517,10012,8796,6700,5022,5479,5562,5272,4474, 
 无形资产摊销(万元),4372,4399,2820,2705,2119,1526,2011,468,471,519,491,452,425, 
 长期待摊费用摊销(万元),923,2651,515,212,208,159,193,108,116,71,68,109,107, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-10782,-789,-97,-384,-2012,-21148,-19718,-2669,-7720,-2202,169,-67997,3, 
 固定资产报废损失(万元),362,69,--,278,--,--,11,2,-21,--,85,-24,18, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,-0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 财务费用(万元),25293,19370,13603,13398,16459,15451,14601,6827,4661,3507,5272,6029,7470, 
 投资损失(万元),1188,496,17,-29215,-122,492,-325,-263,-229,-386,-1910,-815,-306, 
 递延所得税资产减少(万元),-2435,265,-1877,-392,-230,-446,-887,-127,342,-50,-165,21,417, 
 递延所得税负债增加(万元),-750,-295,1364,7832,-11042,4652,2548,-8577,536,-0,-137,9263,16, 
 存货的减少(万元),36802,65316,-196107,29752,-20874,10822,-5209,-105,-26818,-769,1131,-8714,-4733, 
 经营性应收项目的减少(万元),-596535,-214720,-354406,50154,-1052,-23078,-54669,-74103,-22158,-9083,-22662,6786,-11940, 
 经营性应付项目的增加(万元),464138,6559,323253,-93566,-9350,31789,41211,47863,19059,-8939,13472,-4953,14206, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,-3159,-1980,-706,0,0, 
 经营活动产生现金流量净额(万元),4034,-68464,-160883,12297,-23037,40633,9181,-4965,-16860,-10227,4335,8351,8766, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 现金的期末余额(万元),53830,78450,97318,131415,141449,161011,80839,58525,70730,37062,39265,45006,31607, 
 现金的期初余额(万元),78450,97318,131415,141449,161011,80839,74438,70730,37062,39265,45006,31607,36533, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 现金及现金等价物的净增加额(万元),-24621,-18868,-34097,-10034,-19562,80172,6402,-12205,33667,-2202,-5742,13399,-4926, 

