 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),50191,50768,40272,39210,34621,31320,31711, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,5,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4762,2439,2728,3770,3341,4130,2392, 
 经营活动现金流入小计(万元),54954,53207,43005,42980,37962,35450,34104, 
 购买商品、接受劳务支付的现金(万元),32405,37067,31530,24815,26794,22538,24870, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6641,5146,4542,4946,5323,4806,3548, 
 支付的各项税费(万元),3245,2487,2706,1829,1770,1459,1430, 
 支付的其他与经营活动有关的现金(万元),9163,8950,6168,7633,8082,6505,4711, 
 经营活动现金流出小计(万元),51454,53649,44947,39223,41968,35308,34560, 
 经营活动产生的现金流量净额(万元),3500,-443,-1941,3757,-4006,142,-456, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1,--,15,8,--,473, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,101,600,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,1,101,615,8,0,473, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8392,3233,128,2481,214,303,2654, 
 投资所支付的现金(万元),--,--,--,17,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
