 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),250851,223001,221301,243287,259948,232822,232950,177357,121081,173015, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),10407,9358,10200,9062,7138,6739,9755,9821,4108,5231, 
 收到的其他与经营活动有关的现金(万元),3839,2788,3329,7176,2452,2823,2015,828,418,5122, 
 经营活动现金流入小计(万元),265097,235148,234831,259526,269539,242384,244721,188007,125607,183368, 
 购买商品、接受劳务支付的现金(万元),144163,133297,127323,140849,137491,130333,135297,127710,87657,106963, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),47518,43375,43942,43336,38114,31755,28946,23442,16510,13396, 
 支付的各项税费(万元),13838,12206,18066,19896,22444,16862,14911,9637,7376,9966, 
 支付的其他与经营活动有关的现金(万元),26109,16674,18190,27228,28845,22237,21300,21692,16882,15707, 
 经营活动现金流出小计(万元),231628,205552,207521,231308,226894,201187,200454,182481,128426,146031, 
 经营活动产生的现金流量净额(万元),33469,29596,27310,28217,42645,41197,44267,5525,-2819,37336, 
 收回投资所收到的现金(万元),186234,156632,148800,238400,294500,3000,--,--,--,--, 
 取得投资收益所收到的现金(万元),3701,2248,1733,3372,1906,293,161,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),403,161,335,0,151,172,70,143,98,377, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,382,120,5163,4368,417,--,359,3617,10647, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),190338,159424,150988,246935,300925,3882,231,502,3715,11024, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14086,5491,11430,20075,15885,10524,6069,7254,3673,6943, 
 投资所支付的现金(万元),187678,186382,148800,201700,381200,3000,--,270,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,69,--,1630,--,--,3574,14036,4,35760, 
 支付的其他与投资活动有关的现金(万元),--,--,5000,790,--,--,--,265,--,986, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),201763,191942,165230,224195,397085,13524,9643,21826,3677,43689, 
 投资活动产生的现金流量净额(万元),-11426,-32518,-14242,22740,-96160,-9642,-9412,-21324,38,-32665, 
 吸收投资收到的现金(万元),--,--,--,0,83920,68,68,--,10,39306, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,0,--,68,68,--,10,24, 
 取得借款收到的现金(万元),139746,128317,121023,120865,182691,153549,187015,144264,61393,89363, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,16342,--,600,1700,1716, 
 筹资活动现金流入小计(万元),139746,128317,121023,120865,266611,169959,187083,144864,63103,130385, 
 偿还债务支付的现金(万元),122460,121246,115084,137545,195859,159105,179240,115185,69408,79723, 
 分配股利、利润或偿付利息所支付的现金(万元),13441,13375,19564,31805,27995,32567,14494,10198,880,41541, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,232,435,1034,765,127,--,--, 
 支付其他与筹资活动有关的现金(万元),343,--,--,--,--,313,18252,1875,190,373, 
 筹资活动现金流出小计(万元),136244,134621,134648,169350,223854,191985,211987,127258,70478,121637, 
 筹资活动产生的现金流量净额(万元),3502,-6303,-13624,-48485,42757,-22026,-24904,17606,-7376,8748, 
 汇率变动对现金及现金等价物的影响(万元),-1667,-516,700,2246,39,-505,-266,-1271,-86,675, 
 现金及现金等价物净增加额(万元),23879,-9742,143,4718,-10720,9024,9685,536,-10242,14094, 
 加:期初现金及现金等价物余额(万元),17639,27380,27237,22519,33239,19991,14530,13995,24237,10142, 
 期末现金及现金等价物余额(万元),41517,17639,27380,27237,22519,29067,24215,14530,13995,24237, 
 净利润(万元),27151,20265,21163,34405,57211,47585,29371,20445,11318,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),5929,3009,4906,4775,3377,4472,2370,1067,754,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),8006,8606,8175,6375,5415,4976,4738,4561,4086,--, 
 无形资产摊销(万元),648,925,786,652,589,514,490,508,270,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-43,188,124,2849,19,-47,319,16,193,--, 
 固定资产报废损失(万元),31,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,-404,-211,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,-462,-80,-33,-31,-24,-25,-20,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-71,1976,696,1477,1765,1528,3041,2464,896,--, 
 投资损失(万元),-3701,-2583,-1718,-3263,-1870,-437,-165,24,--,--, 
 递延所得税资产减少(万元),-211,179,-1675,-614,-1943,-1504,-1344,-693,-371,--, 
 递延所得税负债增加(万元),-15,-88,-1143,1003,-37,-36,-6,-54,--,--, 
 存货的减少(万元),-19984,7947,-9620,-20564,2330,-4941,-648,-13779,-26908,--, 
 经营性应收项目的减少(万元),-26009,-13243,-3202,10336,-36934,-19482,-9333,-33601,505,--, 
 经营性应付项目的增加(万元),42128,1736,7342,-6971,14103,8723,15479,25751,6505,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-389,678,--,--,-1349,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),33469,29596,27310,28217,42645,41197,44267,5525,-2819,--, 
 债务转为资本(万元),--,--,--,6754,1679,--,747,1765,1207,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),41517,17639,31605,32962,25690,35062,42660,16822,15126,24237, 
 现金的期初余额(万元),17639,27380,32962,25690,35062,42660,16822,15126,25321,10142, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),23879,-9742,143,4718,-10720,9024,9685,536,-10242,14094, 

