 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),26623,24786,22714,23217,20932,22417,27101,23889,14159,7846, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),675,274,268,279,335,291,887,845,378,343, 
 收到的其他与经营活动有关的现金(万元),1058,1151,1136,1276,350,700,468,228,714,56, 
 经营活动现金流入小计(万元),28357,26211,24118,24772,21617,23409,28456,24961,15250,8246, 
 购买商品、接受劳务支付的现金(万元),10691,10637,8549,9649,7498,7044,7194,6054,4693,2070, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7403,6384,5247,4390,3888,3317,3122,2618,1918,1138, 
 支付的各项税费(万元),3492,3896,3193,3636,3654,4492,5338,4905,2420,1071, 
 支付的其他与经营活动有关的现金(万元),2244,2506,3738,2638,3603,3129,2979,2269,1857,722, 
 经营活动现金流出小计(万元),23830,23423,20727,20313,18642,17981,18632,15847,10888,5001, 
 经营活动产生的现金流量净额(万元),4527,2788,3391,4459,2975,5427,9824,9115,4362,3244, 
 收回投资所收到的现金(万元),73183,62000,13600,38226,--,--,--,--,4800,--, 
 取得投资收益所收到的现金(万元),1094,597,229,1500,2533,1014,213,--,1,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,1,--,0,--,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,12854,41599,28532,--,--,--,1963, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),74277,62597,13829,52580,44133,29546,213,0,4801,1963, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2235,2722,4072,13721,1347,7669,64,121,30,5, 
 投资所支付的现金(万元),75183,65000,26600,39789,1534,--,--,--,--,4800, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,12854,16099,54032,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),77418,67722,30672,53510,15734,23767,54096,121,30,4805, 
 投资活动产生的现金流量净额(万元),-3142,-5125,-16843,-931,28399,5779,-53882,-121,4771,-2842, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,59636,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,252,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,252,0,0,0,59636,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),4032,4680,3192,1120,3536,7280,10224,1680,2434,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,3168,1680,--,1296,1680,1824,1680,1584,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,808,79,--,--, 
 筹资活动现金流出小计(万元),4032,4680,3192,1120,3536,7280,11032,1759,2434,0, 
 筹资活动产生的现金流量净额(万元),-4032,-4680,-2940,-1120,-3536,-7280,48604,-1759,-2434,0, 
 汇率变动对现金及现金等价物的影响(万元),15,-1,1,1,-14,-1,-0,-1,-1,-0, 
 现金及现金等价物净增加额(万元),-2632,-7018,-16391,2409,27824,3926,4546,7234,6698,402, 
 加:期初现金及现金等价物余额(万元),33077,40094,56486,54077,26253,22327,17781,10548,3849,3447, 
 期末现金及现金等价物余额(万元),30445,33077,40094,56486,54077,26253,22327,17781,10548,3849, 
 净利润(万元),3167,3633,3351,5862,4860,6784,10075,9681,5214,2408, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-66,117,124,13,-2,-245,102,40,16,85, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),668,655,281,328,115,97,66,58,86,62, 
 无形资产摊销(万元),766,552,216,16,14,8,10,10,10,8, 
 长期待摊费用摊销(万元),3,3,3,2,--,--,0,--,24,32, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,0,0,1,0,-0,1,4,1, 
 固定资产报废损失(万元),--,2,--,--,--,--,0,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,0,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-15,1,-1,-323,-1731,-1632,-1134,1,1,0, 
 投资损失(万元),-1048,-552,-229,-226,--,--,0,--,-1,--, 
 递延所得税资产减少(万元),-315,-476,-170,-10,131,77,-84,-323,-60,-14, 
 递延所得税负债增加(万元),--,--,--,--,--,--,0,--,--,--, 
 存货的减少(万元),-1390,-743,-270,-83,-288,607,-376,-225,-1859,312, 
 经营性应收项目的减少(万元),1798,-2362,36,57,-930,-1,526,-517,408,-116, 
 经营性应付项目的增加(万元),957,665,50,-1178,803,-267,640,390,520,465, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),2,1294,--,--,--,--,0,--,--,--, 
 经营活动产生现金流量净额(万元),4527,2788,3391,4459,2975,5427,9824,9115,4362,3244, 
 债务转为资本(万元),--,--,--,--,--,--,0,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,0,--,--,--, 
 现金的期末余额(万元),30445,33077,40094,56486,54077,26253,22327,17781,10548,3849, 
 现金的期初余额(万元),33077,40094,56486,54077,26253,22327,17781,10548,3849,3447, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,0,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,0,--,--,--, 
 现金及现金等价物的净增加额(万元),-2632,-7018,-16391,2409,27824,3926,4546,7234,6698,402, 

