 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),115144,122788,124969,99416,79860,81011, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,35,--,--,--,320, 
 收到的其他与经营活动有关的现金(万元),4216,4247,2147,1344,576,337, 
 经营活动现金流入小计(万元),119359,127070,127116,100760,80435,81669, 
 购买商品、接受劳务支付的现金(万元),65946,65293,71994,67989,56722,60197, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13024,16647,15720,9995,10975,8012, 
 支付的各项税费(万元),14724,14977,16091,12050,6235,4394, 
 支付的其他与经营活动有关的现金(万元),19309,16476,13345,9083,8149,4405, 
 经营活动现金流出小计(万元),113003,113393,117149,99117,82081,77007, 
 经营活动产生的现金流量净额(万元),6356,13676,9967,1643,-1645,4662, 
 收回投资所收到的现金(万元),45500,25260,47901,18175,2600,--, 
 取得投资收益所收到的现金(万元),948,98,207,32,1,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,1,123,100,8,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,1895,1477,500,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),46454,25359,50126,19784,3109,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6415,1265,5824,13153,8955,6948, 
 投资所支付的现金(万元),66793,45260,32052,34024,2600,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,1800,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),73208,46525,37875,47177,13355,6948, 
 投资活动产生的现金流量净额(万元),-26754,-21166,12251,-27393,-10246,-6948, 
 吸收投资收到的现金(万元),1881,33351,--,25150,13538,269, 
 其中：子公司吸收少数股东投资收到的现金(万元),7,--,--,--,--,--, 
 取得借款收到的现金(万元),46457,7450,16973,28661,20800,15550, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,5000,7064,--, 
 筹资活动现金流入小计(万元),48339,40801,16973,58811,41402,15819, 
 偿还债务支付的现金(万元),17708,6813,13470,15435,22180,15100, 
 分配股利、利润或偿付利息所支付的现金(万元),3754,8719,1076,12669,671,1087, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),105,1147,12369,--,2763,6101, 
 筹资活动现金流出小计(万元),21566,16679,26915,28104,25613,22288, 
 筹资活动产生的现金流量净额(万元),26773,24122,-9942,30707,15789,-6469, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),6375,16632,12276,4956,3898,-8756, 
 加:期初现金及现金等价物余额(万元),40235,23603,11328,6371,2473,11229, 
 期末现金及现金等价物余额(万元),46611,40235,23603,11328,6371,2473, 
 净利润(万元),18043,19442,17567,15063,10519,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),2081,701,243,1055,127,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2708,2633,2597,1437,761,--, 
 无形资产摊销(万元),202,190,159,82,148,--, 
 长期待摊费用摊销(万元),112,49,4,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5,--,61,64,0,--, 
 固定资产报废损失(万元),0,5,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),1302,473,961,1531,904,--, 
 投资损失(万元),-948,-98,-207,-32,-1,--, 
 递延所得税资产减少(万元),-416,-115,-43,-255,-181,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-3434,-3099,3201,3876,-1141,--, 
 经营性应收项目的减少(万元),-16167,-11030,-1164,-11771,-15237,--, 
 经营性应付项目的增加(万元),2812,4525,-7751,4388,4955,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),67,--,-5660,-13796,-2500,--, 
 经营活动产生现金流量净额(万元),6356,13676,9967,1643,-1645,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),46611,40235,23603,11328,6371,2473, 
 现金的期初余额(万元),40235,23603,11328,6371,2473,11229, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6375,16632,12276,4956,3898,-8756, 

