 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),635745,603138,556538,741946,787751,832280,1024506,1381104,74563,84715,92227,60513,56461,44715,31039, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到的税费返还(万元),24861,18204,23882,36480,22559,17672,14670,7481,910,1434,1206,3065,605,263,418, 
 收到的其他与经营活动有关的现金(万元),21388,35774,37835,40794,61163,97595,78728,84216,2097,880,548,175,130,2662,6, 
 经营活动现金流入小计(万元),681994,657116,618255,819221,871473,947547,1117904,1472801,77570,87029,93980,63753,57196,47640,31463, 
 购买商品、接受劳务支付的现金(万元),521797,459185,469528,601407,709735,648457,804300,1203009,78271,40138,78888,34843,39023,37467,20868, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付给职工以及为职工支付的现金(万元),86012,83430,87304,82505,76027,63312,68622,66515,4621,4193,3787,2504,2337,2191,1851, 
 支付的各项税费(万元),25972,50687,34859,51887,35337,48589,69488,122369,7696,7804,6525,6695,4790,3010,1618, 
 支付的其他与经营活动有关的现金(万元),45008,52479,43608,79601,83669,71332,71782,66352,3485,4302,3676,5397,5983,1837,6710, 
 经营活动现金流出小计(万元),678789,645781,635299,815400,904767,831689,1014192,1458246,94072,56436,92876,49438,52134,44505,31047, 
 经营活动产生的现金流量净额(万元),3205,11335,-17044,3820,-33294,115858,103712,14555,-16502,30592,1105,14315,5062,3136,415, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 取得投资收益所收到的现金(万元),1150,2068,3448,--,919,1516,1483,234,--,--,--,--,--,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),300,415,254,101,35,522,152,237,--,12,102,38,3459,44,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,6000,--,--,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 投资活动现金流入小计(万元),1450,2483,3702,101,954,2037,1635,471,0,12,6102,38,3459,44,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6421,4548,1075,2290,4383,2817,8561,38702,8490,29996,50538,11591,5758,3120,1440, 
 投资所支付的现金(万元),--,42,3360,--,--,--,740,2480,--,--,--,--,--,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 投资活动现金流出小计(万元),6421,4590,4435,2290,4383,2817,9300,41183,8490,29996,50538,11591,5758,3120,1440, 
 投资活动产生的现金流量净额(万元),-4971,-2108,-734,-2190,-3429,-779,-7665,-40711,-8490,-29984,-44436,-11553,-2299,-3076,-1440, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,6000,--,56466,6644,--,0,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,6000,--,--,--,0,0,--, 
 取得借款收到的现金(万元),75000,40000,23800,99033,41660,25000,128000,210000,37356,38873,24000,2500,5200,4000,5900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到其他与筹资活动有关的现金(万元),--,1531,2494,633,1885,2805,1094,4135,--,--,--,--,--,0,1, 
 筹资活动现金流入小计(万元),75000,41531,26294,99666,43545,27805,129094,214135,43356,38873,80466,9144,5200,4000,5901, 
 偿还债务支付的现金(万元),50000,63800,20858,83517,25000,129000,230856,175500,18000,44373,10500,5700,6000,5200,820, 
 分配股利、利润或偿付利息所支付的现金(万元),5005,3730,3254,4761,6048,9450,16453,12652,4958,5040,5039,1446,273,200,297, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,25,--,--,--,--,582,461,--,0,--, 
 筹资活动现金流出小计(万元),55005,67530,24112,88278,31048,138475,247310,188152,22958,49413,16121,7607,6273,5400,1117, 
 筹资活动产生的现金流量净额(万元),19995,-26000,2181,11388,12497,-110670,-118216,25983,20398,-10540,64344,1537,-1073,-1400,4783, 
 汇率变动对现金及现金等价物的影响(万元),1222,-1417,3216,1755,105,-596,88,-81,-32,-167,-15,--,--,0,--, 
 现金及现金等价物净增加额(万元),19451,-18190,-12380,14773,-24121,3813,-22081,-254,-4625,-10098,20998,4299,1690,-1340,3758, 
 加:期初现金及现金等价物余额(万元),42174,60364,72744,57971,82092,78279,100360,100614,20159,30257,9259,4960,3270,4609,851, 
 期末现金及现金等价物余额(万元),61625,42174,60364,72744,57971,82092,78279,100360,15534,20159,30257,9259,4960,3270,4609, 
 净利润(万元),231,1868,912,599,596,33337,36059,90865,13665,15471,12910,7768,5225,0,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 资产减值准备(万元),4020,-16343,9350,32104,31268,15535,15771,4671,1975,411,152,80,61,0,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),29627,31399,33103,33509,33822,30876,30560,32725,8824,8487,2625,2386,1618,0,--, 
 无形资产摊销(万元),1208,1213,1220,1210,1279,1221,1216,1053,315,248,122,38,--,0,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,141,154,154,--,--,--,--,--,0,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-312,-800,-35,-233,597,-122,-295,-105,287,--,-11,-38,-50,0,--, 
 固定资产报废损失(万元),40,43,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 财务费用(万元),2015,3260,-1148,2035,2526,-762,9068,8551,1762,1782,1844,1344,1277,0,--, 
 投资损失(万元),355,-2802,229,-3170,-252,-1364,-1878,-813,--,--,--,--,--,0,--, 
 递延所得税资产减少(万元),-2774,7972,-6658,-6746,-1564,-615,5939,1233,-502,-49,-60,-2,-18,0,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,--, 
 存货的减少(万元),-96240,109410,-41973,1452,-66769,-6387,76919,186733,-4153,5326,-14681,-6654,-2783,0,--, 
 经营性应收项目的减少(万元),46815,-28797,42178,117928,-17376,88976,107172,-332012,-42264,-46143,-12103,687,-2943,0,--, 
 经营性应付项目的增加(万元),18219,-92421,-51161,-169999,-14198,-39971,-176974,21501,3590,45059,10305,8705,2675,0,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 其他(万元),--,-2667,-3062,-4869,-3224,-5008,--,--,--,--,--,--,--,0,--, 
 经营活动产生现金流量净额(万元),3205,11335,-17044,3820,-33294,115858,103712,14555,-16502,30592,1105,14315,5062,0,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 现金的期末余额(万元),61625,42174,60364,72744,57971,82092,78279,100360,15534,20159,30257,9259,4960,3270,4609, 
 现金的期初余额(万元),42174,60364,72744,57971,82092,78279,100360,100614,20159,30257,9259,4960,3270,4609,851, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 现金及现金等价物的净增加额(万元),19451,-18190,-12380,14773,-24121,3813,-22081,-254,-4625,-10098,20998,4299,1690,-1340,3758, 

