 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),160387,138624,136734,87052,86601,51925,46465,18576, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),12601,7676,8966,5481,6781,4555,4006,1554, 
 收到的其他与经营活动有关的现金(万元),6416,4635,371,753,814,382,115,87, 
 经营活动现金流入小计(万元),179404,150935,146070,93287,94196,56863,50587,20217, 
 购买商品、接受劳务支付的现金(万元),65348,64742,41095,27348,30232,13042,17381,9483, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),49756,43311,36559,23700,11684,7463,3881,1374, 
 支付的各项税费(万元),16451,18722,21511,16635,14847,9978,8074,2143, 
 支付的其他与经营活动有关的现金(万元),32665,26991,18331,13074,6950,5958,5647,2866, 
 经营活动现金流出小计(万元),164221,153766,117495,80757,63713,36442,34983,15866, 
 经营活动产生的现金流量净额(万元),15183,-2830,28575,12529,30483,20421,15603,4351, 
 收回投资所收到的现金(万元),75885,159700,40000,147600,167743,24125,3701,1663, 
 取得投资收益所收到的现金(万元),284,979,99,756,944,171,30,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),122,155,13,1,--,7,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),0,20000,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),76291,180834,40112,148357,168687,24303,3732,1663, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),33427,67917,22171,37275,4544,3126,3934,1044, 
 投资所支付的现金(万元),127542,102700,88200,121732,192103,31985,7001,2203, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,170,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),160969,170617,110371,159006,196817,35112,10935,3248, 
 投资活动产生的现金流量净额(万元),-84678,10217,-70259,-10649,-28130,-10808,-7203,-1584, 
 吸收投资收到的现金(万元),58930,15510,57336,881,--,--,1362,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,490,589,881,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),58930,15510,57336,881,0,0,1362,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),9303,9361,0,5000,2000,1412,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),159,8899,663,--,--,--,--,--, 
 筹资活动现金流出小计(万元),9462,18261,663,5000,5750,3576,3285,0, 
 筹资活动产生的现金流量净额(万元),49468,-2751,56673,-4119,-5750,-3576,-1923,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-20028,4636,14989,-2239,-3397,6036,6477,2767, 
 加:期初现金及现金等价物余额(万元),30693,26058,11069,13308,16705,10669,4191,1424, 
 期末现金及现金等价物余额(万元),10665,30693,26058,11069,13308,16705,10669,4191, 
 净利润(万元),20393,30669,31591,26562,38291,24922,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1231,875,255,853,568,250,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5953,3698,3625,2468,1638,997,--,--, 
 无形资产摊销(万元),530,296,631,329,227,138,--,--, 
 长期待摊费用摊销(万元),171,2519,332,69,54,46,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),12,3,-5,-0,1,-5,--,--, 
 固定资产报废损失(万元),0,12,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),1175,--,--,--,--,--,--,--, 
 投资损失(万元),-284,-854,-268,-945,-944,-397,--,--, 
 递延所得税资产减少(万元),-1135,-187,59,90,-73,-51,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-11599,-27351,-7995,-3411,-2279,-1453,--,--, 
 经营性应收项目的减少(万元),-10058,-21151,-30766,-29773,-30028,-24671,--,--, 
 经营性应付项目的增加(万元),4745,5535,31115,16290,23030,20644,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),4048,3107,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),15183,-2830,28575,12529,30483,20421,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10665,30693,26058,11069,13308,16705,10669,4191, 
 现金的期初余额(万元),30693,26058,11069,13308,16705,10669,4191,1424, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-20028,4636,14989,-2239,-3397,6036,6477,2767, 

