 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),55130,46295,99266,60806,31827,22275,23527,19525,15473,19683,23918,18954,15581, 
 客户存款和同业存放款项净增加额(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,0,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,210,0,0,--,--,--,521,--,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),22258,34912,15034,29314,2195,1844,2747,2659,1379,309,234,7079,4874, 
 经营活动现金流入小计(万元),77388,81417,114300,90120,34022,24119,26274,22705,16852,19992,24152,26033,20455, 
 购买商品、接受劳务支付的现金(万元),39127,93378,100343,44993,26022,16237,19372,14390,10034,11170,15125,11555,10198, 
 客户贷款及垫款净增加额(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),4709,5854,4892,2423,3686,2873,2324,2154,2270,1818,1433,1503,553, 
 支付的各项税费(万元),1900,8579,9099,7781,2908,3592,1818,1672,2510,2520,2328,1864,1282, 
 支付的其他与经营活动有关的现金(万元),9196,25934,16162,31915,1697,2846,2394,2062,1622,1532,1671,4391,8432, 
 经营活动现金流出小计(万元),54932,133745,130497,87113,34314,25548,25908,20278,16436,17039,20557,19312,20466, 
 经营活动产生的现金流量净额(万元),22457,-52328,-16197,3007,-292,-1430,366,2426,415,2953,3595,6721,-11, 
 收回投资所收到的现金(万元),2300,--,0,--,6384,--,--,--,140,211,0,500,0, 
 取得投资收益所收到的现金(万元),--,--,0,--,29,--,--,--,--,2,0,6,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,0,--,--,--,--,--,--,--,0,19,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,0,--,--,--,--,--,--,--,0,1800,0, 
 收到的其他与投资活动有关的现金(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),2300,0,0,0,6413,0,0,0,140,213,0,2324,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),235,366,864,689,410,1653,3968,8088,9580,1294,1650,431,390, 
 投资所支付的现金(万元),--,--,2995,--,10384,--,--,2100,--,140,211,0,500, 
 质押贷款净增加额(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,0,--,--,11733,--,--,--,--,0,1800,0, 
 支付的其他与投资活动有关的现金(万元),--,--,0,--,--,--,--,--,--,--,0,0,0, 
