 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),1611619,1551763,1627782,2304083,1699661,1431431,1533980,1097561,569898,486767,472526,494775,271330, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),24221,25338,17167,7568,1949,1270,2650,1354,12387,4496,5076,6923,4346, 
 收到的其他与经营活动有关的现金(万元),32675,28242,31351,30189,16909,22447,13446,13510,30828,21597,13203,14315,6342, 
 经营活动现金流入小计(万元),1668515,1605342,1676300,2341841,1718519,1455148,1550076,1112424,613113,512859,490805,516014,282017, 
 购买商品、接受劳务支付的现金(万元),1184934,1234961,1657033,2024256,1508409,1409632,1512720,986866,463034,328521,348399,398196,211627, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),80856,76789,82031,76546,70557,64987,62416,58253,45018,39665,37338,26661,15469, 
 支付的各项税费(万元),59429,79579,95203,40998,41315,46274,51079,50962,53390,34730,42833,34469,22805, 
 支付的其他与经营活动有关的现金(万元),69011,52771,70666,57076,41667,34176,37665,47744,49272,53840,41014,19489,13440, 
 经营活动现金流出小计(万元),1394231,1444100,1904933,2198876,1661947,1555070,1663881,1143825,610714,456755,469584,478815,263342, 
 经营活动产生的现金流量净额(万元),274284,161242,-228633,142965,56572,-99922,-113805,-31401,2399,56104,21221,37199,18676, 
 收回投资所收到的现金(万元),648,1440,--,13295,120,10,43612,11200,47,38,13488,92,17275, 
 取得投资收益所收到的现金(万元),82,13503,188,6969,10244,4136,3704,551,2060,1096,2159,220,243, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3192,18720,25055,131,66,714,53,303,10047,18274,263,330,243, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,403,77,0,10303,0, 
 收到的其他与投资活动有关的现金(万元),439,--,2000,183,82,--,15300,--,--,--,0,0,13712, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),4361,33664,27243,20578,10512,4860,62669,12053,12556,19485,15910,10944,31472, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13308,7768,15492,25194,72301,71841,35166,28422,94047,32215,63025,73770,30753, 
 投资所支付的现金(万元),648,460,996,1512,246,--,2920,35206,2060,2827,0,54047,3855, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),109937,--,--,--,322,--,--,--,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),16530,1000,--,192,174,--,1765,--,1422,80,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),140422,9228,16489,26898,73044,71841,39851,63628,97530,35122,63025,127817,34608, 
 投资活动产生的现金流量净额(万元),-136061,24436,10754,-6321,-62532,-66981,22818,-51575,-84974,-15637,-47115,-116873,-3136, 
 吸收投资收到的现金(万元),132236,--,4980,1349,2730,176172,14700,28,0,--,0,7561,8948, 
 其中：子公司吸收少数股东投资收到的现金(万元),132236,--,4980,1349,180,--,14700,28,0,--,0,0,0, 
 取得借款收到的现金(万元),730316,865490,994056,806511,512305,514575,515837,353948,299642,295496,265943,169215,55400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),28650,43146,14285,--,27184,--,5738,5792,11977,19750,11312,13200,40, 
 筹资活动现金流入小计(万元),891202,908636,1013322,807860,542219,690747,536275,359767,311620,315246,277255,189976,64388, 
 偿还债务支付的现金(万元),795199,941338,884732,665322,438074,478393,355020,201968,229855,293396,197069,42900,33858, 
 分配股利、利润或偿付利息所支付的现金(万元),57094,62569,48758,48378,43594,47587,48491,34344,28509,21953,40027,40077,34635, 
 其中：子公司支付给少数股东的股利、利润(万元),13589,10829,5299,6177,8664,8252,5588,9532,12340,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),26212,37007,26917,18597,7731,31654,1583,5084,12164,4457,35433,7000,0, 
 筹资活动现金流出小计(万元),878504,1040914,960408,732298,489399,557634,405094,241397,270528,319805,272529,89977,68492, 
 筹资活动产生的现金流量净额(万元),12698,-132278,52914,75562,52820,133113,131181,118370,41092,-4560,4726,100000,-4105, 
 汇率变动对现金及现金等价物的影响(万元),8922,-8957,10259,-63915,-763,-835,-409,-2412,97,-224,-1784,-1491,-891, 
 现金及现金等价物净增加额(万元),159844,44442,-154706,148291,46098,-34624,39785,32982,-41386,35683,-22951,18835,10544, 
 加:期初现金及现金等价物余额(万元),224049,179607,334312,186021,139923,174547,134762,101780,143167,107484,130435,111600,101056, 
 期末现金及现金等价物余额(万元),383893,224049,179607,334312,186021,139923,174547,134762,101780,143167,107484,130435,111600, 
 净利润(万元),24771,36894,34262,30707,32001,17321,22552,48831,30744,24901,24999,76738,61128, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),43874,53120,12282,22695,11713,5478,7474,9888,6590,-1314,2916,1726,6428, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),32320,34860,35291,28530,26282,23291,23451,19210,16054,14215,11032,7021,4394, 
 无形资产摊销(万元),6090,6274,6162,7081,5984,5801,5611,5565,5184,4698,4593,423,329, 
 长期待摊费用摊销(万元),19263,25597,6711,2764,2055,1729,1645,1855,506,1152,166,460,87, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,0,0,50, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1237,--,13594,-242,-3342,-64,-23610,-30949,-8308,-302,345,-86,-22, 
 固定资产报废损失(万元),227,14,16,--,--,--,8,1,--,6,-42,30,12, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,0,-2,-77, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),31522,47610,41542,25690,39462,31027,37068,27737,19565,16801,16174,7483,4872, 
 投资损失(万元),-4517,-3800,-5024,-9890,-6118,-6478,-471,-6328,-5264,-1771,-1697,-2618,-16149, 
 递延所得税资产减少(万元),-9604,-4443,3012,2207,573,-26,-10052,-1377,-5037,-2545,-654,-1668,-2336, 
 递延所得税负债增加(万元),-16528,-1374,-1374,-1329,-2488,-2498,-2490,-3541,-2264,-607,-2633,-710,571, 
 存货的减少(万元),60342,-20857,20632,-135226,-32470,-4602,-81875,-94493,-46296,-8277,-15016,-21419,-3973, 
 经营性应收项目的减少(万元),55689,175911,-243718,-53374,-138102,-61735,-183455,-71685,-9672,-11731,11596,-55764,-42864, 
 经营性应付项目的增加(万元),33159,-188231,-151958,223353,121024,-109165,90338,63885,598,20877,-30558,32658,6753, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),-1087,-334,-64,--,--,--,--,--,--,--,0,-7074,-526, 
 经营活动产生现金流量净额(万元),274284,161242,-228633,142965,56572,-99922,-113805,-31401,2399,56104,21221,37199,18676, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),383893,224049,179607,334312,186021,139923,174547,134762,101780,143167,107484,130435,111600, 
 现金的期初余额(万元),224049,179607,334312,186021,139923,174547,134762,101780,143167,107484,130435,111600,101056, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),159844,44442,-154706,148291,46098,-34624,39785,32982,-41386,35683,-22951,18835,10544, 

