 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),818938,783556,746468,847108,568327,531051,413851,351115,162717,221709,209252,169569,67742, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到的税费返还(万元),2889,2114,1142,187,266,233,257,214,363,276,6,53,25, 
 收到的其他与经营活动有关的现金(万元),15350,14116,6695,19767,3728,4294,5777,14098,2856,4491,1955,6067,4953, 
 经营活动现金流入小计(万元),837177,799785,754304,867062,572321,535578,419885,365427,165935,226476,211213,175690,72721, 
 购买商品、接受劳务支付的现金(万元),641054,599027,436483,427274,325778,276163,225617,239476,112190,130300,120722,77526,38079, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付给职工以及为职工支付的现金(万元),57904,59561,61653,62604,29739,27383,21724,18600,8532,27330,24497,13513,3276, 
 支付的各项税费(万元),23986,33171,71304,76304,38984,46648,28961,24956,14255,18484,23956,21598,9594, 
 支付的其他与经营活动有关的现金(万元),14789,11309,11423,23671,11798,9300,8415,10727,5267,12410,8238,9164,7591, 
 经营活动现金流出小计(万元),737733,703069,580862,589853,406299,359495,284717,293760,140245,188525,177413,121800,58540, 
 经营活动产生的现金流量净额(万元),99445,96717,173442,277208,166022,176083,135168,71667,25691,37951,33799,53890,14181, 
 收回投资所收到的现金(万元),--,490,--,--,--,--,--,25000,--,--,56,311,8475, 
 取得投资收益所收到的现金(万元),239,893,107,74,5169,4387,4653,10449,--,--,1920,2844,1324, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),208,297,363,689,20,576,2,1372,37,96,184,49,76, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,1048,--,--,-23776,0,0,0, 
 收到的其他与投资活动有关的现金(万元),3,1817,670,--,2720,48,4039,127,2327,1476,477,1209,584, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 投资活动现金流入小计(万元),449,3496,1140,763,7909,5010,9742,36947,2364,-22204,2636,4413,10459, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),75350,93347,98448,111953,80920,81383,129544,109072,192896,168658,81498,47435,132180, 
 投资所支付的现金(万元),--,490,--,--,--,950,--,7766,9000,9700,2700,5100,9790, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,42000,--,16,0,4733,0, 
 支付的其他与投资活动有关的现金(万元),2886,1860,1866,6983,253,976,6049,403,224,1347,22,5,1569, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 投资活动现金流出小计(万元),78236,95697,100314,118936,81173,83309,135593,159241,202120,179721,84221,57272,143538, 
 投资活动产生的现金流量净额(万元),-77786,-92201,-99174,-118173,-73264,-78299,-125851,-122293,-199756,-201925,-81585,-52859,-133079, 
 吸收投资收到的现金(万元),--,--,--,--,57585,--,--,11547,--,5000,7440,7917,30350, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,9506,--,--,7440,7917,5000, 
 取得借款收到的现金(万元),926210,743661,697310,415893,340718,306607,352200,319250,354544,331890,194900,111200,178000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,96500,41932,43950,84692,59895,282,34401,30254,5099,0, 
 筹资活动现金流入小计(万元),926210,743661,697310,512393,440235,350557,436892,390692,354826,371291,232594,124216,208350, 
 偿还债务支付的现金(万元),851987,664502,681046,471623,408609,306135,292710,252342,173730,151284,134758,84808,80404, 
 分配股利、利润或偿付利息所支付的现金(万元),69276,69379,91793,111741,76688,76791,74811,59784,28302,27420,28825,20503,14839, 
 其中：子公司支付给少数股东的股利、利润(万元),1000,6978,20176,23553,6023,5151,2690,3459,49,49,3499,1052,853, 
 支付其他与筹资活动有关的现金(万元),1546,22,24000,74500,46400,62200,80800,26880,--,19153,20858,0,100, 
 筹资活动现金流出小计(万元),922808,733902,796839,657864,531697,445126,448321,339006,202032,197857,184442,105311,95343, 
 筹资活动产生的现金流量净额(万元),3402,9758,-99530,-145471,-91461,-94569,-11429,51686,152794,173434,48152,18905,113007, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,-4,-1,-0,-0,-5,0, 
 现金及现金等价物净增加额(万元),25060,14274,-25262,13564,1296,3214,-2113,1055,-21272,9461,367,19931,-5891, 
 加:期初现金及现金等价物余额(万元),62437,48164,73426,59862,36639,33425,35538,34483,48897,39436,39069,19139,25030, 
 期末现金及现金等价物余额(万元),87497,62437,48164,73426,37936,36639,33425,35538,27625,48897,39436,39069,19139, 
 净利润(万元),-88897,-97901,10082,49437,45955,38019,19604,20778,3505,4849,2802,11160,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,0,7014,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 资产减值准备(万元),9370,15074,14644,1910,3300,3214,2153,-6,2787,1768,3628,-97,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),97578,105219,92581,91677,49635,46818,36519,32800,12385,19161,15871,13642,--, 
 无形资产摊销(万元),1219,1202,1021,623,322,302,284,274,173,192,189,184,--, 
 长期待摊费用摊销(万元),201,328,334,232,366,18,16,61,63,5,0,5,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-40,--,575,-76,586,554,--,-147,2028,31,-72,23,--, 
 固定资产报废损失(万元),514,714,--,--,0,971,222,--,--,2153,0,0,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,16,-14,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 财务费用(万元),67269,61401,62994,78883,64106,67467,58965,47655,16979,19713,22914,17555,--, 
 投资损失(万元),-18265,-617,2360,-3763,-2641,-6786,-11045,-5691,-3581,-4963,-4510,-3454,--, 
 递延所得税资产减少(万元),-316,-88,-1405,10427,-153,1358,-59,-1807,-2222,-776,-1834,242,--, 
 递延所得税负债增加(万元),455,-183,-131,799,623,--,--,--,--,--,0,0,--, 
 存货的减少(万元),2373,-13986,995,10462,-9497,5929,-3358,-6642,-256,11827,-16341,-3768,--, 
 经营性应收项目的减少(万元),8944,-20962,-13876,26126,6056,8045,-1973,-19878,-8950,-6227,-272,-1856,--, 
 经营性应付项目的增加(万元),19040,46516,3268,10472,7364,10174,33696,4414,2780,-9781,11408,12278,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 其他(万元),--,--,--,--,--,--,144,-144,--,--,0,976,--, 
 经营活动产生现金流量净额(万元),99445,96717,173442,277208,166022,176083,135168,71667,25691,37951,33799,53890,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 现金的期末余额(万元),87497,62437,48164,73426,37936,36639,33425,35538,27625,48897,39436,39069,19139, 
 现金的期初余额(万元),62437,48164,73426,59862,36639,33425,35538,34483,48897,39436,39069,19139,25030, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 现金及现金等价物的净增加额(万元),25060,14274,-25262,13564,1296,3214,-2113,1055,-21272,9461,367,19931,-5891, 

