 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),86773,89481,75921,73498,72857,73883,60300,57892,43946,30019,21019, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),5251,1861,1012,1217,1261,458,454,252,254,256,140, 
 经营活动现金流入小计(万元),92024,91342,76933,74715,74119,74341,60753,58144,44200,30275,21159, 
 购买商品、接受劳务支付的现金(万元),49395,46608,42443,38187,39847,37746,30645,33035,26262,17526,13841, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),15702,14501,12940,13532,14953,12417,9839,8389,6729,4156,2534, 
 支付的各项税费(万元),4793,4120,5201,4230,5014,3045,3843,2919,2837,1588,997, 
 支付的其他与经营活动有关的现金(万元),9551,8061,6628,6657,6728,6122,4995,3053,2750,2287,2143, 
 经营活动现金流出小计(万元),79440,73290,67213,62607,66543,59330,49322,47396,38578,25557,19514, 
 经营活动产生的现金流量净额(万元),12584,18052,9720,12107,7576,15011,11431,10748,5622,4718,1645, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),395,727,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,4,235,226,3,7,10,20,8,2,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),35000,48800,--,--,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),35397,49531,235,226,3,7,10,20,8,2,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3996,5310,1825,458,1374,2678,9612,6473,1963,654,782, 
 投资所支付的现金(万元),400,80,--,--,--,--,--,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
