 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),217812,178136,142948,132488,116590,104363,103769,103419,81149,59682, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),6459,5404,1384,12943,3018,2824,1821,2056,1324,2810, 
 经营活动现金流入小计(万元),224272,183540,144331,145431,119608,107187,105590,105476,82473,62492, 
 购买商品、接受劳务支付的现金(万元),142385,121496,89012,91227,81346,80416,76325,79951,69431,45453, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13783,11020,8398,7483,4425,3524,3225,3166,1856,1291, 
 支付的各项税费(万元),21182,17015,12612,13110,10042,10434,10117,8299,6121,5033, 
 支付的其他与经营活动有关的现金(万元),31600,20717,17542,22666,11566,7416,8474,7401,9487,4650, 
 经营活动现金流出小计(万元),208951,170247,127565,134486,107378,101790,98141,98817,86894,56427, 
 经营活动产生的现金流量净额(万元),15321,13293,16767,10945,12230,5397,7449,6659,-4421,6065, 
 收回投资所收到的现金(万元),31030,17000,20000,--,8000,10000,--,--,--,--, 
 取得投资收益所收到的现金(万元),303,598,165,--,297,98,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),301,509,26,149,15,54,41,338,98,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,596,--,--,--,241,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31633,18107,20788,149,8312,10152,281,338,98,4, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14214,5613,10355,13300,8811,9806,8512,5607,5792,3472, 
 投资所支付的现金(万元),38000,--,38474,--,--,18000,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,480,--,--,--,--,4361,41, 
 支付的其他与投资活动有关的现金(万元),--,--,39,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),52214,5613,48868,13780,8811,27806,8512,5607,10153,3513, 
 投资活动产生的现金流量净额(万元),-20580,12494,-28080,-13631,-499,-17654,-8231,-5269,-10056,-3509, 
 吸收投资收到的现金(万元),11043,--,--,-1854,3091,--,85246,--,4502,3600, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),8440,--,8400,8120,--,--,16500,14000,18000,16500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),11980,742,--,--,--,--,--,--,--,60, 
 筹资活动现金流入小计(万元),31463,742,8400,6266,3091,0,101746,14000,22502,20160, 
 偿还债务支付的现金(万元),7450,70,7900,6190,--,--,27500,13000,12000,18500, 
 分配股利、利润或偿付利息所支付的现金(万元),3984,965,3542,2962,3308,2787,348,437,90,1820, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1061,--,--,--,--,568,--,--,--, 
 筹资活动现金流出小计(万元),11434,2096,11442,9152,3308,2787,28416,13437,12090,20320, 
 筹资活动产生的现金流量净额(万元),20028,-1354,-3042,-2886,-217,-2787,73330,563,10412,-160, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),14769,24433,-14354,-5572,11514,-15044,72549,1953,-4065,2396, 
 加:期初现金及现金等价物余额(万元),78353,53920,68275,73847,62332,77376,4828,2875,6939,4543, 
 期末现金及现金等价物余额(万元),93122,78353,53920,68275,73847,62332,77376,4828,2875,6939, 
 净利润(万元),17994,14681,9318,6088,9863,12160,9741,8110,6061,4497, 
 少数股东损益(万元),--,--,--,395,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-205,171,568,609,38,38,46,32,15,74, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3764,3624,3482,3097,2174,1769,1510,1173,970,734, 
 无形资产摊销(万元),418,408,390,203,179,166,168,157,98,52, 
 长期待摊费用摊销(万元),553,757,372,573,338,290,351,41,71,2, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),71,12,12,-2,63,123,24,-12,49,8, 
 固定资产报废损失(万元),--,154,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),483,465,529,234,--,--,348,437,104,60, 
 投资损失(万元),-303,-598,-165,--,-297,-98,--,--,--,--, 
