 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),174630,156026,134557,141617,176916,177245,162295,173454,131002,108953,75601,100951, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),10550,55,250,22,--,--,--,6,17,--,0,0, 
 收到的其他与经营活动有关的现金(万元),2752,3412,5315,3960,1686,1602,2585,1020,2822,3656,875,2080, 
 经营活动现金流入小计(万元),187933,159493,140122,145599,178602,178847,164881,174480,133842,112609,76476,103031, 
 购买商品、接受劳务支付的现金(万元),118630,141521,94029,86672,124121,121594,106799,128236,125418,76714,45956,77448, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),27231,25312,22553,22687,21707,18878,14719,12529,10527,7819,7278,6451, 
 支付的各项税费(万元),8896,4721,7672,10613,15669,16120,18118,15211,9231,8285,11858,9342, 
 支付的其他与经营活动有关的现金(万元),11862,6906,4912,7549,7895,8612,6778,7178,3456,2477,2449,2055, 
 经营活动现金流出小计(万元),166620,178462,129166,127522,169393,165204,146413,163154,148632,95296,67542,95295, 
 经营活动产生的现金流量净额(万元),21313,-18969,10956,18078,9210,13644,18467,11327,-14790,17313,8934,7735, 
 收回投资所收到的现金(万元),--,15,--,202,20,--,--,--,--,600,0,5719, 
 取得投资收益所收到的现金(万元),1915,600,942,1010,960,384,--,--,--,18,2,244, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),211,136,3789,286,187,188,85,161,63,16,58,1093, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,1335,2654,5851,3410,234,3000,--,--,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),2126,2086,7384,7349,4577,806,3085,161,63,634,60,7056, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13160,18062,9306,18609,9085,12475,21888,36208,12726,3214,8537,21087, 
 投资所支付的现金(万元),20,--,--,1900,--,--,--,--,140,--,600,7760, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,2429,--,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,840,--,5000,170,--,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),13180,18062,12575,20509,14085,12645,21888,36208,12866,3214,9137,28847, 
 投资活动产生的现金流量净额(万元),-11054,-15976,-5191,-13160,-9507,-11839,-18803,-36048,-12803,-2580,-9077,-21791, 
 吸收投资收到的现金(万元),278,100,--,--,59780,--,--,--,52198,--,0,15938, 
 其中：子公司吸收少数股东投资收到的现金(万元),278,100,--,--,--,--,--,--,--,--,0,0, 
 取得借款收到的现金(万元),124864,140822,106298,114479,159773,114813,126708,87598,97368,97685,85594,65640, 
 发行债券收到的现金(万元),--,--,--,--,--,20000,20000,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),41200,--,15,--,--,--,--,--,--,--,0,0, 
 筹资活动现金流入小计(万元),166342,140922,106313,114479,219553,134813,146708,87598,149566,97685,85594,81578, 
 偿还债务支付的现金(万元),145114,108742,107759,105768,205497,115373,120123,68714,87516,110619,77710,50400, 
 分配股利、利润或偿付利息所支付的现金(万元),7702,6323,3670,4266,10253,15462,23583,15866,9721,3826,5075,13370, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),30655,--,--,200,105,205,80,--,624,--,0,0, 
 筹资活动现金流出小计(万元),183472,115065,111429,110234,215856,131041,143786,84580,97861,114445,82785,63770, 
 筹资活动产生的现金流量净额(万元),-17130,25857,-5116,4244,3697,3772,2922,3018,51705,-16760,2809,17808, 
 汇率变动对现金及现金等价物的影响(万元),-26,-50,91,286,12,36,35,10,20,3,-7,-56, 
 现金及现金等价物净增加额(万元),-6898,-9138,740,9447,3411,5613,2621,-21694,24132,-2024,2659,3695, 
 加:期初现金及现金等价物余额(万元),23427,32565,31825,22378,18967,13353,10732,32426,8294,10317,7659,3963, 
 期末现金及现金等价物余额(万元),16529,23427,32565,31825,22378,18967,13353,10732,32426,8294,10317,7659, 
 净利润(万元),4801,3149,4725,-15983,6512,10843,13166,28691,15144,11804,8930,13129, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 资产减值准备(万元),3933,7644,4395,9956,4712,2299,159,868,11,-61,69,-411, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),14343,13691,12353,12496,11800,11010,6690,6252,5720,5368,4522,3508, 
 无形资产摊销(万元),1750,1557,1305,1150,978,883,543,476,458,390,272,448, 
 长期待摊费用摊销(万元),1744,1515,1219,1026,706,625,746,583,836,851,797,489, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),246,41,-2792,219,3,28,2,90,145,2,0,167, 
 固定资产报废损失(万元),532,1608,--,--,--,--,--,--,--,--,0,0, 
 公允价值变动损失(万元),--,1089,-1089,--,--,--,--,--,--,1,-1,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 财务费用(万元),6491,5045,3579,3156,6905,7581,6493,5276,3065,3382,4408,3757, 
 投资损失(万元),-1046,-2879,-580,-1024,-1111,-1042,-505,852,-415,-404,-154,-169, 
 递延所得税资产减少(万元),-123,221,-708,666,-167,43,4,380,-586,-165,-44,163, 
 递延所得税负债增加(万元),-28,-175,424,--,--,--,--,--,--,--,0,0, 
 存货的减少(万元),-26749,-30413,-13516,8180,9368,-1439,3819,-4207,-38809,-11710,4905,-14073, 
 经营性应收项目的减少(万元),-2917,-17507,-10910,-5986,-27213,-15893,-10368,-11768,-3395,6309,-1728,-3152, 
 经营性应付项目的增加(万元),18418,-3276,12551,4222,-3284,-1294,-2282,-16167,3036,1546,-13109,3806, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 其他(万元),-81,-280,--,--,--,--,--,--,--,--,66,74, 
 经营活动产生现金流量净额(万元),21313,-18969,10956,18078,9210,13644,18467,11327,-14790,17313,8934,7735, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 现金的期末余额(万元),16529,23427,32565,31825,22378,18967,13353,10732,32426,8817,7217,7659, 
 现金的期初余额(万元),23427,32565,31825,22378,18967,13353,10732,32426,8294,7217,7659,3963, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,3100,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,3100,0,0, 
 现金及现金等价物的净增加额(万元),-6898,-9138,740,9447,3411,5613,2621,-21694,24132,-2024,2659,3695, 

