 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),286770,128036,69496,148796,196905,200961,212505,312392,290192,184402, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,7,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3300,9927,1889,4353,4840,1337,3549,642,1164,4575, 
 经营活动现金流入小计(万元),290071,137963,71385,153149,201752,202298,216054,313034,291356,188977, 
 购买商品、接受劳务支付的现金(万元),258060,207196,78887,114054,184642,259434,238409,293034,256874,187257, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3256,2937,3331,3614,3226,3083,2263,1252,1103,1131, 
 支付的各项税费(万元),13525,10253,3880,1452,5282,3896,5700,4333,9258,2465, 
 支付的其他与经营活动有关的现金(万元),3564,2745,944,1415,624,644,812,1121,1167,1088, 
 经营活动现金流出小计(万元),278405,223132,87042,120536,193775,267058,247184,299740,268403,191940, 
 经营活动产生的现金流量净额(万元),11665,-85169,-15657,32614,7977,-64760,-31131,13294,22954,-2963, 
 收回投资所收到的现金(万元),29866,--,--,475,50,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),518,167,2,--,20,1,2552,2657,1651,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,13820,3979,--,--,--,--,--,2974,--, 
 收到的其他与投资活动有关的现金(万元),21228,--,--,--,--,--,--,--,--,--, 
